Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
10/31/05,400,23503,5005,7964,1595,12981,1297,7858
10/31/05,500,24438,5155,7946,1641,13531,1358,8323
10/31/05,600,26941,5607,8296,1795,14605,1443,9337
10/31/05,700,30685,6237,9085,2058,16375,1558,10731
10/31/05,800,32433,6375,10394,2173,16968,1599,11040
10/31/05,900,32552,6318,11181,2191,16721,1659,10535
10/31/05,1000,32466,6150,11505,2205,16486,1672,10229
10/31/05,1100,32470,6061,11627,2212,16233,1665,10016
10/31/05,1200,32433,5990,11765,2197,15840,1651,9847
10/31/05,1300,32339,5898,11816,2197,15591,1673,9663
10/31/05,1400,32008,5831,11782,2179,15465,1651,9657
10/31/05,1500,31747,5747,11822,2157,15195,1628,9572
10/31/05,1600,31580,5724,11718,2121,15151,1608,9545
10/31/05,1700,32029,5775,11802,2128,15159,1613,9701
10/31/05,1800,33855,6036,12197,2169,15541,1655,10193
10/31/05,1900,33601,6090,12529,2205,15746,1659,10148
10/31/05,2000,32729,6057,12379,2170,15805,1622,9894
10/31/05,2100,32244,6073,12186,2149,15830,1608,9812
10/31/05,2200,30904,5865,11825,2068,15555,1549,9455
10/31/05,2300,28359,5488,11150,1925,14635,1456,8649
10/31/05,2400,25954,5167,10212,1783,13795,1353,7938
10/30/05,100,25623,4907,9000,1586,13348,1338,8692
10/30/05,200,24274,4943,8460,1522,13209,1315,8417,EDT
10/30/05,200,23652,4784,8100,1516,13023,1303,8467,EST
10/30/05,300,23302,4673,8114,1507,13154,1261,8457
10/30/05,400,23384,4733,7876,1504,13109,1275,8433
10/30/05,500,23607,4820,7920,1520,13276,1244,8605
10/30/05,600,24275,4829,7942,1565,13576,1314,8963
10/30/05,700,25141,5184,8139,1648,14122,1322,9317
10/30/05,800,26249,5514,8258,1714,14727,1374,9666
10/30/05,900,27429,5640,8492,1793,14973,1401,9795
10/30/05,1000,27928,5408,8717,1806,14669,1450,9883
10/30/05,1100,27862,5226,8942,1780,14087,1429,9503
10/30/05,1200,27695,5205,9029,1774,13642,1463,9148
10/30/05,1300,27430,5195,9096,1742,13452,1462,8863
10/30/05,1400,27036,5158,9109,1715,13131,1473,8676
10/30/05,1500,26717,4966,9099,1686,12996,1469,8567
10/30/05,1600,26839,5046,9034,1672,12890,1453,8514
10/30/05,1700,27626,5204,9218,1704,12981,1520,8729
10/30/05,1800,30384,5814,9733,1807,13803,1588,9353
10/30/05,1900,31166,5819,10574,1950,14619,1640,9963
10/30/05,2000,30832,5616,10700,1949,14668,1593,10143
10/30/05,2100,30177,5675,10516,1921,14678,1590,9715
10/30/05,2200,28789,5429,10281,1856,14318,1542,9262
10/30/05,2300,26896,5003,9713,1759,13745,1467,8735
10/30/05,2400,25086,4963,9132,1690,13279,1388,8084
10/29/05,100,26092,5249,9733,1752,14111,1377,8690
10/29/05,200,25123,5109,9153,1692,13780,1331,8488
10/29/05,300,24615,5060,8766,1666,13652,1296,8427
10/29/05,400,24353,5052,8601,1646,13664,1299,8465
10/29/05,500,24485,5081,8488,1673,13774,1278,8586
10/29/05,600,25187,5190,8572,1716,14221,1317,8922
10/29/05,700,26623,5390,8835,1817,14888,1361,9403
10/29/05,800,28202,5676,9410,1930,15582,1440,9979
10/29/05,900,29715,5878,9835,2008,16045,1489,10453
10/29/05,1000,30596,6004,10081,2042,16237,1508,10488
10/29/05,1100,30826,5980,10268,2039,15911,1551,10240
10/29/05,1200,30571,5918,10306,1975,15420,1557,9926
10/29/05,1300,30218,5720,10225,1907,14877,1532,9663
10/29/05,1400,29657,5567,10054,1852,14389,1518,9359
10/29/05,1500,29083,5453,9842,1796,13911,1492,9113
10/29/05,1600,28605,5340,9684,1760,13621,1461,9007
10/29/05,1700,28566,5313,9569,1739,13652,1447,8980
10/29/05,1800,29174,5408,9573,1736,13578,1470,9227
10/29/05,1900,31233,5655,9832,1780,14082,1544,9941
10/29/05,2000,31697,5815,10627,1898,14904,1588,10265
10/29/05,2100,31147,5728,10656,1876,14930,1566,10186
10/29/05,2200,30326,5656,10412,1828,14798,1530,10003
10/29/05,2300,29021,5418,10154,1755,14425,1463,9625
10/29/05,2400,27315,5160,9575,1671,13948,1416,9119
10/28/05,100,26170,5248,9838,1805,14251,1396,8221
10/28/05,200,25097,5179,9255,1743,13746,1341,8005
10/28/05,300,24656,5074,8946,1724,13563,1362,7856
10/28/05,400,24611,5059,8771,1724,13551,1343,7881
10/28/05,500,25229,5182,8746,1765,13764,1346,8146
10/28/05,600,27323,5552,8986,1902,14551,1455,8907
10/28/05,700,31381,6056,9749,2148,16113,1587,10283
10/28/05,800,33892,6345,11108,2318,17287,1681,10915
10/28/05,900,33972,6367,11876,2322,17257,1730,10925
10/28/05,1000,34067,6273,11882,2294,17095,1775,10829
10/28/05,1100,33656,6325,11746,2274,16750,1782,10634
10/28/05,1200,33159,6211,11808,2217,16337,1779,10391
10/28/05,1300,32578,6129,11719,2196,16059,1737,10042
10/28/05,1400,32217,6015,11616,2176,15786,1732,9815
10/28/05,1500,31781,5874,11632,2150,15458,1684,9643
10/28/05,1600,31583,5863,11479,2108,15371,1652,9595
10/28/05,1700,31676,5893,11343,2088,15297,1647,9679
10/28/05,1800,32140,6112,11197,2048,15255,1656,9913
10/28/05,1900,33818,6179,11284,2074,15722,1713,10461
10/28/05,2000,33636,6315,12035,2158,16286,1711,10673
10/28/05,2100,32821,6260,11977,2145,16268,1692,10517
10/28/05,2200,31733,6110,11685,2097,16104,1636,10234
10/28/05,2300,29965,5839,11314,1999,15613,1544,9638
10/28/05,2400,27797,5495,10588,1879,14818,1472,9131
10/27/05,100,26058,5295,9969,1783,14431,1397,8249
10/27/05,200,25075,5177,9286,1724,14001,1352,8059
10/27/05,300,24616,5126,8917,1684,13842,1329,8054
10/27/05,400,24575,5156,8717,1671,13785,1325,8153
10/27/05,500,25191,5274,8681,1704,14223,1335,8523
10/27/05,600,27293,5608,8851,1837,15034,1403,9434
10/27/05,700,31506,6152,9601,2085,16523,1564,10897
10/27/05,800,33772,6420,10948,2254,17688,1666,11579
10/27/05,900,33804,6371,11825,2251,17664,1708,11255
10/27/05,1000,33657,6296,11886,2243,17408,1710,10763
10/27/05,1100,33527,6235,11849,2236,17019,1705,10469
10/27/05,1200,33133,6120,11895,2211,16546,1699,10195
10/27/05,1300,32766,6044,11860,2181,16190,1705,9837
10/27/05,1400,32729,6056,11805,2176,16036,1718,9678
10/27/05,1500,32502,6035,11827,2135,15815,1712,9582
10/27/05,1600,32322,5944,11661,2101,15597,1713,9584
10/27/05,1700,32618,6095,11531,2079,15610,1728,9593
10/27/05,1800,33386,6179,11481,2064,15653,1727,9809
10/27/05,1900,35132,6411,11694,2105,16098,1769,10576
10/27/05,2000,35368,6562,12390,2231,16934,1776,11021
10/27/05,2100,34712,6506,12422,2240,16929,1751,10798
10/27/05,2200,33253,6253,12156,2177,16647,1686,10317
10/27/05,2300,30656,5831,11614,2042,15738,1572,9545
10/27/05,2400,28040,5459,10724,1897,14961,1483,8754
10/26/05,100,26163,5211,9911,1831,14654,1398,8373
10/26/05,200,25119,5119,9333,1750,13577,1369,8110
10/26/05,300,24654,5049,8967,1716,13414,1325,7986
10/26/05,400,24542,5019,8745,1700,13422,1323,8076
10/26/05,500,25033,5150,8674,1726,13644,1341,8306
10/26/05,600,27214,5466,8854,1854,14384,1402,9124
10/26/05,700,31344,5949,9641,2122,15843,1556,10485
10/26/05,800,33547,6256,10987,2295,16902,1672,10997
10/26/05,900,33453,6175,11792,2279,16931,1708,10652
10/26/05,1000,33330,6123,11799,2261,16790,1731,10333
10/26/05,1100,33291,6143,11770,2249,16635,1767,10178
10/26/05,1200,33059,6119,11855,2223,16391,1768,10010
10/26/05,1300,32775,6097,11803,2198,16114,1772,9874
10/26/05,1400,32600,6032,11726,2174,16111,1762,9748
10/26/05,1500,32279,5970,11733,2143,15870,1729,9670
10/26/05,1600,32044,5915,11640,2117,15542,1717,9624
10/26/05,1700,32337,5987,11616,2127,15620,1715,9746
10/26/05,1800,33028,6056,11727,2150,15654,1712,10055
10/26/05,1900,34896,6365,11976,2206,16254,1741,10770
10/26/05,2000,35377,6521,12490,2295,17022,1779,10992
10/26/05,2100,34619,6469,12438,2265,17048,1770,10782
10/26/05,2200,33183,6269,12147,2184,16774,1724,10337
10/26/05,2300,30534,5904,11605,2021,16002,1597,9527
10/26/05,2400,27932,5563,10811,1891,15021,1475,8782
10/25/05,100,25186,5287,9782,1831,14057,1365,7682
10/25/05,200,24091,5106,9200,1756,13578,1311,7431
10/25/05,300,23581,5039,8851,1719,13387,1294,7361
10/25/05,400,23475,5067,8665,1717,13289,1292,7411
10/25/05,500,24049,5175,8653,1734,13516,1306,7588
10/25/05,600,26031,5393,8848,1851,14367,1372,8426
10/25/05,700,29994,5908,9617,2098,15915,1534,9747
10/25/05,800,32655,6215,10998,2270,17080,1666,10488
10/25/05,900,33011,6168,11812,2295,17197,1707,10361
10/25/05,1000,33420,6182,11943,2283,17098,1759,10361
10/25/05,1100,33726,6228,11924,2301,17200,1789,10454
10/25/05,1200,33803,6260,11959,2296,17023,1784,10416
10/25/05,1300,33613,6219,11884,2286,16945,1794,10375
10/25/05,1400,33513,6237,11882,2257,16871,1797,10325
10/25/05,1500,33338,6199,11807,2247,16756,1787,10195
10/25/05,1600,33317,6146,11720,2215,16605,1774,10178
10/25/05,1700,33693,6244,11635,2230,16707,1789,10296
10/25/05,1800,34586,6332,11651,2242,16785,1808,10742
10/25/05,1900,35881,6552,11840,2288,17221,1834,11387
10/25/05,2000,35731,6649,12536,2344,17746,1820,11564
10/25/05,2100,34946,6504,12506,2306,17492,1791,11307
10/25/05,2200,33114,6276,12193,2221,17068,1733,10678
10/25/05,2300,30400,5903,11646,2065,16222,1600,9764
10/25/05,2400,27840,5486,10844,1922,15216,1489,8895
10/24/05,100,23551,4624,9059,1642,12360,1311,7078
10/24/05,200,22718,4625,8543,1601,12178,1273,6779
10/24/05,300,22335,4573,8348,1578,12144,1269,6710
10/24/05,400,22358,4617,8168,1582,12021,1228,6745
10/24/05,500,22956,4733,8248,1630,12112,1261,7029
10/24/05,600,25108,5032,8480,1771,12951,1382,7767
10/24/05,700,29125,5656,9280,2022,14563,1473,9180
10/24/05,800,31894,5992,10466,2207,15957,1588,9777
10/24/05,900,32244,6010,11562,2229,16145,1676,9721
10/24/05,1000,32475,6092,11747,2253,16245,1691,9720
10/24/05,1100,32704,6201,11901,2297,16378,1736,9682
10/24/05,1200,32691,6192,11938,2296,16421,1735,9737
10/24/05,1300,32391,6145,11908,2301,16387,1736,9734
10/24/05,1400,32390,6082,11896,2297,16285,1730,9746
10/24/05,1500,32191,6091,11889,2271,16182,1721,9738
10/24/05,1600,32131,6074,11743,2247,16204,1686,9786
10/24/05,1700,32725,6181,11642,2271,16256,1670,10124
10/24/05,1800,33780,6330,11719,2298,16438,1697,10452
10/24/05,1900,35191,6564,11950,2346,17029,1730,10909
10/24/05,2000,34917,6682,12569,2393,17501,1738,10892
10/24/05,2100,33987,6523,12567,2342,17474,1725,10514
10/24/05,2200,32390,6210,12246,2234,16872,1661,9854
10/24/05,2300,29743,5829,11655,2078,15995,1535,9095
10/24/05,2400,27111,5535,10750,1929,14973,1439,8306
10/23/05,100,23619,4650,9019,1476,11957,1311,7231
10/23/05,200,22404,4419,8521,1422,11648,1271,6937
10/23/05,300,21741,4344,8225,1384,11460,1234,6756
10/23/05,400,21414,4318,8009,1361,11226,1221,6655
10/23/05,500,21373,4337,7945,1361,11278,1202,6643
10/23/05,600,21778,4459,7912,1396,11482,1221,6765
10/23/05,700,22766,4587,8052,1448,11902,1270,7136
10/23/05,800,23730,4873,8388,1549,12521,1307,7578
10/23/05,900,25215,5111,8484,1617,13174,1329,8199
10/23/05,1000,26433,5192,8829,1692,13389,1393,8556
10/23/05,1100,27054,5230,9030,1737,13385,1390,8667
10/23/05,1200,27283,5228,9288,1769,13354,1416,8619
10/23/05,1300,27277,5178,9401,1776,13328,1478,8531
10/23/05,1400,27023,5062,9476,1778,13229,1475,8465
10/23/05,1500,26694,5060,9437,1740,13142,1445,8343
10/23/05,1600,26534,5001,9414,1741,13096,1455,8368
10/23/05,1700,26709,5000,9390,1772,13230,1459,8463
10/23/05,1800,27439,5193,9667,1807,13482,1462,8678
10/23/05,1900,29682,5488,10039,1889,14045,1550,9311
10/23/05,2000,30659,5665,10749,1955,14618,1591,9668
10/23/05,2100,30307,5617,10792,1952,14623,1584,9530
10/23/05,2200,29096,5376,10571,1901,14323,1528,8950
10/23/05,2300,27092,5094,10269,1799,13628,1472,8251
10/23/05,2400,25122,4838,9685,1709,12942,1379,7610
10/22/05,100,24077,4793,9453,1619,12434,1340,7521
10/22/05,200,22869,4579,8823,1543,11826,1314,7074
10/22/05,300,22207,4471,8456,1487,11609,1252,6939
10/22/05,400,21798,4452,8246,1458,11382,1238,6746
10/22/05,500,21898,4519,8100,1465,11301,1180,6764
10/22/05,600,22461,4599,8139,1510,11522,1212,6923
10/22/05,700,23733,4799,8318,1595,12017,1278,7354
10/22/05,800,25449,5078,8897,1715,12739,1351,7898
10/22/05,900,27340,5345,9322,1789,13451,1470,8633
10/22/05,1000,29177,5609,9793,1865,14070,1481,9122
10/22/05,1100,30143,5718,10104,1900,14375,1535,9397
10/22/05,1200,30430,5717,10254,1866,14449,1587,9371
10/22/05,1300,30161,5652,10217,1830,14280,1548,9392
10/22/05,1400,29757,5599,10106,1792,14029,1557,9194
10/22/05,1500,29326,5565,9874,1754,13904,1526,9122
10/22/05,1600,29189,5492,9808,1717,13619,1547,9089
10/22/05,1700,29345,5494,9759,1710,13641,1542,9074
10/22/05,1800,29867,5580,9722,1698,13684,1564,9181
10/22/05,1900,30797,5677,9895,1747,13911,1582,9471
10/22/05,2000,30596,5695,10552,1833,14498,1644,9655
10/22/05,2100,29901,5604,10620,1818,14311,1616,9367
10/22/05,2200,28829,5402,10426,1767,14002,1526,8973
10/22/05,2300,27194,5215,10175,1679,13450,1490,8384
10/22/05,2400,25303,4912,9654,1573,12655,1397,7755
10/21/05,100,23946,4813,9550,1706,12952,1358,7317
10/21/05,200,22855,4612,8947,1638,12488,1300,6966
10/21/05,300,22310,4581,8649,1594,12127,1284,6696
10/21/05,400,22199,4547,8453,1580,11993,1264,6622
10/21/05,500,22619,4689,8340,1610,12187,1267,6804
10/21/05,600,24504,4953,8532,1727,12780,1331,7522
10/21/05,700,28149,5472,9225,1954,14160,1481,8733
10/21/05,800,30928,5814,10586,2137,15262,1608,9524
10/21/05,900,31772,5909,11116,2178,15569,1655,9569
10/21/05,1000,32311,5946,11373,2191,15594,1691,9637
10/21/05,1100,32645,5961,11505,2215,15760,1729,9729
10/21/05,1200,32566,5976,11631,2205,15688,1711,9792
10/21/05,1300,32311,5976,11637,2197,15614,1713,9753
10/21/05,1400,32144,5898,11521,2175,15595,1707,9752
10/21/05,1500,31701,5804,11541,2156,15545,1651,9659
10/21/05,1600,31489,5776,11428,2116,15299,1659,9629
10/21/05,1700,31579,5842,11300,2133,15252,1672,9635
10/21/05,1800,31908,5882,11173,2124,15214,1662,9824
10/21/05,1900,33008,6048,11220,2136,15314,1709,10114
10/21/05,2000,32719,6043,11843,2138,15476,1712,10004
10/21/05,2100,31700,5883,11825,2099,15219,1666,9779
10/21/05,2200,30346,5705,11489,2024,14831,1603,9208
10/21/05,2300,28290,5429,11071,1903,14199,1516,8785
10/21/05,2400,26033,5094,10306,1755,13137,1420,8004
10/20/05,100,24015,4652,9473,1667,12509,1280,7453
10/20/05,200,22902,4539,8886,1606,12073,1226,7144
10/20/05,300,22313,4471,8548,1550,11776,1204,6972
10/20/05,400,21993,4435,8366,1539,11600,1194,6868
10/20/05,500,22405,4520,8277,1559,11732,1220,7018
10/20/05,600,24357,4797,8487,1683,12512,1295,7646
10/20/05,700,28268,5422,9170,1932,14128,1462,8933
10/20/05,800,30381,5703,10505,2128,15218,1568,9537
10/20/05,900,30848,5703,11329,2136,15360,1590,9544
10/20/05,1000,31225,5722,11500,2138,15448,1661,9617
10/20/05,1100,31558,5728,11632,2164,15507,1658,9859
10/20/05,1200,31603,5746,11800,2159,15627,1655,10017
10/20/05,1300,31483,5760,11773,2145,15668,1665,10205
10/20/05,1400,31411,5754,11731,2142,15722,1664,10295
10/20/05,1500,31251,5699,11716,2121,15635,1632,10268
10/20/05,1600,31091,5629,11567,2087,15594,1636,10155
10/20/05,1700,31308,5678,11472,2100,15596,1658,10031
10/20/05,1800,31733,5757,11372,2119,15646,1662,9978
10/20/05,1900,33217,5961,11452,2154,15940,1707,10262
10/20/05,2000,33608,6210,12157,2232,16371,1731,10579
10/20/05,2100,32756,6051,12268,2205,16303,1697,10199
10/20/05,2200,31107,5838,11965,2117,15775,1615,9663
10/20/05,2300,28431,5450,11382,1975,14782,1544,8816
10/20/05,2400,25852,5090,10456,1826,13707,1419,7927
10/19/05,100,23680,4712,9556,1654,12319,1240,7192
10/19/05,200,22616,4575,8945,1585,11885,1220,6828
10/19/05,300,22082,4553,8570,1539,11774,1204,6667
10/19/05,400,21935,4521,8360,1528,11744,1212,6639
10/19/05,500,22400,4619,8305,1560,11982,1236,6789
10/19/05,600,24393,4940,8439,1694,12649,1294,7454
10/19/05,700,28384,5506,9164,1952,14212,1416,8777
10/19/05,800,30422,5773,10457,2114,15336,1545,9366
10/19/05,900,30934,5787,11198,2114,15221,1573,9313
10/19/05,1000,31404,5763,11378,2124,15071,1608,9294
10/19/05,1100,31907,5784,11538,2167,15310,1659,9629
10/19/05,1200,32311,5795,11682,2176,15355,1678,9761
10/19/05,1300,32612,5765,11662,2200,15288,1715,9906
10/19/05,1400,32676,5799,11572,2217,15447,1720,10058
10/19/05,1500,32363,5808,11644,2217,15619,1704,10159
10/19/05,1600,32298,5776,11569,2208,15494,1696,10254
10/19/05,1700,32277,5796,11451,2203,15562,1703,10424
10/19/05,1800,32317,5796,11356,2164,15494,1691,10387
10/19/05,1900,33519,5955,11345,2160,15582,1692,10670
10/19/05,2000,34116,6178,12111,2269,16259,1718,11001
10/19/05,2100,33399,6058,12202,2238,16137,1678,10666
10/19/05,2200,31543,5785,11914,2131,15533,1604,10010
10/19/05,2300,28781,5371,11350,1952,14486,1494,9181
10/19/05,2400,25992,4941,10512,1779,13460,1376,8135
10/18/05,100,23823,4757,9514,1674,12518,1312,7155
10/18/05,200,22760,4602,8878,1600,12180,1267,6827
10/18/05,300,22233,4505,8484,1553,11901,1241,6748
10/18/05,400,22004,4501,8294,1534,11796,1246,6708
10/18/05,500,22480,4602,8202,1566,11898,1250,6915
10/18/05,600,24482,4976,8383,1682,12581,1320,7590
10/18/05,700,28372,5531,9104,1944,14198,1458,8935
10/18/05,800,30632,5763,10384,2108,15305,1562,9448
10/18/05,900,30834,5739,11075,2092,15263,1590,9297
10/18/05,1000,31354,5721,11334,2117,15308,1632,9302
10/18/05,1100,31911,5728,11551,2162,15330,1662,9430
10/18/05,1200,32143,5699,11881,2164,15392,1668,9522
10/18/05,1300,32338,5704,11976,2186,15358,1672,9584
10/18/05,1400,32570,5733,12052,2182,15411,1694,9785
10/18/05,1500,32452,5714,12205,2184,15412,1690,9908
10/18/05,1600,32314,5750,12172,2198,15334,1681,9977
10/18/05,1700,32280,5732,12127,2160,15434,1669,9996
10/18/05,1800,32257,5776,12008,2125,15198,1631,10078
10/18/05,1900,33223,5922,11871,2118,15297,1631,10351
10/18/05,2000,34089,6195,12380,2222,16040,1673,10698
10/18/05,2100,33168,6113,12483,2211,15936,1640,10338
10/18/05,2200,31274,5820,12168,2096,15454,1555,9649
10/18/05,2300,28371,5404,11442,1935,14309,1454,8692
10/18/05,2400,25641,4961,10484,1768,13164,1332,7809
10/17/05,100,22785,4462,8692,1542,11798,1277,6914
10/17/05,200,21895,4380,8164,1501,11479,1245,6594
10/17/05,300,21457,4391,7959,1486,11440,1236,6504
10/17/05,400,21418,4448,7851,1490,11342,1249,6498
10/17/05,500,21977,4530,7844,1527,11732,1262,6736
10/17/05,600,24018,4873,8086,1666,12471,1326,7461
10/17/05,700,28022,5492,8889,1941,14133,1487,8751
10/17/05,800,30248,5745,10256,2125,15354,1531,9326
10/17/05,900,30842,5818,11023,2120,15380,1569,9259
10/17/05,1000,31420,5794,11310,2138,15480,1617,9286
10/17/05,1100,31779,5806,11542,2151,15476,1645,9438
10/17/05,1200,31949,5836,11788,2154,15305,1661,9446
10/17/05,1300,31854,5822,11838,2157,15210,1652,9470
10/17/05,1400,31859,5745,11819,2161,15270,1639,9458
10/17/05,1500,31682,5687,11840,2140,15161,1635,9432
10/17/05,1600,31486,5655,11892,2118,14938,1623,9425
10/17/05,1700,31474,5596,11949,2106,14793,1617,9480
10/17/05,1800,31582,5708,11908,2098,14822,1588,9547
10/17/05,1900,32858,5899,11837,2121,15051,1613,9878
10/17/05,2000,33788,6122,12403,2224,15771,1672,10282
10/17/05,2100,32930,6049,12561,2212,15777,1657,9980
10/17/05,2200,31172,5766,12196,2107,15356,1583,9438
10/17/05,2300,28326,5347,11478,1947,14389,1480,8499
10/17/05,2400,25773,4958,10505,1783,13320,1381,7715
10/16/05,100,23125,4271,8707,1415,11220,1302,7126
10/16/05,200,21897,4076,8242,1354,10769,1260,6706
10/16/05,300,21152,3989,7931,1316,10544,1223,6475
10/16/05,400,20775,3989,7676,1308,10437,1192,6328
10/16/05,500,20647,4013,7592,1300,10552,1211,6299
10/16/05,600,20922,4073,7533,1326,10623,1195,6367
10/16/05,700,21801,4202,7696,1385,10983,1216,6661
10/16/05,800,22555,4449,7893,1466,11584,1241,7006
10/16/05,900,24147,4688,7999,1543,12240,1283,7641
10/16/05,1000,25770,4939,8327,1615,12692,1350,8125
10/16/05,1100,26600,4979,8608,1659,12611,1363,8375
10/16/05,1200,27101,5014,8857,1672,12790,1407,8456
10/16/05,1300,27236,5034,8984,1688,12776,1415,8516
10/16/05,1400,27094,5012,9085,1660,12757,1443,8490
10/16/05,1500,26885,4963,9077,1645,12535,1417,8525
10/16/05,1600,26784,4942,9082,1629,12450,1414,8508
10/16/05,1700,27110,5032,9046,1650,12542,1455,8564
10/16/05,1800,27730,5176,9078,1668,12680,1483,8679
10/16/05,1900,29520,5377,9262,1700,13080,1487,9149
10/16/05,2000,30752,5585,10114,1853,14055,1575,9633
10/16/05,2100,30173,5550,10315,1866,14169,1555,9486
10/16/05,2200,28767,5305,10175,1810,13899,1512,8919
10/16/05,2300,26666,5053,9833,1706,13129,1439,8198
10/16/05,2400,24489,4704,9278,1619,12450,1336,7422
10/15/05,100,24442,4579,9662,1581,12060,1343,7285
10/15/05,200,23141,4420,8980,1478,11517,1271,6880
10/15/05,300,22370,4306,8493,1444,11353,1236,6594
10/15/05,400,21955,4275,8242,1421,11088,1224,6480
10/15/05,500,21924,4286,8020,1425,11108,1206,6472
10/15/05,600,22545,4361,8057,1459,11248,1214,6662
10/15/05,700,23758,4629,8216,1548,11883,1261,7077
10/15/05,800,25048,4831,8740,1645,12395,1300,7523
10/15/05,900,26837,5067,9000,1712,12926,1376,8135
10/15/05,1000,28448,5240,9485,1796,13382,1458,8653
10/15/05,1100,29274,5314,9852,1827,13567,1512,8934
10/15/05,1200,29598,5314,10153,1851,13637,1512,9066
10/15/05,1300,29523,5232,10176,1834,13543,1488,9143
10/15/05,1400,29312,5172,10116,1814,13449,1510,9148
10/15/05,1500,29051,5095,10007,1780,13309,1476,9197
10/15/05,1600,28761,5082,9853,1755,13379,1483,9253
10/15/05,1700,28645,5056,9817,1754,13275,1466,9327
10/15/05,1800,28567,5092,9735,1733,13163,1480,9285
10/15/05,1900,29438,5136,9802,1731,13033,1501,9363
10/15/05,2000,30330,5370,10297,1806,13614,1574,9669
10/15/05,2100,29743,5354,10555,1808,13734,1572,9428
10/15/05,2200,28526,5163,10326,1745,13283,1509,8951
10/15/05,2300,26851,4855,9949,1639,12519,1469,8361
10/15/05,2400,24903,4502,9433,1528,11917,1390,7700
10/14/05,100,24723,4665,9696,1705,12587,1357,7172
10/14/05,200,23570,4537,9052,1618,12090,1316,6863
10/14/05,300,22975,4447,8670,1568,11799,1289,6686
10/14/05,400,22737,4405,8417,1550,11692,1272,6634
10/14/05,500,23123,4486,8292,1570,11799,1284,6784
10/14/05,600,24937,4791,8449,1694,12292,1385,7441
10/14/05,700,28761,5322,9124,1916,13639,1523,8689
10/14/05,800,31126,5647,10384,2097,14832,1620,9405
10/14/05,900,31956,5679,11054,2132,15068,1673,9447
10/14/05,1000,32445,5744,11339,2148,15249,1718,9559
10/14/05,1100,32776,5784,11648,2168,15413,1742,9654
10/14/05,1200,32957,5774,11998,2189,15454,1759,9688
10/14/05,1300,32848,5712,12366,2210,15488,1729,9657
10/14/05,1400,32725,5755,12201,2212,15409,1721,9667
10/14/05,1500,32583,5665,12341,2206,15354,1715,9630
10/14/05,1600,32318,5633,12333,2163,15213,1704,9589
10/14/05,1700,32358,5598,12264,2144,15130,1707,9597
10/14/05,1800,32405,5563,12113,2089,14987,1660,9590
10/14/05,1900,33123,5679,11892,2037,14868,1665,9783
10/14/05,2000,33164,5802,12280,2091,15221,1720,9999
10/14/05,2100,32168,5739,12393,2063,15098,1659,9701
10/14/05,2200,30810,5545,11967,1978,14602,1582,9261
10/14/05,2300,28670,5259,11462,1845,13860,1502,8620
10/14/05,2400,26392,4886,10631,1704,12887,1396,7907
10/13/05,100,24457,4664,9601,1717,12568,1323,7101
10/13/05,200,23425,4552,8951,1642,12081,1275,6774
10/13/05,300,22782,4516,8585,1594,11778,1247,6600
10/13/05,400,22620,4451,8359,1577,11669,1227,6551
10/13/05,500,23097,4492,8273,1602,11799,1231,6693
10/13/05,600,24761,4763,8428,1715,12469,1296,7330
10/13/05,700,28071,5352,9107,1959,13919,1452,8579
10/13/05,800,30490,5647,10385,2118,15012,1559,9272
10/13/05,900,31461,5628,11123,2126,15087,1597,9295
10/13/05,1000,32325,5712,11478,2161,15240,1658,9338
10/13/05,1100,32844,5725,11750,2188,15456,1696,9477
10/13/05,1200,33016,5806,12015,2191,15581,1696,9480
10/13/05,1300,32978,5770,12171,2193,15646,1693,9482
10/13/05,1400,32923,5743,12225,2210,15682,1699,9468
10/13/05,1500,32624,5704,12356,2216,15648,1697,9448
10/13/05,1600,32576,5656,12273,2188,15564,1686,9441
10/13/05,1700,32699,5656,12168,2174,15596,1673,9515
10/13/05,1800,33051,5716,12070,2150,15402,1668,9639
10/13/05,1900,34177,5830,12024,2145,15388,1674,10022
10/13/05,2000,34521,6061,12463,2242,16148,1726,10276
10/13/05,2100,33667,5932,12617,2231,16210,1686,9991
10/13/05,2200,31821,5736,12290,2127,15600,1614,9437
10/13/05,2300,29264,5350,11635,1974,14645,1490,8579
10/13/05,2400,26616,4951,10672,1821,13550,1412,7756
10/12/05,100,24445,4702,9543,1702,12663,1299,7377
10/12/05,200,23382,4502,8945,1624,12169,1249,7034
10/12/05,300,22799,4435,8587,1582,11869,1219,6877
10/12/05,400,22594,4448,8386,1556,11723,1198,6821
10/12/05,500,22952,4481,8317,1579,11813,1230,6979
10/12/05,600,24912,4742,8458,1705,12435,1293,7636
10/12/05,700,28524,5342,9199,1950,13995,1448,8876
10/12/05,800,30947,5695,10486,2117,15157,1552,9565
10/12/05,900,31756,5658,11400,2124,15214,1615,9579
10/12/05,1000,32108,5709,11745,2151,15353,1641,9627
10/12/05,1100,32574,5773,11884,2173,15581,1679,9751
10/12/05,1200,32649,5771,12071,2182,15468,1698,9774
10/12/05,1300,32587,5795,12072,2191,15502,1716,9738
10/12/05,1400,32472,5749,12075,2188,15546,1727,9706
10/12/05,1500,32224,5753,12123,2181,15490,1720,9685
10/12/05,1600,32138,5694,12018,2152,15331,1707,9634
10/12/05,1700,32349,5734,11919,2157,15397,1697,9740
