Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
10/14/07,600,21967,3975,7938,1364,11880,1182,6926
10/14/07,700,22840,4127,8003,1410,12302,1210,7234
10/14/07,800,23628,4252,8288,1490,12759,1279,7604
10/14/07,900,25143,4515,8462,1557,13284,1298,8244
10/14/07,1000,26428,4642,8838,1622,13601,1364,8680
10/14/07,1100,27112,4622,9155,1653,13480,1360,8827
10/14/07,1200,27456,4607,9489,1675,13380,1371,8878
10/14/07,1300,27570,4557,9681,1688,13376,1393,8953
10/14/07,1400,27363,4477,9679,1688,13271,1379,9006
10/14/07,1500,27279,4428,9666,1676,13195,1399,9022
10/14/07,1600,27187,4465,9606,1682,13303,1418,9063
10/14/07,1700,27537,4438,9558,1707,13405,1418,9181
10/14/07,1800,28043,4549,9598,1721,13642,1417,9268
10/14/07,1900,29591,4758,9832,1751,13950,1475,9504
10/14/07,2000,30916,5085,10536,1875,14748,1562,10048
10/14/07,2100,30431,5051,10774,1894,14809,1558,9848
10/14/07,2200,28847,4785,10591,1832,14238,1502,9215
10/14/07,2300,26811,4538,10205,1734,13542,1410,8453
10/14/07,2400,24698,4264,9573,1633,12782,1337,7682
10/13/07,100,24193,4196,9774,1677,12955,1285,7447
10/13/07,200,23096,4022,9158,1542,12492,1243,7139
10/13/07,300,22449,3936,8803,1505,12414,1222,6946
10/13/07,400,22090,3930,8547,1496,12447,1191,6855
10/13/07,500,22174,3971,8390,1493,12540,1213,6910
10/13/07,600,22780,4088,8461,1541,12917,1244,7031
10/13/07,700,24004,4308,8705,1644,13464,1306,7430
10/13/07,800,25014,4544,9174,1752,14141,1363,7852
10/13/07,900,27053,4749,9530,1817,14664,1406,8438
10/13/07,1000,28208,4857,9911,1868,14810,1445,8817
10/13/07,1100,28805,4861,10224,1865,14629,1481,8956
10/13/07,1200,28814,4801,10356,1830,14315,1485,8948
10/13/07,1300,28471,4720,10306,1798,13981,1455,8906
10/13/07,1400,28047,4662,10186,1770,13788,1461,8864
10/13/07,1500,27690,4561,10016,1728,13604,1428,8866
10/13/07,1600,27453,4549,9884,1710,13418,1398,8843
10/13/07,1700,27496,4535,9850,1707,13442,1386,8869
10/13/07,1800,27698,4554,9904,1703,13459,1402,8891
10/13/07,1900,28873,4675,10182,1716,13520,1448,9058
10/13/07,2000,29991,4934,10683,1809,14204,1522,9431
10/13/07,2100,29517,4868,10733,1816,14217,1524,9249
10/13/07,2200,28469,4787,10562,1757,13876,1492,8952
10/13/07,2300,26950,4541,10233,1657,13320,1420,8364
10/13/07,2400,25125,4220,9710,1560,12678,1337,7787
10/12/07,100,24614,4320,9705,1719,13238,1310,7381
10/12/07,200,23404,4181,9132,1645,12942,1281,7115
10/12/07,300,22841,4087,8796,1595,12741,1236,6941
10/12/07,400,22605,4075,8590,1574,12616,1222,6934
10/12/07,500,23045,4147,8538,1605,12747,1252,7109
10/12/07,600,24886,4439,8728,1697,13535,1328,7714
10/12/07,700,28643,4954,9437,1925,15032,1462,8920
10/12/07,800,30811,5202,10687,2086,16040,1586,9511
10/12/07,900,31400,5249,11316,2102,15925,1639,9499
10/12/07,1000,31829,5307,11541,2131,15962,1646,9573
10/12/07,1100,32321,5304,11642,2153,16009,1665,9718
10/12/07,1200,32395,5298,11762,2149,15936,1675,9765
10/12/07,1300,32152,5269,11734,2142,15806,1662,9685
10/12/07,1400,32140,5252,11724,2111,15665,1664,9677
10/12/07,1500,31826,5145,11712,2086,15564,1616,9696
10/12/07,1600,31531,5111,11587,2030,15269,1604,9674
10/12/07,1700,31305,5096,11419,2009,15242,1585,9757
10/12/07,1800,31055,5118,11302,1979,14991,1577,9690
10/12/07,1900,31562,5207,11190,1962,15214,1563,9812
10/12/07,2000,32405,5341,11725,2047,15694,1608,10105
10/12/07,2100,31546,5210,11964,2040,15559,1589,9835
10/12/07,2200,30198,5034,11715,1982,15372,1526,9370
10/12/07,2300,28122,4754,11315,1879,14666,1451,8719
10/12/07,2400,26006,4440,10523,1749,13781,1365,8067
10/11/07,100,26896,4369,9675,1692,13137,1271,8520
10/11/07,200,25467,4152,9092,1636,12652,1229,7973
10/11/07,300,24674,4076,8770,1581,12432,1229,7684
10/11/07,400,24199,4054,8580,1557,12342,1226,7526
10/11/07,500,24423,4107,8506,1594,12569,1224,7605
10/11/07,600,26192,4364,8699,1701,13335,1289,8179
10/11/07,700,29904,4979,9402,1954,14780,1453,9308
10/11/07,800,32271,5232,10672,2119,15879,1584,9809
10/11/07,900,32750,5254,11260,2119,15854,1620,9757
10/11/07,1000,33336,5276,11537,2140,15949,1645,9768
10/11/07,1100,33767,5336,11703,2158,16034,1678,9883
10/11/07,1200,33953,5330,11857,2152,16009,1677,9969
10/11/07,1300,33779,5280,11854,2151,15966,1695,10024
10/11/07,1400,33796,5283,11803,2147,15893,1682,10167
10/11/07,1500,33493,5197,11817,2141,15770,1651,10162
10/11/07,1600,33250,5170,11732,2114,15540,1634,10160
10/11/07,1700,33220,5242,11623,2106,15594,1630,10095
10/11/07,1800,33270,5344,11599,2100,15661,1644,10075
10/11/07,1900,33964,5506,11656,2111,15954,1677,10276
10/11/07,2000,34568,5702,12203,2208,16686,1701,10697
10/11/07,2100,33629,5615,12398,2194,16617,1675,10422
10/11/07,2200,31734,5357,12109,2112,16000,1614,9732
10/11/07,2300,29096,4962,11528,1970,14945,1515,8834
10/11/07,2400,26567,4593,10576,1825,13944,1387,7964
10/10/07,100,28132,4639,9848,1772,13447,1354,9854
10/10/07,200,26782,4457,9206,1693,12934,1302,9264
10/10/07,300,26025,4319,8819,1635,12631,1276,8869
10/10/07,400,25703,4222,8575,1587,12967,1254,8666
10/10/07,500,26010,4340,8502,1605,12573,1258,8742
10/10/07,600,28012,4535,8643,1713,13249,1316,9344
10/10/07,700,31780,5074,9310,1945,14693,1484,10543
10/10/07,800,33927,5317,10568,2109,15437,1587,11182
10/10/07,900,34526,5285,11357,2097,15508,1625,11173
10/10/07,1000,35431,5424,11604,2109,15551,1669,11475
10/10/07,1100,36557,5582,11735,2123,16030,1700,11865
10/10/07,1200,37321,5700,11827,2123,16136,1725,12116
10/10/07,1300,37830,5711,11821,2125,16342,1718,12499
10/10/07,1400,38388,5765,11780,2119,16340,1724,12962
10/10/07,1500,38807,5801,11795,2106,16149,1710,13356
10/10/07,1600,38983,5761,11733,2082,16173,1653,13595
10/10/07,1700,38934,5764,11658,2077,16161,1660,13708
10/10/07,1800,38225,5691,11611,2104,16051,1674,13502
10/10/07,1900,37817,5737,11657,2129,16155,1687,13088
10/10/07,2000,38512,5933,12203,2204,16636,1713,13195
10/10/07,2100,37396,5768,12374,2186,16586,1650,12666
10/10/07,2200,35170,5490,12083,2105,15993,1594,11775
10/10/07,2300,32032,5002,11514,1949,14924,1467,10588
10/10/07,2400,28952,4595,10563,1787,13909,1360,9374
10/09/07,100,32243,4991,11378,2084,14896,1651,9792
10/09/07,200,30450,4706,10444,1961,14128,1565,9153
10/09/07,300,29369,4556,9834,1874,13706,1490,8767
10/09/07,400,28743,4545,9461,1815,13502,1453,8580
10/09/07,500,28990,4547,9268,1830,13456,1442,8666
10/09/07,600,30901,4817,9363,1949,14133,1538,9278
10/09/07,700,34715,5407,9982,2190,15669,1709,10477
10/09/07,800,36542,5618,11160,2330,16526,1802,11059
10/09/07,900,37849,5671,11658,2320,16507,1860,11356
10/09/07,1000,39491,5911,12123,2307,16928,1958,11866
10/09/07,1100,41043,6189,12571,2347,17513,2054,12579
10/09/07,1200,42085,6484,13024,2391,17862,2138,13488
10/09/07,1300,42968,6758,13290,2445,18185,2213,14484
10/09/07,1400,43751,6932,13515,2484,18567,2213,15371
10/09/07,1500,43699,6873,13751,2514,18623,2171,15723
10/09/07,1600,43108,6818,13844,2523,18468,2173,15910
10/09/07,1700,42397,6789,13819,2522,18396,2143,15941
10/09/07,1800,41537,6632,13619,2478,18111,2085,15565
10/09/07,1900,41201,6550,13172,2393,17719,1989,15241
10/09/07,2000,41085,6619,13114,2420,18005,1975,15180
10/09/07,2100,39480,6424,13227,2408,17844,1904,14497
10/09/07,2200,36955,5973,12713,2271,16838,1774,13468
10/09/07,2300,33553,5493,11892,2096,15630,1617,12005
10/09/07,2400,30440,5025,10812,1906,14288,1470,10784
10/08/07,100,28529,4591,12545,1984,14489,1594,9424
10/08/07,200,27185,4425,11623,1891,13840,1520,8883
10/08/07,300,26421,4352,11075,1825,13469,1482,8557
10/08/07,400,26046,4313,10591,1785,13151,1455,8389
10/08/07,500,26401,4355,10442,1802,13381,1461,8432
10/08/07,600,28217,4572,10497,1906,14031,1523,8888
10/08/07,700,31406,5106,11201,2151,15533,1648,9831
10/08/07,800,33531,5355,12261,2310,16563,1742,10367
10/08/07,900,35089,5535,12896,2354,16740,1848,10765
10/08/07,1000,36739,5814,13802,2488,17606,1954,11389
10/08/07,1100,38774,6169,14861,2661,18487,2080,12177
10/08/07,1200,40701,6559,16023,2808,19399,2203,13144
10/08/07,1300,42641,6866,16917,2956,20362,2312,14035
10/08/07,1400,44581,7149,17596,3037,21278,2402,14778
10/08/07,1500,46056,7302,18106,3103,21637,2436,15321
10/08/07,1600,47085,7393,18392,3146,21816,2478,15517
10/08/07,1700,47556,7432,18416,3154,21786,2481,15633
10/08/07,1800,47106,7377,18070,3109,21501,2449,15398
10/08/07,1900,46318,7189,17488,3026,21097,2384,15070
10/08/07,2000,47056,7285,17132,2995,21166,2366,15028
10/08/07,2100,45268,6999,16668,2921,20745,2299,14289
10/08/07,2200,42381,6516,15611,2724,19442,2184,13272
10/08/07,2300,38656,5910,14305,2487,17610,1957,11952
10/08/07,2400,35038,5403,12697,2252,16074,1774,10704
10/07/07,100,28325,4324,12648,1879,13855,1578,8949
10/07/07,200,26703,4082,11730,1746,13184,1491,8425
10/07/07,300,25650,3934,11063,1663,12651,1419,8040
10/07/07,400,24952,3838,10605,1605,12384,1364,7830
10/07/07,500,24596,3806,10242,1571,12168,1362,7692
10/07/07,600,24840,3841,10079,1568,12263,1363,7755
10/07/07,700,25592,3966,10057,1604,12420,1374,7967
10/07/07,800,26273,4124,10213,1654,12815,1424,8324
10/07/07,900,28352,4428,10262,1746,13419,1482,9088
10/07/07,1000,30961,4760,11090,1917,14407,1584,9956
10/07/07,1100,33447,5026,12320,2093,15319,1684,10932
10/07/07,1200,35704,5302,13538,2270,16463,1815,11888
10/07/07,1300,37482,5655,14585,2433,17534,1936,12799
10/07/07,1400,38455,5933,15343,2546,18260,1977,13549
10/07/07,1500,38837,6116,15784,2620,18790,2115,14137
10/07/07,1600,39184,6226,16119,2676,19292,2132,14467
10/07/07,1700,39446,6385,16403,2709,19443,2174,14489
10/07/07,1800,39105,6376,16447,2714,19712,2158,14402
10/07/07,1900,38701,6260,16199,2671,19340,2122,14040
10/07/07,2000,39424,6420,16058,2673,19357,2150,13995
10/07/07,2100,38187,6234,16045,2652,19022,2099,13390
10/07/07,2200,36107,5855,15429,2502,18029,2011,12506
10/07/07,2300,33446,5375,14614,2316,16726,1870,11416
10/07/07,2400,30694,4929,13636,2152,15366,1724,10313
10/06/07,100,28161,4575,12778,1956,14522,1624,9031
10/06/07,200,26590,4310,11776,1810,13607,1516,8521
10/06/07,300,25486,4143,11146,1735,13216,1488,8189
10/06/07,400,24830,4072,10664,1679,12906,1441,8009
10/06/07,500,24719,4029,10403,1648,12830,1425,8017
10/06/07,600,25240,4091,10287,1686,12954,1430,8177
10/06/07,700,26521,4306,10473,1758,13381,1493,8599
10/06/07,800,27722,4475,10950,1837,14003,1544,9112
10/06/07,900,29758,4741,11315,1938,14544,1610,9846
10/06/07,1000,31643,5045,12336,2093,15578,1709,10549
10/06/07,1100,33079,5296,13483,2251,16462,1817,11011
10/06/07,1200,34463,5527,14662,2394,17265,1902,11361
10/06/07,1300,35702,5679,15544,2499,17958,1982,11771
10/06/07,1400,36730,5933,16171,2593,18654,2056,12034
10/06/07,1500,37587,6099,16356,2627,18990,2114,12382
10/06/07,1600,38197,6210,16609,2676,19406,2152,12644
10/06/07,1700,38470,6229,16719,2707,19657,2174,12868
10/06/07,1800,38022,6232,16727,2690,19429,2152,12748
10/06/07,1900,37284,6038,16377,2650,18947,2079,12425
10/06/07,2000,37879,6065,16076,2619,18785,2084,12435
10/06/07,2100,36704,5864,16043,2565,18304,2031,11990
10/06/07,2200,35047,5543,15453,2425,17407,1943,11359
10/06/07,2300,32786,5138,14716,2240,16259,1823,10506
10/06/07,2400,30450,4634,13667,2051,14981,1689,9641
10/05/07,100,29516,4786,11304,1996,14773,1549,9352
10/05/07,200,27931,4507,10528,1891,14117,1508,8769
10/05/07,300,26945,4405,10011,1803,13635,1455,8487
10/05/07,400,26422,4282,9682,1752,13334,1416,8329
10/05/07,500,26783,4276,9535,1754,13521,1429,8503
10/05/07,600,28746,4514,9700,1866,14030,1514,9110
10/05/07,700,32574,5092,10434,2101,15669,1682,10407
10/05/07,800,34866,5390,11768,2269,16746,1790,11143
10/05/07,900,35874,5462,12549,2294,16834,1838,11229
10/05/07,1000,36916,5632,13217,2365,17303,1932,11563
10/05/07,1100,37833,5868,13733,2506,18003,2055,11764
10/05/07,1200,38579,6096,14366,2622,18515,2127,11956
10/05/07,1300,39348,6264,15083,2748,19107,2213,12183
10/05/07,1400,40561,6436,15679,2843,19767,2290,12508
10/05/07,1500,41137,6566,16245,2898,20231,2317,12826
10/05/07,1600,41373,6633,16503,2936,20400,2333,13032
10/05/07,1700,41394,6693,16616,2946,20474,2333,13147
10/05/07,1800,40514,6606,16570,2902,20330,2298,12925
10/05/07,1900,39445,6390,16194,2808,19591,2195,12557
10/05/07,2000,39788,6419,16038,2756,19493,2200,12609
10/05/07,2100,38225,6215,16140,2714,19056,2130,12184
10/05/07,2200,36159,5914,15613,2587,18203,2026,11608
10/05/07,2300,33523,5432,14936,2392,17065,1873,10752
10/05/07,2400,30623,4970,13860,2172,15775,1728,9818
10/04/07,100,28615,4579,10270,1820,13989,1448,9120
10/04/07,200,27197,4298,9555,1710,13271,1393,8526
10/04/07,300,26312,4223,9094,1644,12905,1345,8185
10/04/07,400,25864,4159,8828,1607,12786,1319,8029
10/04/07,500,26235,4201,8700,1630,12866,1359,8101
10/04/07,600,28245,4488,8847,1732,13627,1391,8707
10/04/07,700,32264,5061,9521,1982,15082,1605,9957
10/04/07,800,34477,5274,10723,2140,16024,1672,10578
10/04/07,900,35562,5351,11350,2161,16053,1729,10855
10/04/07,1000,36620,5529,11966,2251,16503,1833,11277
10/04/07,1100,37893,5745,13081,2350,17112,1936,11919
10/04/07,1200,39445,6028,13095,2438,17748,2014,12578
10/04/07,1300,40813,6264,13457,2533,18258,2051,13187
10/04/07,1400,42442,6421,13800,2638,18800,2120,13845
10/04/07,1500,43444,6465,14212,2697,19309,2145,14323
10/04/07,1600,43956,6708,14475,2741,19602,2164,14583
10/04/07,1700,44182,6793,14675,2783,19695,2221,14676
10/04/07,1800,43502,6806,14654,2784,19399,2202,14454
10/04/07,1900,42590,6601,14382,2725,19134,2151,14151
10/04/07,2000,43238,6782,14301,2736,19442,2170,14296
10/04/07,2100,41917,6612,14604,2750,19313,2091,13723
10/04/07,2200,39210,6246,14180,2601,18579,1973,12842
10/04/07,2300,35616,5702,13448,2392,17253,1836,11517
10/04/07,2400,32073,5217,12364,2164,15819,1692,10239
10/03/07,100,26324,4521,11052,1851,13845,1403,8496
10/03/07,200,25218,4310,10330,1763,13246,1351,8076
10/03/07,300,24589,4191,9817,1696,12833,1312,7789
10/03/07,400,24334,4183,9346,1648,12686,1293,7721
10/03/07,500,24862,4220,9099,1668,12753,1315,7879
10/03/07,600,26955,4515,9201,1785,13625,1409,8592
10/03/07,700,31200,5058,9823,2045,15170,1571,9903
10/03/07,800,33463,5268,11048,2209,15961,1650,10599
10/03/07,900,34371,5324,11632,2223,16220,1701,10699
10/03/07,1000,35228,5499,12088,2266,16361,1787,10993
10/03/07,1100,36363,5698,12526,2375,16835,1869,11485
10/03/07,1200,37177,5830,12961,2333,17230,1879,11978
10/03/07,1300,37970,5975,13206,2367,17417,1938,12462
10/03/07,1400,39115,6185,13393,2375,17831,1990,13046
10/03/07,1500,39939,6283,13603,2378,18020,2008,13492
10/03/07,1600,40482,6339,13748,2371,18069,2050,13804
10/03/07,1700,40760,6415,13758,2377,18140,2028,13961
10/03/07,1800,40404,6388,13656,2352,18019,1978,13917
10/03/07,1900,39791,6245,13338,2329,17738,1903,13574
10/03/07,2000,40811,6402,13162,2394,18077,1946,13755
10/03/07,2100,39786,6280,13412,2449,18059,1917,13368
10/03/07,2200,37544,5915,12963,2333,17301,1803,12406
10/03/07,2300,34236,5415,12249,2146,16161,1669,11197
10/03/07,2400,31009,4911,11250,1952,14847,1541,9987
10/02/07,100,24985,4335,10358,1775,13386,1348,7930
10/02/07,200,23835,4164,9653,1704,12958,1305,7565
10/02/07,300,23233,4089,9228,1631,12655,1273,7393
10/02/07,400,22985,4055,8969,1609,12500,1248,7335
10/02/07,500,23423,4084,8873,1625,12764,1259,7432
10/02/07,600,25397,4409,9073,1735,13447,1356,8103
10/02/07,700,29081,4957,9805,1990,15061,1527,9369
10/02/07,800,30929,5206,11105,2126,15955,1622,9912
10/02/07,900,31897,5267,11867,2137,16021,1668,10066
10/02/07,1000,32915,5388,12319,2204,16250,1709,10358
10/02/07,1100,34121,5512,12720,2279,16465,1776,10812
10/02/07,1200,34810,5547,13074,2346,16675,1807,11096
10/02/07,1300,35233,5591,13347,2405,17029,1837,11400
10/02/07,1400,35736,5759,13526,2462,17418,1858,11807
10/02/07,1500,35978,5771,13847,2497,17791,1876,12076
10/02/07,1600,36101,5878,13884,2505,17888,1886,12331
10/02/07,1700,36030,5951,13761,2508,17918,1898,12511
10/02/07,1800,35759,5930,13695,2460,17812,1877,12417
10/02/07,1900,35653,5872,13490,2429,17584,1823,12161
10/02/07,2000,36929,6124,13764,2484,17929,1846,12504
10/02/07,2100,36187,6046,14085,2484,17897,1819,12222
10/02/07,2200,34174,5652,13746,2381,17163,1760,11389
10/02/07,2300,31154,5212,13072,2194,15949,1627,10365
10/02/07,2400,28293,4780,12043,2003,14763,1512,9232
10/01/07,100,24282,3997,10365,1632,12692,1301,7526
10/01/07,200,23293,3922,9797,1568,12270,1269,7215
10/01/07,300,22697,3866,9334,1528,12066,1234,7014
10/01/07,400,22578,3820,9190,1527,12056,1212,6979
10/01/07,500,23063,3944,9109,1548,12341,1228,7144
10/01/07,600,25055,4264,9351,1679,13207,1275,7813
10/01/07,700,28760,4837,10048,1933,14871,1483,9015
10/01/07,800,30722,5098,11408,2099,15734,1540,9486
10/01/07,900,31841,5183,12106,2120,15744,1586,9718
10/01/07,1000,33154,5232,12471,2173,16099,1650,9984
10/01/07,1100,34175,5408,12700,2223,16419,1699,10249
10/01/07,1200,34637,5407,12853,2221,16613,1778,10567
10/01/07,1300,34737,5546,12858,2232,16817,1792,10816
10/01/07,1400,35007,5597,12842,2232,17098,1833,11063
10/01/07,1500,34947,5591,12976,2212,17066,1814,11173
10/01/07,1600,35023,5610,12966,2217,17006,1826,11360
10/01/07,1700,34938,5684,12905,2226,17034,1824,11539
10/01/07,1800,34616,5663,12858,2222,16879,1829,11455
10/01/07,1900,34259,5650,12761,2216,16774,1760,11287
10/01/07,2000,35801,5801,13018,2295,17151,1783,11685
10/01/07,2100,34830,5792,13417,2302,17218,1780,11415
10/01/07,2200,32669,5405,13114,2202,16466,1701,10754
10/01/07,2300,29806,4992,12466,2057,15362,1565,9718
10/01/07,2400,27042,4606,11431,1898,14290,1430,8668
09/30/07,100,24005,3791,9690,1478,12002,1277,7622
09/30/07,200,22771,3626,9091,1399,11513,1222,7194
09/30/07,300,21982,3546,8673,1352,11216,1177,7002
09/30/07,400,21487,3488,8359,1321,11112,1173,6809
09/30/07,500,21371,3488,8162,1312,11056,1140,6837
09/30/07,600,21655,3542,8143,1325,11252,1165,6919
09/30/07,700,22180,3695,8157,1368,11619,1197,7158
09/30/07,800,22889,3870,8344,1427,12055,1208,7405
09/30/07,900,24875,4133,8314,1497,12478,1261,8114
09/30/07,1000,26661,4346,8908,1601,12983,1335,8742
09/30/07,1100,27938,4451,9396,1668,13165,1387,9077
09/30/07,1200,28831,4527,9940,1729,13445,1451,9388
09/30/07,1300,29399,4585,10383,1776,13704,1486,9742
09/30/07,1400,29722,4617,10805,1823,13944,1517,9932
09/30/07,1500,30007,4693,11054,1848,14235,1526,10187
09/30/07,1600,30338,4734,11365,1881,14475,1563,10385
09/30/07,1700,30701,4855,11527,1930,14799,1567,10629
09/30/07,1800,30897,4900,11646,1970,14991,1552,10668
09/30/07,1900,31151,4857,11611,1972,14964,1553,10511
09/30/07,2000,32823,5139,11862,2019,15364,1612,10882
09/30/07,2100,32295,5134,12411,2095,15705,1625,10555
09/30/07,2200,30535,4837,12242,1984,15066,1567,9898
09/30/07,2300,28302,4501,11831,1830,14241,1491,9047
09/30/07,2400,25958,4219,11090,1726,13300,1411,8167
09/29/07,100,25690,4067,9962,1595,12620,1322,8212
09/29/07,200,24259,3907,9315,1487,12004,1276,7671
09/29/07,300,23392,3772,8854,1443,11732,1242,7300
09/29/07,400,22826,3721,8574,1404,11582,1219,7171
09/29/07,500,22694,3758,8422,1400,11577,1211,7171
09/29/07,600,23149,3767,8432,1437,11851,1237,7269
09/29/07,700,24227,3994,8625,1527,12366,1298,7608
09/29/07,800,25179,4164,9064,1596,12819,1303,7976
09/29/07,900,27306,4430,9314,1682,13320,1384,8662
09/29/07,1000,28997,4664,9935,1782,13852,1440,9208
09/29/07,1100,30016,4781,10439,1848,14162,1511,9587
09/29/07,1200,30520,4822,10795,1877,14341,1519,9818
09/29/07,1300,30762,4789,10940,1883,14425,1526,9973
09/29/07,1400,30781,4817,10947,1898,14332,1531,10049
09/29/07,1500,30925,4819,11042,1891,14462,1548,10228
09/29/07,1600,31119,4861,11024,1913,14569,1555,10427
09/29/07,1700,31338,4887,11099,1942,14817,1562,10547
09/29/07,1800,31212,4884,11064,1918,14752,1552,10476
09/29/07,1900,30860,4822,11007,1880,14551,1521,10219
09/29/07,2000,31935,4992,11134,1920,14816,1557,10377
09/29/07,2100,31152,4953,11589,1932,14906,1582,10166
09/29/07,2200,29894,4714,11389,1854,14344,1528,9582
09/29/07,2300,27955,4430,11000,1740,13588,1445,8926
09/29/07,2400,25920,4050,10368,1600,12784,1352,8206
09/28/07,100,30677,4584,9946,1771,13821,1402,9466
09/28/07,200,29055,4391,9308,1674,13179,1355,8939
09/28/07,300,27966,4276,8910,1612,12854,1301,8606
09/28/07,400,27453,4194,8705,1571,12692,1312,8450
09/28/07,500,27648,4245,8595,1593,12645,1295,8566
09/28/07,600,29418,4450,8764,1691,13307,1359,9057
09/28/07,700,33204,5023,9380,1927,14639,1515,10303
09/28/07,800,34999,5234,10588,2048,15475,1600,10839
09/28/07,900,35901,5312,11228,2061,15667,1671,11047
09/28/07,1000,36785,5457,11721,2116,16089,1701,11309
09/28/07,1100,37660,5580,12148,2194,16551,1765,11735
09/28/07,1200,38282,5664,12514,2230,16712,1797,12238
09/28/07,1300,38790,5664,12694,2262,17098,1795,12663
09/28/07,1400,39312,5694,12775,2281,17227,1795,12966
09/28/07,1500,39461,5648,12953,2281,17241,1784,13137
09/28/07,1600,39295,5582,12950,2256,17087,1776,13221
09/28/07,1700,38794,5568,12911,2267,17000,1749,13140
09/28/07,1800,37522,5483,12756,2216,16708,1716,12705
09/28/07,1900,35744,5325,12393,2153,16141,1661,12050
09/28/07,2000,36045,5399,12196,2119,16013,1670,11888
09/28/07,2100,34870,5334,12521,2131,15977,1667,11430
09/28/07,2200,32992,5101,12167,2037,15472,1621,10726
09/28/07,2300,30596,4789,11659,1897,14577,1507,9838
09/28/07,2400,27949,4370,10823,1733,13403,1407,8949
09/27/07,100,32093,4977,10088,1913,14617,1616,9753
09/27/07,200,30230,4730,9431,1829,13761,1534,9120
09/27/07,300,29105,4602,9070,1778,13390,1506,8728
09/27/07,400,28441,4504,8833,1751,13150,1470,8590
09/27/07,500,28571,4521,8708,1768,13418,1473,8645
09/27/07,600,30380,4762,8879,1882,14226,1560,9287
09/27/07,700,34147,5350,9547,2139,15876,1726,10497
09/27/07,800,36051,5565,10759,2310,16651,1798,11055
09/27/07,900,37256,5654,11341,2333,16846,1878,11242
09/27/07,1000,38762,5832,11839,2359,17233,1961,11751
09/27/07,1100,40533,6036,12221,2369,17534,1982,12427
09/27/07,1200,42112,6219,12598,2358,17824,1989,12983
09/27/07,1300,43598,6417,12706,2360,18000,1979,13586
09/27/07,1400,45018,6541,12673,2363,18219,1985,14103
09/27/07,1500,45765,6584,12804,2370,18176,1983,14519
09/27/07,1600,46104,6536,12922,2343,17979,1966,14830
09/27/07,1700,46118,6469,13022,2341,17786,1897,15047
09/27/07,1800,45316,6321,12962,2334,17687,1851,14846
09/27/07,1900,44115,6145,12722,2317,17401,1790,14409
09/27/07,2000,44670,6231,12569,2314,17647,1854,14465
09/27/07,2100,43397,6135,13004,2344,17813,1835,13887
09/27/07,2200,40511,5764,12659,2241,17002,1753,12942
09/27/07,2300,36988,5381,11968,2076,15868,1635,11645
09/27/07,2400,33455,4939,10914,1898,14739,1510,10369
09/26/07,100,29311,5081,12172,2098,15585,1688,9084
09/26/07,200,27729,4850,11103,1981,14743,1600,8477
09/26/07,300,26844,4711,10456,1897,14212,1534,8131
09/26/07,400,26262,4618,9921,1845,13907,1514,7964
09/26/07,500,26473,4591,9558,1854,13981,1510,8046
09/26/07,600,28429,4878,9584,1967,14637,1590,8672
09/26/07,700,32182,5461,10146,2233,16335,1753,9868
09/26/07,800,34179,5621,11208,2383,17117,1857,10335
09/26/07,900,35805,5767,11749,2420,17346,1919,10639
09/26/07,1000,37690,6012,12155,2477,17837,2025,11400
09/26/07,1100,39793,6361,12474,2531,18530,2128,12133
09/26/07,1200,41874,6603,12821,2566,19098,2216,12978
09/26/07,1300,43956,6906,13032,2588,19717,2285,13727
09/26/07,1400,45947,7158,13201,2595,20069,2362,14516
09/26/07,1500,47307,7225,13440,2575,20286,2402,15077
09/26/07,1600,48202,7323,13548,2534,20276,2368,15602
09/26/07,1700,48650,7289,13551,2497,20121,2376,15772
09/26/07,1800,48142,7134,13415,2482,19859,2350,15539
09/26/07,1900,46823,6972,13018,2448,19206,2271,15012
09/26/07,2000,47098,7012,12771,2455,19418,2238,14999
09/26/07,2100,45687,6891,13143,2516,19213,2148,14411
09/26/07,2200,42809,6449,12819,2411,18425,2052,13373
09/26/07,2300,38864,5826,12090,2224,17013,1897,12048
09/26/07,2400,35126,5317,11052,2052,15689,1750,10767
09/25/07,100,26490,4545,14467,2224,15393,1355,8312
09/25/07,200,25154,4347,13374,2103,14610,1291,7806
09/25/07,300,24387,4232,12680,2004,14148,1284,7549
09/25/07,400,24023,4217,12218,1957,13866,1266,7449
09/25/07,500,24383,4261,11952,1955,13910,1268,7562
09/25/07,600,26304,4553,12053,2051,14504,1361,8257
09/25/07,700,29881,5106,12765,2319,16203,1529,9389
09/25/07,800,31640,5265,14213,2467,17177,1610,9876
09/25/07,900,32984,5396,15013,2501,17345,1687,10121
09/25/07,1000,34436,5582,15466,2607,17943,1786,10571
09/25/07,1100,36124,5784,15911,2760,18655,1889,11222
09/25/07,1200,37495,6114,16519,2925,19534,1998,11838
09/25/07,1300,38838,6365,16997,3034,20556,2126,12569
09/25/07,1400,40615,6738,17562,3142,21425,2249,13236
09/25/07,1500,41975,7018,17895,3137,21936,2323,13913
09/25/07,1600,43104,7134,17752,3149,22325,2360,14451
09/25/07,1700,43910,7266,17039,3140,22480,2382,14846
09/25/07,1800,43632,7274,16526,3079,22147,2391,14784
09/25/07,1900,42357,7104,16151,3017,21672,2325,14331
09/25/07,2000,42822,7169,15977,3013,21494,2322,14202
