Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
11/07/06,1000,33010,5893,11879,2235,16877,1693,10609
11/07/06,1100,32904,5918,11957,2254,17029,1733,10423
11/07/06,1200,32702,5860,12055,2243,16880,1738,10374
11/07/06,1300,32610,5808,11990,2261,16771,1750,10347
11/07/06,1400,32601,5749,11946,2264,16639,1733,10316
11/07/06,1500,32455,5677,11997,2245,16533,1712,10236
11/07/06,1600,32591,5606,11919,2214,16303,1667,10254
11/07/06,1700,33876,5736,12017,2235,16490,1702,10595
11/07/06,1800,35802,6071,12465,2316,17064,1795,11260
11/07/06,1900,35832,6172,12961,2362,17421,1781,11345
11/07/06,2000,35078,6111,12872,2333,17243,1754,11111
11/07/06,2100,33948,5935,12626,2284,16894,1728,10654
11/07/06,2200,31982,5618,12277,2173,16330,1633,10002
11/07/06,2300,29306,5228,11608,2029,15376,1522,9211
11/07/06,2400,26725,4806,10666,1865,14292,1420,8347
11/06/06,100,26032,4642,9061,1694,13642,1294,9143
11/06/06,200,25459,4610,8708,1643,13382,1252,8993
11/06/06,300,25272,4593,8496,1636,13354,1239,8980
11/06/06,400,25541,4602,8416,1637,13437,1235,9091
11/06/06,500,26466,4797,8436,1698,13843,1274,9436
11/06/06,600,28953,5175,8766,1857,14910,1355,10240
11/06/06,700,32772,5814,9623,2113,16689,1512,11497
11/06/06,800,34414,6014,10874,2244,17363,1587,11683
11/06/06,900,34298,5958,11515,2264,17161,1625,11322
11/06/06,1000,33968,5936,11820,2284,16918,1668,10949
11/06/06,1100,33693,5849,11996,2281,16619,1698,10669
11/06/06,1200,33349,5677,12111,2272,16224,1695,10366
11/06/06,1300,32882,5625,12073,2260,16090,1682,10150
11/06/06,1400,32614,5578,11978,2241,15895,1671,9972
11/06/06,1500,32127,5437,11960,2229,15672,1650,9789
11/06/06,1600,32189,5355,11893,2190,15545,1632,9779
11/06/06,1700,33274,5457,11882,2222,15658,1628,10021
11/06/06,1800,36113,5938,12377,2340,16470,1735,11055
11/06/06,1900,36179,6092,12997,2392,17115,1751,11376
11/06/06,2000,35627,6063,12933,2365,17063,1718,11243
11/06/06,2100,34564,5963,12692,2289,16876,1714,10954
11/06/06,2200,32862,5736,12310,2196,16328,1653,10449
11/06/06,2300,30201,5364,11657,2037,15460,1518,9670
11/06/06,2400,27705,5041,10671,1891,14581,1440,9023
11/05/06,100,26857,4901,9453,1671,14246,1402,10087
11/05/06,200,26006,4721,9056,1619,13818,1349,9951
11/05/06,300,25534,4664,8707,1578,13751,1317,9851
11/05/06,400,25318,4666,8570,1560,13687,1305,9842
11/05/06,500,25422,4648,8453,1570,13806,1306,9893
11/05/06,600,25960,4733,8516,1595,14054,1328,10134
11/05/06,700,26788,4887,8675,1664,14416,1341,10516
11/05/06,800,27724,5079,8834,1725,14837,1346,10758
11/05/06,900,29036,5333,8907,1824,15354,1408,10941
11/05/06,1000,29618,5361,9170,1877,15290,1412,10710
11/05/06,1100,29498,5254,9313,1882,14808,1425,10203
11/05/06,1200,29209,5137,9408,1863,14401,1418,9878
11/05/06,1300,28721,5033,9493,1845,14200,1410,9597
11/05/06,1400,28130,4930,9470,1823,13813,1411,9324
11/05/06,1500,27966,4823,9526,1791,13653,1402,8961
11/05/06,1600,27874,4809,9477,1783,13575,1410,9089
11/05/06,1700,29162,5000,9573,1823,14028,1446,9471
11/05/06,1800,32592,5492,10144,1966,15086,1556,10574
11/05/06,1900,33296,5601,11029,2083,15798,1578,11091
11/05/06,2000,33058,5622,11075,2063,15814,1562,11096
11/05/06,2100,32554,5588,11004,2030,15754,1570,11044
11/05/06,2200,31241,5362,10741,1953,15321,1514,10579
11/05/06,2300,29327,5066,10316,1865,14688,1442,10075
11/05/06,2400,27327,4836,9698,1770,14045,1357,9499
11/04/06,100,27717,5258,10468,1974,15974,1487,10027
11/04/06,200,26819,5159,9866,1905,15662,1441,9816
11/04/06,300,26455,5128,9535,1879,15571,1427,9804
11/04/06,400,26363,5159,9285,1869,15535,1438,9896
11/04/06,500,26716,5222,9213,1880,15813,1443,10162
11/04/06,600,27686,5430,9251,1936,16214,1487,10607
11/04/06,700,28987,5680,9547,2023,16942,1545,11193
11/04/06,800,30310,5819,10016,2084,17382,1572,11550
11/04/06,900,31310,5845,10283,2157,17703,1647,11591
11/04/06,1000,31660,5867,10746,2199,17395,1644,11348
11/04/06,1100,31388,5750,10923,2177,16877,1670,10972
11/04/06,1200,30772,5581,11058,2113,16318,1647,10580
11/04/06,1300,30011,5407,11043,2051,15760,1627,10233
11/04/06,1400,29322,5242,10918,1996,15348,1614,9840
11/04/06,1500,28884,5078,10704,1958,14856,1596,9624
11/04/06,1600,28833,5068,10647,1949,14844,1570,9629
11/04/06,1700,29962,5266,10621,1984,15124,1583,10008
11/04/06,1800,32975,5728,11161,2075,16182,1711,11038
11/04/06,1900,33464,5832,11622,2131,16662,1703,11485
11/04/06,2000,32989,5819,11553,2094,16663,1699,11458
11/04/06,2100,32457,5761,11339,2052,16521,1685,11325
11/04/06,2200,31504,5636,11067,1981,16083,1633,11170
11/04/06,2300,29984,5402,10688,1883,15544,1561,10856
11/04/06,2400,28198,5104,10122,1769,14831,1455,10452
11/03/06,100,26161,5021,10697,2056,15537,1495,8482
11/03/06,200,25437,4974,10191,2016,15344,1452,8336
11/03/06,300,25194,4912,9927,1987,15311,1446,8367
11/03/06,400,25327,4985,9783,1988,15345,1426,8553
11/03/06,500,26142,5135,9798,2044,15744,1465,9027
11/03/06,600,28563,5421,10049,2194,16762,1536,10017
11/03/06,700,32362,6068,10906,2437,18443,1706,11472
11/03/06,800,33938,6236,11952,2526,19100,1744,11766
11/03/06,900,33997,6124,12443,2517,18851,1806,11524
11/03/06,1000,33872,6088,12584,2470,18366,1808,11258
11/03/06,1100,33684,5974,12586,2439,18008,1817,10936
11/03/06,1200,33285,5933,12633,2394,17557,1831,10641
11/03/06,1300,32787,5820,12531,2355,17207,1812,10331
11/03/06,1400,32503,5793,12355,2335,16987,1808,10146
11/03/06,1500,32290,5738,12256,2284,16650,1809,10021
11/03/06,1600,32262,5660,12089,2230,16447,1794,9972
11/03/06,1700,33207,5844,11928,2233,16518,1784,10369
11/03/06,1800,35991,6226,12358,2316,17514,1879,11464
11/03/06,1900,36237,6387,13162,2435,18246,1869,11813
11/03/06,2000,35538,6312,13122,2411,18320,1852,11799
11/03/06,2100,34706,6207,12886,2376,18159,1792,11583
11/03/06,2200,33381,6070,12485,2325,17884,1735,11347
11/03/06,2300,31383,5784,12050,2213,17252,1639,10943
11/03/06,2400,29319,5463,11244,2074,16484,1562,10367
11/02/06,100,24029,4390,10331,1927,13882,1397,7392
11/02/06,200,23088,4273,9839,1882,13564,1377,7072
11/02/06,300,22629,4207,9573,1847,13436,1336,6938
11/02/06,400,22489,4261,9448,1853,13440,1322,6963
11/02/06,500,23065,4371,9457,1900,13846,1338,7161
11/02/06,600,25223,4798,9733,2059,14899,1452,7901
11/02/06,700,29191,5399,10568,2323,16701,1615,9259
11/02/06,800,31342,5683,11723,2427,17482,1685,9725
11/02/06,900,31964,5670,12284,2418,17436,1726,9764
11/02/06,1000,32043,5670,12545,2406,17316,1763,9803
11/02/06,1100,32153,5598,12708,2407,17100,1745,9828
11/02/06,1200,31922,5515,12878,2385,16857,1739,9718
11/02/06,1300,31616,5441,12917,2355,16700,1735,9597
11/02/06,1400,31496,5391,12821,2327,16622,1715,9557
11/02/06,1500,31290,5316,12812,2304,16503,1737,9501
11/02/06,1600,31215,5328,12695,2296,16508,1718,9490
11/02/06,1700,31981,5492,12654,2350,16686,1736,9707
11/02/06,1800,34915,5994,13009,2456,17644,1862,10607
11/02/06,1900,35482,6223,13798,2586,18621,1886,11087
11/02/06,2000,35155,6262,13760,2560,18662,1865,11029
11/02/06,2100,34332,6150,13535,2514,18464,1842,10901
11/02/06,2200,32642,5923,13161,2416,17996,1765,10365
11/02/06,2300,30088,5629,12531,2277,17104,1649,9606
11/02/06,2400,27640,5294,11574,2140,16314,1571,8976
11/01/06,100,23907,4319,9956,1788,13103,1298,7289
11/01/06,200,23069,4160,9520,1735,12763,1270,6978
11/01/06,300,22605,4096,9253,1711,12599,1248,6981
11/01/06,400,22584,4108,9140,1708,12560,1247,6953
11/01/06,500,23127,4226,9167,1748,12950,1290,7177
11/01/06,600,25229,4548,9447,1898,13917,1379,7959
11/01/06,700,28909,5101,10338,2158,15503,1505,9200
11/01/06,800,30550,5312,11461,2263,15934,1628,9540
11/01/06,900,31174,5342,11984,2270,15869,1665,9547
11/01/06,1000,31870,5377,12218,2279,15700,1663,9539
11/01/06,1100,32254,5358,12318,2279,15676,1692,9614
11/01/06,1200,32437,5349,12437,2259,15606,1692,9696
11/01/06,1300,32292,5318,12422,2263,15565,1704,9732
11/01/06,1400,32343,5339,12303,2265,15635,1671,9859
11/01/06,1500,32084,5310,12245,2271,15582,1703,9880
11/01/06,1600,31878,5324,12068,2251,15599,1712,9761
11/01/06,1700,32434,5404,12000,2289,15953,1729,9880
11/01/06,1800,34862,5768,12378,2375,16579,1815,10527
11/01/06,1900,35049,5860,13332,2457,17056,1831,10806
11/01/06,2000,34224,5847,13345,2418,17111,1793,10552
11/01/06,2100,33032,5708,13165,2380,16881,1756,10141
11/01/06,2200,31049,5431,12796,2274,16276,1687,9546
11/01/06,2300,28258,5031,12103,2151,15382,1578,8689
11/01/06,2400,25655,4664,11188,2011,14474,1480,7911
10/31/06,100,25622,4416,9528,1690,12892,1327,7549
10/31/06,200,24769,4304,8990,1633,12447,1275,7323
10/31/06,300,24266,4267,8647,1584,12352,1253,7236
10/31/06,400,24352,4269,8438,1568,12267,1230,7311
10/31/06,500,25123,4415,8374,1602,12651,1311,7604
10/31/06,600,27364,4758,8649,1741,13587,1366,8491
10/31/06,700,30924,5372,9448,2005,15350,1522,9807
10/31/06,800,32795,5523,10740,2134,16151,1588,10175
10/31/06,900,32917,5490,11468,2153,16118,1648,10014
10/31/06,1000,32759,5406,11735,2192,16049,1681,9771
10/31/06,1100,32966,5395,11820,2214,16103,1696,9759
10/31/06,1200,32925,5327,11947,2208,15911,1707,9702
10/31/06,1300,32708,5300,11906,2201,15780,1704,9675
10/31/06,1400,32608,5290,11812,2200,15750,1687,9706
10/31/06,1500,32322,5263,11762,2192,15772,1710,9629
10/31/06,1600,32382,5249,11633,2165,15626,1705,9650
10/31/06,1700,32729,5336,11567,2186,15735,1742,9696
10/31/06,1800,34639,5597,11864,2226,16006,1786,10411
10/31/06,1900,34328,5572,12738,2233,16148,1747,10264
10/31/06,2000,33293,5520,12721,2203,16029,1708,9919
10/31/06,2100,32750,5508,12576,2205,15993,1660,9783
10/31/06,2200,31077,5289,12329,2148,15663,1587,9357
10/31/06,2300,28441,4898,11728,2013,14596,1467,8567
10/31/06,2400,26220,4481,10795,1881,13757,1391,7731
10/30/06,100,25108,4557,9064,1692,13172,1320,7800
10/30/06,200,24593,4526,8740,1665,13196,1283,7718
10/30/06,300,24504,4553,8549,1654,13224,1279,7760
10/30/06,400,24676,4572,8502,1662,13371,1282,7927
10/30/06,500,25512,4767,8530,1712,13810,1307,8345
10/30/06,600,28133,5165,8866,1883,14810,1410,9343
10/30/06,700,31867,5767,9684,2138,16682,1553,10654
10/30/06,800,33373,5907,10745,2229,17200,1627,10948
10/30/06,900,33235,5814,11312,2235,16881,1644,10538
10/30/06,1000,32941,5701,11576,2232,16427,1665,10151
10/30/06,1100,32862,5563,11732,2240,16271,1684,10011
10/30/06,1200,32565,5451,11925,2221,16048,1670,9847
10/30/06,1300,32240,5334,11969,2213,15904,1660,9745
10/30/06,1400,32116,5319,11964,2192,15734,1656,9681
10/30/06,1500,31765,5258,11990,2169,15594,1662,9650
10/30/06,1600,31577,5219,11890,2132,15352,1658,9587
10/30/06,1700,32016,5265,11799,2125,15335,1650,9688
10/30/06,1800,34664,5629,12128,2201,15833,1692,10418
10/30/06,1900,35225,5807,12896,2327,16543,1726,10790
10/30/06,2000,34668,5806,12845,2294,16432,1690,10631
10/30/06,2100,33712,5685,12585,2225,15995,1675,10295
10/30/06,2200,31792,5407,12191,2117,15554,1644,9604
10/30/06,2300,28996,5013,11467,1948,14643,1475,8825
10/30/06,2400,26475,4640,10447,1793,13656,1404,8028
10/29/06,100,25374,4632,9573,1643,13629,1411,8113
10/29/06,200,24488,4483,8953,1592,13183,1383,7848,EDT
10/29/06,200,23693,4418,8670,1549,12926,1329,7786,EST
10/29/06,300,23310,4367,8646,1524,12781,1300,7770
10/29/06,400,23304,4388,8470,1506,12700,1288,7827
10/29/06,500,23540,4388,8460,1519,12814,1293,7989
10/29/06,600,24306,4528,8538,1560,13057,1330,8374
10/29/06,700,25232,4655,8734,1619,13586,1376,8833
10/29/06,800,26558,4883,8891,1738,13965,1382,9417
10/29/06,900,27956,5077,9062,1777,14583,1423,9762
10/29/06,1000,28583,5106,9338,1808,14570,1466,9729
10/29/06,1100,28775,5063,9425,1796,14167,1457,9440
10/29/06,1200,28663,4992,9553,1792,13819,1482,9208
10/29/06,1300,28446,4949,9521,1779,13708,1483,9040
10/29/06,1400,28105,4844,9486,1747,13454,1464,8874
10/29/06,1500,27748,4738,9390,1708,13263,1456,8686
10/29/06,1600,27670,4697,9344,1697,13164,1457,8666
10/29/06,1700,28626,4824,9390,1724,13340,1500,8864
10/29/06,1800,31398,5137,9762,1822,14017,1584,9751
10/29/06,1900,32344,5372,10846,1976,15037,1646,10198
10/29/06,2000,32148,5389,11015,1994,15214,1651,10129
10/29/06,2100,31474,5348,10972,1971,15072,1642,9894
10/29/06,2200,30048,5144,10699,1906,14602,1586,9400
10/29/06,2300,28116,4903,10268,1809,14077,1501,8680
10/29/06,2400,26270,4672,9603,1739,13511,1395,8150
10/28/06,100,25922,4542,10112,1707,13412,1404,8085
10/28/06,200,24647,4334,9459,1637,12880,1370,7707
10/28/06,300,23930,4247,9070,1605,12613,1339,7507
10/28/06,400,23538,4219,8865,1581,12425,1302,7409
10/28/06,500,23414,4195,8777,1600,12540,1311,7382
10/28/06,600,23964,4306,8798,1641,12725,1315,7558
10/28/06,700,24941,4491,9139,1741,13295,1360,7903
10/28/06,800,26567,4777,9696,1871,14067,1442,8417
10/28/06,900,28256,4967,10126,1940,14607,1515,8928
10/28/06,1000,29727,5217,10351,2039,15096,1581,9390
10/28/06,1100,30443,5367,10608,2072,15472,1622,9562
10/28/06,1200,30407,5372,10644,2030,15418,1632,9518
10/28/06,1300,29956,5234,10638,1998,15337,1649,9333
10/28/06,1400,29337,5220,10419,1969,15074,1635,9089
10/28/06,1500,28714,5161,10254,1927,14795,1613,8849
10/28/06,1600,28470,5136,10036,1890,14494,1632,8793
10/28/06,1700,28567,5119,9956,1868,14446,1549,8796
10/28/06,1800,28916,5237,9901,1871,14612,1567,8900
10/28/06,1900,30632,5477,10183,1910,15172,1671,9542
10/28/06,2000,31039,5595,11003,2022,15854,1704,9790
10/28/06,2100,30582,5497,11128,1986,15684,1678,9659
10/28/06,2200,29802,5387,10911,1936,15389,1639,9390
10/28/06,2300,28468,5151,10691,1842,14862,1559,8965
10/28/06,2400,26889,4893,10147,1739,14170,1466,8545
10/27/06,100,26736,4743,10121,1870,14253,1382,8242
10/27/06,200,25825,4632,9523,1796,13891,1386,7923
10/27/06,300,25394,4524,9163,1751,13688,1345,7819
10/27/06,400,25331,4558,8965,1738,13595,1335,7865
10/27/06,500,25903,4657,8894,1761,13785,1351,8075
10/27/06,600,27972,4951,9076,1877,14570,1410,8815
10/27/06,700,32047,5476,9835,2111,16086,1579,10116
10/27/06,800,34408,5799,11142,2280,17206,1717,10786
10/27/06,900,34448,5763,12110,2311,17149,1726,10648
10/27/06,1000,34332,5742,12373,2313,17250,1730,10550
10/27/06,1100,34113,5751,12396,2322,17323,1801,10472
10/27/06,1200,33788,5736,12472,2318,17236,1784,10456
10/27/06,1300,33627,5688,12448,2293,17238,1754,10356
10/27/06,1400,33440,5617,12363,2293,17239,1752,10254
10/27/06,1500,33115,5575,12310,2265,17116,1747,10262
10/27/06,1600,33070,5550,12226,2226,16967,1704,10278
10/27/06,1700,33367,5660,12180,2219,16995,1722,10483
10/27/06,1800,34168,5779,12273,2209,16800,1737,10715
10/27/06,1900,35080,5871,12409,2218,17013,1751,11056
10/27/06,2000,34564,5810,12607,2211,16907,1731,10907
10/27/06,2100,33692,5681,12409,2160,16450,1683,10547
10/27/06,2200,32368,5517,12090,2100,16058,1678,10099
10/27/06,2300,30176,5193,11628,1962,15226,1604,9454
10/27/06,2400,27970,4849,10921,1823,14225,1498,8726
10/26/06,100,26285,4983,10085,1880,15100,1420,8986
10/26/06,200,25425,4905,9485,1825,14723,1353,8860
10/26/06,300,25052,4833,9145,1790,14566,1352,8871
10/26/06,400,25009,4890,8947,1769,14718,1326,8959
10/26/06,500,25679,4971,8891,1800,14920,1370,9396
10/26/06,600,27833,5326,9103,1927,15861,1468,10312
10/26/06,700,32118,5948,9853,2179,17519,1638,11793
10/26/06,800,34274,6256,11164,2359,18606,1767,12404
10/26/06,900,34164,6144,12112,2342,18404,1783,12006
10/26/06,1000,33892,6072,12317,2346,18026,1775,11421
10/26/06,1100,33831,5949,12400,2354,17839,1801,10913
10/26/06,1200,33560,5830,12568,2338,17564,1774,10569
10/26/06,1300,33124,5738,12564,2347,17234,1769,10218
10/26/06,1400,32839,5568,12496,2320,17038,1708,9947
10/26/06,1500,32413,5448,12516,2304,16772,1707,9797
10/26/06,1600,32059,5425,12504,2281,16483,1644,9648
10/26/06,1700,32087,5489,12470,2300,16633,1633,9682
10/26/06,1800,32658,5541,12647,2321,16806,1644,9953
10/26/06,1900,34870,5890,12852,2369,17232,1733,10727
10/26/06,2000,35580,6054,13106,2399,17629,1762,11153
10/26/06,2100,35012,5955,12933,2368,17477,1735,10980
10/26/06,2200,33638,5774,12618,2285,16975,1670,10443
10/26/06,2300,31067,5393,11995,2146,16047,1604,9601
10/26/06,2400,28542,5024,11057,1981,15100,1489,8766
10/25/06,100,26353,4972,10301,1895,15180,1457,9022
10/25/06,200,25420,4891,9766,1850,14846,1416,8854
10/25/06,300,24992,4851,9463,1816,14709,1378,8785
10/25/06,400,24940,4838,9284,1815,14753,1364,8887
10/25/06,500,25601,4939,9266,1860,15098,1384,9147
10/25/06,600,27842,5232,9543,2019,15948,1440,10049
10/25/06,700,32102,5802,10372,2274,17692,1634,11426
10/25/06,800,34202,6111,11763,2447,18758,1747,11985
10/25/06,900,33955,6071,12474,2410,18514,1771,11526
10/25/06,1000,33670,5975,12444,2382,18075,1779,11209
10/25/06,1100,33548,5941,12369,2356,17598,1797,10884
10/25/06,1200,33298,5846,12328,2302,17056,1788,10588
10/25/06,1300,32874,5768,12192,2256,16604,1756,10318
10/25/06,1400,32686,5689,12026,2232,16378,1762,10066
10/25/06,1500,32355,5617,11969,2190,16007,1708,9913
10/25/06,1600,32205,5592,11857,2142,15676,1725,9814
10/25/06,1700,32451,5664,11700,2124,15624,1747,10001
10/25/06,1800,33129,5714,11651,2125,15676,1745,10276
10/25/06,1900,35136,6056,11798,2177,16362,1776,11024
10/25/06,2000,35658,6231,12628,2329,17380,1808,11446
10/25/06,2100,34875,6170,12760,2327,17542,1787,11317
10/25/06,2200,33298,5959,12453,2264,17319,1706,10964
10/25/06,2300,30619,5584,11913,2133,16514,1605,10229
10/25/06,2400,28064,5242,10936,1982,15676,1512,9378
10/24/06,100,26044,5074,10391,1904,15429,1476,8650
10/24/06,200,25089,4914,9826,1836,15076,1418,8455
10/24/06,300,24651,4865,9516,1788,14824,1381,8416
10/24/06,400,24653,4941,9360,1772,14775,1376,8560
10/24/06,500,25291,5037,9337,1817,15041,1381,8888
10/24/06,600,27530,5261,9574,1957,15921,1475,9805
10/24/06,700,31646,5867,10378,2226,17573,1618,11267
10/24/06,800,33976,6239,11778,2391,18629,1761,11892
10/24/06,900,33818,6193,12538,2403,18407,1788,11614
10/24/06,1000,33661,6184,12534,2399,18239,1842,11215
10/24/06,1100,33652,6136,12415,2389,17889,1833,10955
10/24/06,1200,33430,6029,12400,2343,17650,1837,10717
10/24/06,1300,33198,5967,12302,2308,17487,1817,10527
10/24/06,1400,33071,5956,12181,2277,17328,1796,10282
10/24/06,1500,32794,5846,12121,2248,16925,1782,10210
10/24/06,1600,32745,5820,11939,2219,16653,1771,10025
10/24/06,1700,33257,5882,11805,2236,16543,1789,10247
10/24/06,1800,34255,6051,11741,2252,16990,1804,10516
10/24/06,1900,36054,6325,11882,2298,17571,1848,11424
10/24/06,2000,36342,6423,12747,2394,18302,1866,11796
10/24/06,2100,35292,6328,12882,2365,18228,1818,11604
10/24/06,2200,33676,6102,12661,2286,17830,1737,11134
10/24/06,2300,30798,5627,12146,2135,16847,1609,10345
10/24/06,2400,28087,5196,11220,1992,15898,1527,9534
10/23/06,100,23375,4256,9481,1745,13238,1331,7419
10/23/06,200,22593,4235,9143,1707,13059,1295,7226
10/23/06,300,22270,4203,8913,1693,12961,1270,7145
10/23/06,400,22270,4271,8818,1690,13021,1274,7196
10/23/06,500,22983,4392,8841,1741,13390,1300,7489
10/23/06,600,25270,4754,9128,1908,14444,1370,8242
10/23/06,700,29487,5416,10010,2160,16250,1528,9694
10/23/06,800,31793,5730,11381,2340,17525,1649,10489
10/23/06,900,32162,5780,12260,2348,17725,1689,10378
10/23/06,1000,32360,5873,12469,2353,17829,1727,10243
10/23/06,1100,32632,5852,12470,2351,17900,1757,10163
10/23/06,1200,32658,5842,12533,2324,17885,1759,10156
10/23/06,1300,32606,5831,12451,2320,17696,1744,9968
10/23/06,1400,32501,5844,12324,2318,17590,1758,9907
10/23/06,1500,32239,5822,12369,2304,17459,1734,9893
10/23/06,1600,32214,5809,12349,2278,17212,1724,9828
10/23/06,1700,32687,5839,12346,2288,17367,1730,10072
10/23/06,1800,33620,5939,12455,2309,17576,1729,10534
10/23/06,1900,35430,6212,12777,2375,18266,1780,11293
10/23/06,2000,35737,6390,13201,2462,18796,1824,11501
10/23/06,2100,34785,6373,13120,2428,18602,1848,11282
10/23/06,2200,33165,6133,12838,2314,18086,1776,10737
10/23/06,2300,30430,5703,12222,2160,17144,1644,9926
10/23/06,2400,27858,5346,11302,2001,16137,1548,9154
10/22/06,100,23990,4138,9242,1479,12498,1331,7804
10/22/06,200,22995,4040,8697,1428,12214,1247,7554
10/22/06,300,22489,3940,8426,1400,12171,1221,7429
10/22/06,400,22196,3945,8151,1387,11990,1200,7403
10/22/06,500,22265,3995,8152,1381,11984,1204,7479
10/22/06,600,22756,4073,8150,1409,12153,1224,7708
10/22/06,700,23755,4236,8327,1470,12543,1254,8112
10/22/06,800,24835,4465,8676,1552,13078,1296,8550
10/22/06,900,26141,4707,8943,1640,13658,1335,9118
10/22/06,1000,27234,4876,9251,1720,14021,1367,9475
10/22/06,1100,27729,4892,9617,1781,14090,1384,9507
10/22/06,1200,27928,4866,9837,1827,14178,1432,9446
10/22/06,1300,27902,4805,9866,1868,14197,1468,9356
10/22/06,1400,27573,4789,9853,1874,14138,1485,9162
10/22/06,1500,27237,4654,9835,1864,13986,1496,9068
10/22/06,1600,27093,4599,9831,1861,13978,1482,8978
10/22/06,1700,27376,4652,9828,1897,14119,1480,9082
10/22/06,1800,28314,4854,10016,1924,14485,1483,9307
10/22/06,1900,30283,5063,10413,1987,15094,1557,9839
10/22/06,2000,31070,5248,11247,2084,15725,1619,10105
10/22/06,2100,30488,5204,11340,2064,15734,1605,9891
10/22/06,2200,29049,4988,11165,1985,15203,1578,9361
10/22/06,2300,27138,4690,10769,1906,14538,1482,8668
10/22/06,2400,25031,4419,10148,1818,13781,1397,7929
10/21/06,100,24298,4259,9883,1725,13462,1404,7455
10/21/06,200,23162,4100,9228,1636,12982,1349,7211
10/21/06,300,22582,4017,8865,1597,12754,1332,7040
10/21/06,400,22297,4011,8585,1583,12663,1327,6999
10/21/06,500,22437,4080,8468,1588,12810,1302,7056
10/21/06,600,23203,4213,8500,1640,13103,1332,7355
10/21/06,700,24719,4456,8783,1743,13753,1382,7935
10/21/06,800,26144,4737,9321,1845,14660,1447,8567
10/21/06,900,27742,4950,9818,1900,15141,1501,9079
10/21/06,1000,28764,5037,10119,1923,15204,1533,9381
10/21/06,1100,29014,5031,10386,1922,14993,1549,9376
10/21/06,1200,28823,4936,10416,1903,14639,1554,9185
10/21/06,1300,28341,4803,10365,1844,14243,1545,8996
10/21/06,1400,27763,4718,10228,1788,13773,1523,8759
10/21/06,1500,27294,4611,10056,1734,13390,1491,8564
10/21/06,1600,27014,4533,9894,1709,13304,1470,8498
10/21/06,1700,26994,4545,9888,1697,13239,1485,8583
10/21/06,1800,27394,4594,9960,1696,13270,1486,8691
10/21/06,1900,29161,4794,10448,1711,13601,1501,9139
10/21/06,2000,30038,5019,10866,1842,14426,1564,9553
10/21/06,2100,29599,4930,10834,1824,14495,1557,9423
10/21/06,2200,28718,4854,10622,1785,14147,1512,9169
10/21/06,2300,27298,4616,10380,1690,13614,1447,8745
10/21/06,2400,25582,4354,9815,1584,13091,1378,8223
10/20/06,100,24833,4256,10027,1762,13122,1348,7645
10/20/06,200,23674,4069,9452,1696,12709,1296,7274
10/20/06,300,23097,3992,9105,1643,12502,1246,7096
10/20/06,400,22900,3980,8913,1623,12361,1280,7103
10/20/06,500,23227,4070,8859,1663,12562,1308,7283
10/20/06,600,25126,4315,9093,1790,13349,1352,7947
10/20/06,700,28864,4834,9860,2027,14823,1519,9206
10/20/06,800,31608,5198,11240,2190,15979,1663,9995
10/20/06,900,32483,5268,11944,2205,16082,1680,10088
10/20/06,1000,33245,5370,11998,2219,16163,1711,10283
10/20/06,1100,33850,5427,11995,2240,16253,1739,10522
10/20/06,1200,33975,5341,12016,2215,16022,1743,10611
10/20/06,1300,33612,5304,11913,2210,15959,1736,10522
10/20/06,1400,33146,5292,11815,2200,15992,1715,10400
10/20/06,1500,32216,5199,11765,2154,15765,1716,10314
10/20/06,1600,31266,5109,11595,2089,15529,1709,10175
10/20/06,1700,30939,5154,11471,2058,15345,1691,10042
10/20/06,1800,30874,5197,11377,2016,15362,1679,9777
10/20/06,1900,31947,5304,11576,2018,15508,1690,9967
10/20/06,2000,32353,5429,12238,2125,16055,1689,10127
10/20/06,2100,31464,5340,12177,2112,15934,1705,9746
10/20/06,2200,30276,5177,11817,2067,15613,1624,9296
10/20/06,2300,28366,4922,11427,1963,15004,1548,8676
10/20/06,2400,26151,4576,10683,1836,14119,1493,8015
10/19/06,100,24579,4332,9760,1703,12692,1344,7535
10/19/06,200,23385,4135,9160,1645,12311,1260,7140
10/19/06,300,22785,4063,8812,1583,12121,1235,6930
10/19/06,400,22515,4033,8632,1568,12057,1232,6867
10/19/06,500,22924,4129,8627,1601,12198,1270,6985
10/19/06,600,24987,4365,8847,1731,13020,1343,7642
10/19/06,700,28906,5050,9602,1979,14708,1476,8940
10/19/06,800,31298,5368,10987,2146,15713,1619,9682
10/19/06,900,31900,5345,11816,2156,15796,1660,9689
10/19/06,1000,32426,5356,12015,2167,15786,1710,9746
10/19/06,1100,32867,5368,12061,2187,15835,1724,9841
10/19/06,1200,33083,5388,12159,2183,15940,1734,9924
10/19/06,1300,33085,5386,12128,2170,15931,1781,10053
10/19/06,1400,33245,5349,12074,2166,15931,1765,10116
10/19/06,1500,33133,5332,12089,2147,15771,1773,10177
10/19/06,1600,32917,5263,12013,2121,15614,1779,10207
10/19/06,1700,32909,5310,12003,2118,15697,1782,10314
10/19/06,1800,33248,5371,12008,2136,15850,1742,10356
10/19/06,1900,34658,5576,12218,2190,16105,1757,10719
10/19/06,2000,34889,5659,12727,2254,16627,1746,10942
10/19/06,2100,33913,5557,12733,2228,16414,1701,10734
10/19/06,2200,32128,5325,12450,2143,15939,1644,10061
