Date,Hour,PJM_Load
05/07/98,1300,30120
05/07/98,1400,30397
05/07/98,1500,30245
05/07/98,1600,30132
05/07/98,1700,30141
05/07/98,1800,29690
05/07/98,1900,29087
05/07/98,2000,29059
05/07/98,2100,30017
05/07/98,2200,29349
05/07/98,2300,26492
05/07/98,2400,23838
05/06/98,100,21213
05/06/98,200,20450
05/06/98,300,19936
05/06/98,400,19685
05/06/98,500,20019
05/06/98,600,21822
05/06/98,700,25213
05/06/98,800,28118
05/06/98,900,29161
05/06/98,1000,29430
05/06/98,1100,30035
05/06/98,1200,30182
05/06/98,1300,29994
05/06/98,1400,30102
05/06/98,1500,29990
05/06/98,1600,29763
05/06/98,1700,29635
05/06/98,1800,29338
05/06/98,1900,28667
05/06/98,2000,28423
05/06/98,2100,29644
05/06/98,2200,28823
05/06/98,2300,26394
05/06/98,2400,23544
05/05/98,100,21141
05/05/98,200,20186
05/05/98,300,19662
05/05/98,400,19451
05/05/98,500,19741
05/05/98,600,21516
05/05/98,700,25077
05/05/98,800,27878
05/05/98,900,28943
05/05/98,1000,29513
05/05/98,1100,30104
05/05/98,1200,30196
05/05/98,1300,30112
05/05/98,1400,30009
05/05/98,1500,29681
05/05/98,1600,29505
05/05/98,1700,29686
05/05/98,1800,29403
05/05/98,1900,28981
05/05/98,2000,28925
05/05/98,2100,29988
05/05/98,2200,28696
05/05/98,2300,26056
05/05/98,2400,23361
05/04/98,100,19884
05/04/98,200,19189
05/04/98,300,18846
05/04/98,400,18672
05/04/98,500,19232
05/04/98,600,21236
05/04/98,700,24550
05/04/98,800,27197
05/04/98,900,28726
05/04/98,1000,29432
05/04/98,1100,30034
05/04/98,1200,30277
05/04/98,1300,30054
05/04/98,1400,30125
05/04/98,1500,30038
05/04/98,1600,29773
05/04/98,1700,29568
05/04/98,1800,29283
05/04/98,1900,28711
05/04/98,2000,28573
05/04/98,2100,29798
05/04/98,2200,29110
05/04/98,2300,26160
05/04/98,2400,23419
05/03/98,100,19953
05/03/98,200,18713
05/03/98,300,18163
05/03/98,400,17841
05/03/98,500,17773
05/03/98,600,17991
05/03/98,700,18430
05/03/98,800,19277
05/03/98,900,21186
05/03/98,1000,22633
05/03/98,1100,23465
05/03/98,1200,23875
05/03/98,1300,23849
05/03/98,1400,23745
05/03/98,1500,23416
05/03/98,1600,23435
05/03/98,1700,23588
05/03/98,1800,23888
05/03/98,1900,24117
05/03/98,2000,24459
05/03/98,2100,26107
05/03/98,2200,25801
05/03/98,2300,23967
05/03/98,2400,21709
05/02/98,100,20792
05/02/98,200,19814
05/02/98,300,19090
05/02/98,400,18680
05/02/98,500,18705
05/02/98,600,19222
05/02/98,700,19980
05/02/98,800,21666
05/02/98,900,23636
05/02/98,1000,25246
05/02/98,1100,25945
05/02/98,1200,26094
05/02/98,1300,25744
05/02/98,1400,25200
05/02/98,1500,24560
05/02/98,1600,24269
05/02/98,1700,24208
05/02/98,1800,24173
05/02/98,1900,24200
05/02/98,2000,24460
05/02/98,2100,25600
05/02/98,2200,24988
05/02/98,2300,23397
05/02/98,2400,21580
05/01/98,100,21358
05/01/98,200,20409
05/01/98,300,19614
05/01/98,400,19432
05/01/98,500,19822
05/01/98,600,21467
05/01/98,700,24713
05/01/98,800,27434
05/01/98,900,28738
05/01/98,1000,29349
05/01/98,1100,29695
05/01/98,1200,29746
05/01/98,1300,29637
05/01/98,1400,29574
05/01/98,1500,29159
05/01/98,1600,28861
05/01/98,1700,28707
05/01/98,1800,28449
05/01/98,1900,28041
05/01/98,2000,27911
05/01/98,2100,28139
05/01/98,2200,27169
05/01/98,2300,25116
05/01/98,2400,22840
04/30/98,100,20946
04/30/98,200,20193
04/30/98,300,19586
04/30/98,400,19379
04/30/98,500,19747
04/30/98,600,21427
04/30/98,700,24831
04/30/98,800,27701
04/30/98,900,28645
04/30/98,1000,29259
04/30/98,1100,29541
04/30/98,1200,29665
04/30/98,1300,29695
04/30/98,1400,29723
04/30/98,1500,29607
04/30/98,1600,29455
04/30/98,1700,29165
04/30/98,1800,28799
04/30/98,1900,28347
04/30/98,2000,28424
04/30/98,2100,29569
04/30/98,2200,28836
04/30/98,2300,26055
04/30/98,2400,23576
04/29/98,100,21428
04/29/98,200,20765
04/29/98,300,20477
04/29/98,400,20343
04/29/98,500,20944
04/29/98,600,23078
04/29/98,700,26462
04/29/98,800,28850
04/29/98,900,29177
04/29/98,1000,29087
04/29/98,1100,29406
04/29/98,1200,29549
04/29/98,1300,29375
04/29/98,1400,29279
04/29/98,1500,29137
04/29/98,1600,28966
04/29/98,1700,28887
04/29/98,1800,28448
04/29/98,1900,27686
04/29/98,2000,27022
04/29/98,2100,29418
04/29/98,2200,28453
04/29/98,2300,25672
04/29/98,2400,23020
04/28/98,100,21985
04/28/98,200,21145
04/28/98,300,20809
04/28/98,400,20703
04/28/98,500,21321
04/28/98,600,23429
04/28/98,700,26668
04/28/98,800,29232
04/28/98,900,29423
04/28/98,1000,29310
04/28/98,1100,29588
04/28/98,1200,29367
04/28/98,1300,28744
04/28/98,1400,28839
04/28/98,1500,28468
04/28/98,1600,28315
04/28/98,1700,28159
04/28/98,1800,27806
04/28/98,1900,27200
04/28/98,2000,27175
04/28/98,2100,29180
04/28/98,2200,28376
04/28/98,2300,25950
04/28/98,2400,23367
04/27/98,100,20497
04/27/98,200,19796
04/27/98,300,19515
04/27/98,400,19533
04/27/98,500,20019
04/27/98,600,21935
04/27/98,700,25582
04/27/98,800,28372
04/27/98,900,29297
04/27/98,1000,29487
04/27/98,1100,29607
04/27/98,1200,29568
04/27/98,1300,29114
04/27/98,1400,29010
04/27/98,1500,28623
04/27/98,1600,28160
04/27/98,1700,28030
04/27/98,1800,27731
04/27/98,1900,27307
04/27/98,2000,27433
04/27/98,2100,29375
04/27/98,2200,28762
04/27/98,2300,26158
04/27/98,2400,23705
04/26/98,100,19615
04/26/98,200,18482
04/26/98,300,17947
04/26/98,400,17663
04/26/98,500,17628
04/26/98,600,17919
04/26/98,700,18473
04/26/98,800,19486
04/26/98,900,21233
04/26/98,1000,22850
04/26/98,1100,23927
04/26/98,1200,24316
04/26/98,1300,24481
04/26/98,1400,24343
04/26/98,1500,24004
04/26/98,1600,24040
04/26/98,1700,24389
04/26/98,1800,25035
04/26/98,1900,25441
04/26/98,2000,26070
04/26/98,2100,26810
04/26/98,2200,25974
04/26/98,2300,23995
04/26/98,2400,22167
04/25/98,100,20441
04/25/98,200,19511
04/25/98,300,18926
04/25/98,400,18679
04/25/98,500,18765
04/25/98,600,19336
04/25/98,700,20267
04/25/98,800,21778
04/25/98,900,23810
04/25/98,1000,24902
04/25/98,1100,25318
04/25/98,1200,25198
04/25/98,1300,24765
04/25/98,1400,24175
04/25/98,1500,23766
04/25/98,1600,23486
04/25/98,1700,23482
04/25/98,1800,23447
04/25/98,1900,23340
04/25/98,2000,23603
04/25/98,2100,25244
04/25/98,2200,24739
04/25/98,2300,23136
04/25/98,2400,21246
04/24/98,100,21695
04/24/98,200,20687
04/24/98,300,20161
04/24/98,400,20039
04/24/98,500,20460
04/24/98,600,22345
04/24/98,700,25498
04/24/98,800,28358
04/24/98,900,28911
04/24/98,1000,28748
04/24/98,1100,29060
04/24/98,1200,29230
04/24/98,1300,29091
04/24/98,1400,28956
04/24/98,1500,28941
04/24/98,1600,28476
04/24/98,1700,28102
04/24/98,1800,27523
04/24/98,1900,26594
04/24/98,2000,26630
04/24/98,2100,27524
04/24/98,2200,27009
04/24/98,2300,25170
04/24/98,2400,23023
04/23/98,100,21090
04/23/98,200,20298
04/23/98,300,19872
04/23/98,400,19699
04/23/98,500,20044
04/23/98,600,21858
04/23/98,700,25428
04/23/98,800,28182
04/23/98,900,29035
04/23/98,1000,29152
04/23/98,1100,29545
04/23/98,1200,29526
04/23/98,1300,29200
04/23/98,1400,29069
04/23/98,1500,28826
04/23/98,1600,28792
04/23/98,1700,28698
04/23/98,1800,28577
04/23/98,1900,28204
04/23/98,2000,28583
04/23/98,2100,29702
04/23/98,2200,28746
04/23/98,2300,26204
04/23/98,2400,23571
04/22/98,100,21065
04/22/98,200,20212
04/22/98,300,19778
04/22/98,400,19727
04/22/98,500,20072
04/22/98,600,22050
04/22/98,700,25674
04/22/98,800,28130
04/22/98,900,28763
04/22/98,1000,28931
04/22/98,1100,29267
04/22/98,1200,29313
04/22/98,1300,29137
04/22/98,1400,29284
04/22/98,1500,29175
04/22/98,1600,28850
04/22/98,1700,28556
04/22/98,1800,28213
04/22/98,1900,27607
04/22/98,2000,27873
04/22/98,2100,29436
04/22/98,2200,28242
04/22/98,2300,25652
04/22/98,2400,22606
04/21/98,100,21703
04/21/98,200,20855
04/21/98,300,20459
04/21/98,400,20348
04/21/98,500,20863
04/21/98,600,22766
04/21/98,700,26279
04/21/98,800,28805
04/21/98,900,29039
04/21/98,1000,28930
04/21/98,1100,29385
04/21/98,1200,29364
04/21/98,1300,29151
04/21/98,1400,29159
04/21/98,1500,29079
04/21/98,1600,28750
04/21/98,1700,28436
04/21/98,1800,28297
04/21/98,1900,27536
04/21/98,2000,27680
04/21/98,2100,29488
04/21/98,2200,28415
04/21/98,2300,25778
04/21/98,2400,23065
04/20/98,100,20590
04/20/98,200,19831
04/20/98,300,19498
04/20/98,400,19384
04/20/98,500,19963
04/20/98,600,21913
04/20/98,700,25671
04/20/98,800,28325
04/20/98,900,29246
04/20/98,1000,29678
04/20/98,1100,30093
04/20/98,1200,29915
04/20/98,1300,29558
04/20/98,1400,29348
04/20/98,1500,28931
04/20/98,1600,28495
04/20/98,1700,28371
04/20/98,1800,28119
04/20/98,1900,27587
04/20/98,2000,27745
04/20/98,2100,29669
04/20/98,2200,28875
04/20/98,2300,26037
04/20/98,2400,23477
04/19/98,100,19831
04/19/98,200,18799
04/19/98,300,18126
04/19/98,400,17906
04/19/98,500,17760
04/19/98,600,18078
04/19/98,700,18765
04/19/98,800,19653
04/19/98,900,21366
04/19/98,1000,23291
04/19/98,1100,24370
04/19/98,1200,24860
04/19/98,1300,24907
04/19/98,1400,24666
04/19/98,1500,24281
04/19/98,1600,24426
04/19/98,1700,24769
04/19/98,1800,25496
04/19/98,1900,25932
04/19/98,2000,26590
04/19/98,2100,27253
04/19/98,2200,26247
04/19/98,2300,24238
04/19/98,2400,22193
04/18/98,100,21064
04/18/98,200,19755
04/18/98,300,19079
04/18/98,400,18858
04/18/98,500,18867
04/18/98,600,19420
04/18/98,700,20363
04/18/98,800,21889
04/18/98,900,23984
04/18/98,1000,25010
04/18/98,1100,25485
04/18/98,1200,25366
04/18/98,1300,24826
04/18/98,1400,24203
04/18/98,1500,23523
04/18/98,1600,23309
04/18/98,1700,23305
04/18/98,1800,23298
04/18/98,1900,23475
04/18/98,2000,24118
04/18/98,2100,25653
04/18/98,2200,24990
04/18/98,2300,23532
04/18/98,2400,21215
04/17/98,100,22872
04/17/98,200,20506
04/17/98,300,19938
04/17/98,400,19751
04/17/98,500,19966
04/17/98,600,21630
04/17/98,700,24874
04/17/98,800,27672
04/17/98,900,29396
04/17/98,1000,29777
04/17/98,1100,30242
04/17/98,1200,30580
04/17/98,1300,30349
04/17/98,1400,30327
04/17/98,1500,30145
04/17/98,1600,29956
04/17/98,1700,29623
04/17/98,1800,29013
04/17/98,1900,28335
04/17/98,2000,28259
04/17/98,2100,28735
04/17/98,2200,27610
04/17/98,2300,25342
04/17/98,2400,23206
04/16/98,100,21293
04/16/98,200,20168
04/16/98,300,19712
04/16/98,400,19471
04/16/98,500,19836
04/16/98,600,21592
04/16/98,700,25064
04/16/98,800,27311
04/16/98,900,28584
04/16/98,1000,29316
04/16/98,1100,29588
04/16/98,1200,29910
04/16/98,1300,29985
04/16/98,1400,29962
04/16/98,1500,30120
04/16/98,1600,29784
04/16/98,1700,29447
04/16/98,1800,29196
04/16/98,1900,28735
04/16/98,2000,28931
04/16/98,2100,30143
04/16/98,2200,29076
04/16/98,2300,26343
04/16/98,2400,24005
04/15/98,100,21124
04/15/98,200,20094
04/15/98,300,19691
04/15/98,400,19598
04/15/98,500,19828
04/15/98,600,21689
04/15/98,700,25010
04/15/98,800,27357
04/15/98,900,28511
04/15/98,1000,29052
04/15/98,1100,29776
04/15/98,1200,29753
04/15/98,1300,29300
04/15/98,1400,29326
04/15/98,1500,29350
04/15/98,1600,29105
04/15/98,1700,28871
04/15/98,1800,28451
04/15/98,1900,27914
04/15/98,2000,28064
04/15/98,2100,29545
04/15/98,2200,28425
04/15/98,2300,25737
04/15/98,2400,23414
04/14/98,100,20884
04/14/98,200,20006
04/14/98,300,19616
04/14/98,400,19490
04/14/98,500,19900
04/14/98,600,21743
04/14/98,700,25266
04/14/98,800,27466
04/14/98,900,28494
04/14/98,1000,28882
04/14/98,1100,29347
04/14/98,1200,29300
04/14/98,1300,28941
04/14/98,1400,29021
04/14/98,1500,28926
04/14/98,1600,28544
04/14/98,1700,28490
04/14/98,1800,28345
04/14/98,1900,28045
04/14/98,2000,28578
04/14/98,2100,29642
04/14/98,2200,28113
04/14/98,2300,25669
04/14/98,2400,23000
04/13/98,100,19735
04/13/98,200,19188
04/13/98,300,18904
04/13/98,400,19215
04/13/98,500,19951
04/13/98,600,21907
04/13/98,700,24974
04/13/98,800,27149
04/13/98,900,28213
04/13/98,1000,28792
04/13/98,1100,28972
04/13/98,1200,28855
04/13/98,1300,28816
04/13/98,1400,28590
04/13/98,1500,28411
04/13/98,1600,28028
04/13/98,1700,27770
04/13/98,1800,27450
04/13/98,1900,26968
04/13/98,2000,27345
04/13/98,2100,29062
04/13/98,2200,28156
04/13/98,2300,25414
04/13/98,2400,22759
04/12/98,100,21092
04/12/98,200,21284
04/12/98,300,21144
04/12/98,400,21146
04/12/98,500,21141
04/12/98,600,21338
04/12/98,700,21402
04/12/98,800,21665
04/12/98,900,22078
04/12/98,1000,21917
04/12/98,1100,21821
04/12/98,1200,21719
04/12/98,1300,21871
04/12/98,1400,21874
04/12/98,1500,21670
04/12/98,1600,21675
04/12/98,1700,20659
04/12/98,1800,20101
04/12/98,1900,20300
04/12/98,2000,21330
04/12/98,2100,24047
04/12/98,2200,23700
04/12/98,2300,22536
04/12/98,2400,20983
04/11/98,100,21595
04/11/98,200,20581
04/11/98,300,20201
04/11/98,400,20075
04/11/98,500,20245
04/11/98,600,21019
04/11/98,700,21880
04/11/98,800,23049
04/11/98,900,24656
04/11/98,1000,25543
04/11/98,1100,25574
04/11/98,1200,25179
04/11/98,1300,24547
04/11/98,1400,23820
04/11/98,1500,23196
04/11/98,1600,22721
04/11/98,1700,22680
04/11/98,1800,22760
04/11/98,1900,22887
04/11/98,2000,23744
04/11/98,2100,25516
04/11/98,2200,24972
04/11/98,2300,24014
04/11/98,2400,22739
04/10/98,100,22712
04/10/98,200,21864
04/10/98,300,21245
04/10/98,400,21150
04/10/98,500,21188
04/10/98,600,22378
04/10/98,700,24540
04/10/98,800,26022
04/10/98,900,27560
04/10/98,1000,28313
04/10/98,1100,28324
04/10/98,1200,27827
04/10/98,1300,27127
04/10/98,1400,26509
04/10/98,1500,25910
04/10/98,1600,25268
04/10/98,1700,25125
04/10/98,1800,25052
04/10/98,1900,24951
04/10/98,2000,25249
04/10/98,2100,26871
04/10/98,2200,26426
04/10/98,2300,24953
04/10/98,2400,23175
04/09/98,100,21604
04/09/98,200,20689
04/09/98,300,20255
04/09/98,400,20029
04/09/98,500,20606
04/09/98,600,22181
04/09/98,700,25422
04/09/98,800,28078
04/09/98,900,29536
04/09/98,1000,30333
04/09/98,1100,30890
04/09/98,1200,31017
04/09/98,1300,30733
04/09/98,1400,30666
04/09/98,1500,30726
04/09/98,1600,30613
04/09/98,1700,30705
04/09/98,1800,30817
04/09/98,1900,30781
04/09/98,2000,30716
04/09/98,2100,30754
04/09/98,2200,29610
04/09/98,2300,27321
04/09/98,2400,24824
04/08/98,100,21698
04/08/98,200,20826
04/08/98,300,20279
04/08/98,400,20118
04/08/98,500,20503
04/08/98,600,22243
04/08/98,700,26100
04/08/98,800,28571
04/08/98,900,29019
04/08/98,1000,29174
04/08/98,1100,29500
04/08/98,1200,29561
04/08/98,1300,29400
04/08/98,1400,29402
04/08/98,1500,29057
04/08/98,1600,29016
04/08/98,1700,28828
04/08/98,1800,28687
04/08/98,1900,28256
04/08/98,2000,28835
04/08/98,2100,29720
04/08/98,2200,28677
04/08/98,2300,26024
04/08/98,2400,23524
04/07/98,100,22323
04/07/98,200,21483
04/07/98,300,21211
04/07/98,400,21250
04/07/98,500,21819
04/07/98,600,23751
04/07/98,700,27478
04/07/98,800,29698
04/07/98,900,29946
04/07/98,1000,29682
04/07/98,1100,29542
04/07/98,1200,29393
04/07/98,1300,29202
04/07/98,1400,29022
04/07/98,1500,28749
04/07/98,1600,28392
04/07/98,1700,28129
04/07/98,1800,27895
04/07/98,1900,27495
04/07/98,2000,28259
04/07/98,2100,29718
04/07/98,2200,28551
04/07/98,2300,26175
04/07/98,2400,23482
04/06/98,100,21760
04/06/98,200,20634
04/06/98,300,20535
04/06/98,400,20589
04/06/98,500,21296
04/06/98,600,23118
04/06/98,700,26955
04/06/98,800,29403
04/06/98,900,29992
04/06/98,1000,29933
04/06/98,1100,30229
04/06/98,1200,29899
04/06/98,1300,29417
04/06/98,1400,29139
04/06/98,1500,28726
04/06/98,1600,28261
04/06/98,1700,27991
04/06/98,1800,27827
04/06/98,1900,27485
04/06/98,2000,28115
04/06/98,2100,29916
04/06/98,2200,29022
04/06/98,2300,26733
04/06/98,2400,24177
04/05/98,100,21501
04/05/98,200,20918
04/05/98,400,20595
04/05/98,500,20506
04/05/98,600,20720
04/05/98,700,21330
04/05/98,800,22027
04/05/98,900,23319
04/05/98,1000,24373
04/05/98,1100,24849
04/05/98,1200,24948
04/05/98,1300,24760
04/05/98,1400,24332
04/05/98,1500,23767
04/05/98,1600,23428
04/05/98,1700,23372
04/05/98,1800,23739
04/05/98,1900,23905
04/05/98,2000,25098
04/05/98,2100,27354
04/05/98,2200,26830
04/05/98,2300,25191
04/05/98,2400,23337
04/04/98,100,21063
04/04/98,200,20132
04/04/98,300,19540
04/04/98,400,19364
04/04/98,500,19383
04/04/98,600,20068
04/04/98,700,21049
04/04/98,800,22948
04/04/98,900,25420
04/04/98,1000,26828
04/04/98,1100,27542
04/04/98,1200,27369
04/04/98,1300,26691
04/04/98,1400,26544
04/04/98,1500,26120
04/04/98,1600,25791
04/04/98,1700,26064
04/04/98,1800,26859
04/04/98,1900,27833
04/04/98,2000,28366
04/04/98,2100,27784
04/04/98,2200,26848
04/04/98,2300,25269
04/04/98,2400,23352
04/03/98,100,20905
04/03/98,200,19974
04/03/98,300,19215
04/03/98,400,19488
04/03/98,500,19928
04/03/98,600,21647
04/03/98,700,24848
04/03/98,800,27802
04/03/98,900,28554
04/03/98,1000,28747
04/03/98,1100,28963
04/03/98,1200,28839
04/03/98,1300,28642
04/03/98,1400,28443
04/03/98,1500,28122
04/03/98,1600,27632
04/03/98,1700,27335
04/03/98,1800,27253
04/03/98,1900,28024
04/03/98,2000,29065
04/03/98,2100,28384
04/03/98,2200,26724
04/03/98,2300,24807
04/03/98,2400,22815
04/02/98,100,21291
04/02/98,200,20302
04/02/98,300,19802
04/02/98,400,19675
04/02/98,500,19941
04/02/98,600,21628
04/02/98,700,25032
04/02/98,800,27850
04/02/98,900,28978
04/02/98,1000,29536
04/02/98,1100,30140
04/02/98,1200,30017
04/02/98,1300,30118
04/02/98,1400,30175
04/02/98,1500,29989
04/02/98,1600,29688
04/02/98,1700,29028
04/02/98,1800,28891
04/02/98,1900,29438
04/02/98,2000,30656
04/02/98,2100,29696
04/02/98,2200,28080
04/02/98,2300,25350
04/02/98,2400,22795
04/01/98,100,22259
04/01/98,200,21244
04/01/98,300,20651
04/01/98,400,20421
04/01/98,500,20713
04/01/98,600,22526
04/01/98,700,25772
04/01/98,800,28724
04/01/98,900,30075
04/01/98,1000,30689
04/01/98,1100,31295
04/01/98,1200,31539
04/01/98,1300,31227
04/01/98,1400,31235
04/01/98,1500,30887
04/01/98,1600,30724
04/01/98,1700,30863
04/01/98,1800,30927
04/01/98,1900,31376
04/01/98,2000,31636
04/01/98,2100,30637
04/01/98,2200,28572
04/01/98,2300,25724
04/01/98,2400,23238
