Date,Hour,PJM-E,PJM-W
04/15/02,400,20748,3993
04/15/02,500,21111,4072
04/15/02,600,22928,4382
04/15/02,700,26555,4939
04/15/02,800,29320,5295
04/15/02,900,30794,5333
04/15/02,1000,31765,5485
04/15/02,1100,32658,5574
04/15/02,1200,33205,5585
04/15/02,1300,33362,5567
04/15/02,1400,33722,5612
04/15/02,1500,33718,5608
04/15/02,1600,33727,5598
04/15/02,1700,34087,5607
04/15/02,1800,33997,5598
04/15/02,1900,33402,5564
04/15/02,2000,33478,5605
04/15/02,2100,35069,5944
04/15/02,2200,33887,5790
04/15/02,2300,30853,5313
04/15/02,2400,27602,4883
04/14/02,100,22089,3979
04/14/02,200,20864,3780
04/14/02,300,20156,3750
04/14/02,400,19674,3727
04/14/02,500,19533,3704
04/14/02,600,19700,3770
04/14/02,700,20130,3894
04/14/02,800,20961,4027
04/14/02,900,22807,4305
04/14/02,1000,24376,4531
04/14/02,1100,25259,4622
04/14/02,1200,25787,4657
04/14/02,1300,26080,4712
04/14/02,1400,26071,4655
04/14/02,1500,26035,4636
04/14/02,1600,25943,4650
04/14/02,1700,26167,4730
04/14/02,1800,26430,4776
04/14/02,1900,26693,4774
04/14/02,2000,27795,4927
04/14/02,2100,29254,5161
04/14/02,2200,28367,4948
04/14/02,2300,26395,4626
04/14/02,2400,24192,4301
04/13/02,100,23053,4289
04/13/02,200,21778,4106
04/13/02,300,21052,4015
04/13/02,400,20697,3934
04/13/02,500,20691,3928
04/13/02,600,21182,4080
04/13/02,700,22146,4222
04/13/02,800,23394,4378
04/13/02,900,25322,4702
04/13/02,1000,26773,4896
04/13/02,1100,27494,5039
04/13/02,1200,27690,5023
04/13/02,1300,27396,4990
04/13/02,1400,26991,4904
04/13/02,1500,26538,4789
04/13/02,1600,26191,4727
04/13/02,1700,26198,4721
04/13/02,1800,26202,4775
04/13/02,1900,26263,4719
04/13/02,2000,27004,4768
04/13/02,2100,28104,4993
04/13/02,2200,27382,4902
04/13/02,2300,25779,4603
04/13/02,2400,23940,4291
04/12/02,100,23337,4475
04/12/02,200,22401,4380
04/12/02,300,22063,4248
04/12/02,400,22009,4291
04/12/02,500,22410,4402
04/12/02,600,24211,4699
04/12/02,700,27895,5306
04/12/02,800,30389,5516
04/12/02,900,31247,5564
04/12/02,1000,31454,5590
04/12/02,1100,31585,5612
04/12/02,1200,31353,5536
04/12/02,1300,31038,5493
04/12/02,1400,30768,5442
04/12/02,1500,30360,5349
04/12/02,1600,29962,5243
04/12/02,1700,29755,5200
04/12/02,1800,29613,5150
04/12/02,1900,29383,5112
04/12/02,2000,29694,5152
04/12/02,2100,30328,5392
04/12/02,2200,29277,5277
04/12/02,2300,27360,4986
04/12/02,2400,25023,4566
04/11/02,100,23190,4571
04/11/02,200,22208,4519
04/11/02,300,21923,4494
04/11/02,400,21875,4462
04/11/02,500,22394,4637
04/11/02,600,24453,5017
04/11/02,700,28126,5580
04/11/02,800,30654,5746
04/11/02,900,30780,5670
04/11/02,1000,30957,5609
04/11/02,1100,31041,5565
04/11/02,1200,30892,5528
04/11/02,1300,30691,5440
04/11/02,1400,30643,5426
04/11/02,1500,30271,5306
04/11/02,1600,29894,5255
04/11/02,1700,29688,5288
04/11/02,1800,29374,5243
04/11/02,1900,28946,5190
04/11/02,2000,29563,5273
04/11/02,2100,31348,5660
04/11/02,2200,30350,5554
04/11/02,2300,27932,5161
04/11/02,2400,25235,4755
04/10/02,100,23273,4533
04/10/02,200,22193,4381
04/10/02,300,21567,4416
04/10/02,400,21307,4354
04/10/02,500,21623,4450
04/10/02,600,23364,4796
04/10/02,700,26931,5395
04/10/02,800,29493,5667
04/10/02,900,30222,5664
04/10/02,1000,30379,5605
04/10/02,1100,30662,5621
04/10/02,1200,30681,5560
04/10/02,1300,30490,5467
04/10/02,1400,30507,5421
04/10/02,1500,30242,5336
04/10/02,1600,29947,5229
04/10/02,1700,29801,5226
04/10/02,1800,29570,5190
04/10/02,1900,29073,5176
04/10/02,2000,29545,5273
04/10/02,2100,31378,5685
04/10/02,2200,30335,5615
04/10/02,2300,27772,5228
04/10/02,2400,25052,4795
04/09/02,100,23454,4475
04/09/02,200,22369,4324
04/09/02,300,21862,4198
04/09/02,400,21579,4197
04/09/02,500,21943,4280
04/09/02,600,23678,4577
04/09/02,700,27328,5144
04/09/02,800,29568,5374
04/09/02,900,30350,5394
04/09/02,1000,30738,5443
04/09/02,1100,31112,5515
04/09/02,1200,31323,5527
04/09/02,1300,31293,5460
04/09/02,1400,31370,5414
04/09/02,1500,31181,5413
04/09/02,1600,30992,5361
04/09/02,1700,30985,5369
04/09/02,1800,31057,5417
04/09/02,1900,30997,5490
04/09/02,2000,31640,5590
04/09/02,2100,32247,5783
04/09/02,2200,30692,5581
04/09/02,2300,28098,5224
04/09/02,2400,25356,4832
04/08/02,100,24055,4634
04/08/02,200,23206,4532
04/08/02,300,22926,4481
04/08/02,400,22929,4527
04/08/02,500,23517,4640
04/08/02,600,25406,4940
04/08/02,700,29148,5528
04/08/02,800,31528,5820
04/08/02,900,32206,5848
04/08/02,1000,32380,5837
04/08/02,1100,32427,5792
04/08/02,1200,32075,5706
04/08/02,1300,31494,5644
04/08/02,1400,31215,5530
04/08/02,1500,30703,5445
04/08/02,1600,30344,5346
04/08/02,1700,30049,5343
04/08/02,1800,29889,5284
04/08/02,1900,29787,5319
04/08/02,2000,30899,5424
04/08/02,2100,32225,5683
04/08/02,2200,30870,5553
04/08/02,2300,28295,5159
04/08/02,2400,25482,4716
04/07/02,100,25608,5002
04/07/02,200,24738,4858
04/07/02,400,24487,4871
04/07/02,500,24617,4909
04/07/02,600,25014,5038
04/07/02,700,25650,5196
04/07/02,800,26118,5244
04/07/02,900,26702,5347
04/07/02,1000,27278,5337
04/07/02,1100,27563,5283
04/07/02,1200,27423,5165
04/07/02,1300,27101,5119
04/07/02,1400,26552,5035
04/07/02,1500,25867,4855
04/07/02,1600,25352,4738
04/07/02,1700,25251,4689
04/07/02,1800,25497,4784
04/07/02,1900,26059,4814
04/07/02,2000,27866,5036
04/07/02,2100,29988,5410
04/07/02,2200,29538,5378
04/07/02,2300,27699,5171
04/07/02,2400,25814,4798
04/06/02,100,25981,5082
04/06/02,200,25173,4992
04/06/02,300,24792,4932
04/06/02,400,24543,4956
04/06/02,500,24703,4997
04/06/02,600,25333,5107
04/06/02,700,26187,5252
04/06/02,800,27399,5477
04/06/02,900,28802,5683
04/06/02,1000,29658,5787
04/06/02,1100,29811,5757
04/06/02,1200,29523,5617
04/06/02,1300,28830,5528
04/06/02,1400,28186,5406
04/06/02,1500,27558,5268
04/06/02,1600,27250,5215
04/06/02,1700,27348,5253
04/06/02,1800,27870,5278
04/06/02,1900,29461,5420
04/06/02,2000,31073,5724
04/06/02,2100,30813,5729
04/06/02,2200,29891,5623
04/06/02,2300,28533,5388
04/06/02,2400,27033,5116
04/05/02,100,25637,5140
04/05/02,200,24899,5045
04/05/02,300,24766,5027
04/05/02,400,24772,5062
04/05/02,500,25361,5172
04/05/02,600,27243,5516
04/05/02,700,30118,5962
04/05/02,800,32096,6240
04/05/02,900,32509,6113
04/05/02,1000,32528,6043
04/05/02,1100,32643,6020
04/05/02,1200,32534,5937
04/05/02,1300,31958,5815
04/05/02,1400,31627,5729
04/05/02,1500,31046,5655
04/05/02,1600,30678,5589
04/05/02,1700,30572,5646
04/05/02,1800,30815,5711
04/05/02,1900,32138,5906
04/05/02,2000,33250,6165
04/05/02,2100,32790,6078
04/05/02,2200,31557,5946
04/05/02,2300,29738,5684
04/05/02,2400,27627,5356
04/04/02,100,24558,5112
04/04/02,200,23842,5057
04/04/02,300,23629,5021
04/04/02,400,23656,5045
04/04/02,500,24363,5109
04/04/02,600,26272,5484
04/04/02,700,29282,5922
04/04/02,800,31391,6091
04/04/02,900,31956,6048
04/04/02,1000,32111,6020
04/04/02,1100,32060,5972
04/04/02,1200,31722,5895
04/04/02,1300,31275,5795
04/04/02,1400,31026,5728
04/04/02,1500,30527,5649
04/04/02,1600,30164,5575
04/04/02,1700,29987,5582
04/04/02,1800,30329,5662
04/04/02,1900,31748,5852
04/04/02,2000,33464,6254
04/04/02,2100,33126,6245
04/04/02,2200,31844,6053
04/04/02,2300,29537,5634
04/04/02,2400,27348,5266
04/03/02,100,23086,4452
04/03/02,200,22129,4317
04/03/02,300,21709,4225
04/03/02,400,21557,4178
04/03/02,500,21957,4258
04/03/02,600,23644,4637
04/03/02,700,26370,5063
04/03/02,800,28967,5421
04/03/02,900,30056,5517
04/03/02,1000,30751,5574
04/03/02,1100,31311,5624
04/03/02,1200,31271,5664
04/03/02,1300,31560,5599
04/03/02,1400,31594,5677
04/03/02,1500,31112,5653
04/03/02,1600,30583,5605
04/03/02,1700,30755,5677
04/03/02,1800,31400,5781
04/03/02,1900,32315,6009
04/03/02,2000,32877,6317
04/03/02,2100,32301,6220
04/03/02,2200,30816,6021
04/03/02,2300,28475,5639
04/03/02,2400,26172,5294
04/02/02,100,24372,4873
04/02/02,200,23534,4768
04/02/02,300,23243,4713
04/02/02,400,23296,4737
04/02/02,500,23924,4809
04/02/02,600,25734,5131
04/02/02,700,28545,5567
04/02/02,800,30552,5759
04/02/02,900,31091,5742
04/02/02,1000,31202,5690
04/02/02,1100,31332,5662
04/02/02,1200,31192,5590
04/02/02,1300,30837,5470
04/02/02,1400,30629,5405
04/02/02,1500,30313,5300
04/02/02,1600,29855,5226
04/02/02,1700,29553,5228
04/02/02,1800,29779,5274
04/02/02,1900,31069,5466
04/02/02,2000,32442,5797
04/02/02,2100,31730,5728
04/02/02,2200,29973,5460
04/02/02,2300,27388,5017
04/02/02,2400,24853,4694
04/01/02,100,21734,4374
04/01/02,200,20971,4306
04/01/02,300,20721,4322
04/01/02,400,20771,4359
04/01/02,500,21334,4436
04/01/02,600,23015,4723
04/01/02,700,25514,5180
04/01/02,800,28033,5482
04/01/02,900,29560,5616
04/01/02,1000,30333,5722
04/01/02,1100,30803,5783
04/01/02,1200,30881,5683
04/01/02,1300,30605,5637
04/01/02,1400,30414,5571
04/01/02,1500,29881,5425
04/01/02,1600,29504,5346
04/01/02,1700,29250,5272
04/01/02,1800,29455,5323
04/01/02,1900,30997,5556
04/01/02,2000,32619,5954
04/01/02,2100,32123,5978
04/01/02,2200,30581,5783
04/01/02,2300,28381,5406
04/01/02,2400,26028,5038
03/31/02,100,21175
03/31/02,200,20010
03/31/02,300,19447
03/31/02,400,19247
03/31/02,500,19258
03/31/02,600,19725
03/31/02,700,20018
03/31/02,800,21440
03/31/02,900,22997
03/31/02,1000,24076
03/31/02,1100,24370
03/31/02,1200,24333
03/31/02,1300,24203
03/31/02,1400,23874
03/31/02,1500,23508
03/31/02,1600,23405
03/31/02,1700,23664
03/31/02,1800,24328
03/31/02,1900,26048
03/31/02,2000,26796
03/31/02,2100,26680
03/31/02,2200,25920
03/31/02,2300,24487
03/31/02,2400,23014
03/30/02,100,22084
03/30/02,200,21015
03/30/02,300,20515
03/30/02,400,20185
03/30/02,500,20258
03/30/02,600,20641
03/30/02,700,21063
03/30/02,800,22678
03/30/02,900,24776
03/30/02,1000,26262
03/30/02,1100,26616
03/30/02,1200,26246
03/30/02,1300,25746
03/30/02,1400,25229
03/30/02,1500,24683
03/30/02,1600,24397
03/30/02,1700,24416
03/30/02,1800,25048
03/30/02,1900,26698
03/30/02,2000,27858
03/30/02,2100,27355
03/30/02,2200,26173
03/30/02,2300,24795
03/30/02,2400,22985
03/29/02,100,24178
03/29/02,200,23217
03/29/02,300,22795
03/29/02,400,22810
03/29/02,500,22940
03/29/02,600,24462
03/29/02,700,25979
03/29/02,800,27578
03/29/02,900,28700
03/29/02,1000,29257
03/29/02,1100,29080
03/29/02,1200,28566
03/29/02,1300,27894
03/29/02,1400,27476
03/29/02,1500,26845
03/29/02,1600,26566
03/29/02,1700,26463
03/29/02,1800,26931
03/29/02,1900,28354
03/29/02,2000,29258
03/29/02,2100,28533
03/29/02,2200,27363
03/29/02,2300,25549
03/29/02,2400,23695
03/28/02,100,25757
03/28/02,200,24967
03/28/02,300,24775
03/28/02,400,24815
03/28/02,500,25586
03/28/02,600,27474
03/28/02,700,30121
03/28/02,800,31906
03/28/02,900,32296
03/28/02,1000,32303
03/28/02,1100,31986
03/28/02,1200,31518
03/28/02,1300,30603
03/28/02,1400,30466
03/28/02,1500,29857
03/28/02,1600,29252
03/28/02,1700,29085
03/28/02,1800,34714
03/28/02,1900,31056
03/28/02,2000,32110
03/28/02,2100,31455
03/28/02,2200,30270
03/28/02,2300,28190
03/28/02,2400,25965
03/27/02,100,24649
03/27/02,200,23827
03/27/02,300,23302
03/27/02,400,23307
03/27/02,500,23932
03/27/02,600,26192
03/27/02,700,29352
03/27/02,800,31522
03/27/02,900,32112
03/27/02,1000,32381
03/27/02,1100,32380
03/27/02,1200,32228
03/27/02,1300,31747
03/27/02,1400,31658
03/27/02,1500,31200
03/27/02,1600,31024
03/27/02,1700,31273
03/27/02,1800,32003
03/27/02,1900,33672
03/27/02,2000,34391
03/27/02,2100,33747
03/27/02,2200,32081
03/27/02,2300,29725
03/27/02,2400,27335
03/26/02,100,25171
03/26/02,200,24389
03/26/02,300,24025
03/26/02,400,24013
03/26/02,500,24580
03/26/02,600,26582
03/26/02,700,30093
03/26/02,800,32463
03/26/02,900,33352
03/26/02,1000,33762
03/26/02,1100,34190
03/26/02,1200,34194
03/26/02,1300,33946
03/26/02,1400,33764
03/26/02,1500,33335
03/26/02,1600,33144
03/26/02,1700,33481
03/26/02,1800,34260
03/26/02,1900,35207
03/26/02,2000,34956
03/26/02,2100,33792
03/26/02,2200,31816
03/26/02,2300,29090
03/26/02,2400,26460
03/25/02,100,23467
03/25/02,200,22863
03/25/02,300,22606
03/25/02,400,22653
03/25/02,500,23357
03/25/02,600,25481
03/25/02,700,29034
03/25/02,800,31352
03/25/02,900,32307
03/25/02,1000,32322
03/25/02,1100,32390
03/25/02,1200,32234
03/25/02,1300,31775
03/25/02,1400,31550
03/25/02,1500,31100
03/25/02,1600,30920
03/25/02,1700,31163
03/25/02,1800,32044
03/25/02,1900,33934
03/25/02,2000,34519
03/25/02,2100,33599
03/25/02,2200,31876
03/25/02,2300,29293
03/25/02,2400,26618
03/24/02,100,24893
03/24/02,200,24024
03/24/02,300,23751
03/24/02,400,23660
03/24/02,500,23831
03/24/02,600,24454
03/24/02,700,24830
03/24/02,800,25607
03/24/02,900,26712
03/24/02,1000,27068
03/24/02,1100,27106
03/24/02,1200,26736
03/24/02,1300,26424
03/24/02,1400,25905
03/24/02,1500,25640
03/24/02,1600,25568
03/24/02,1700,25877
03/24/02,1800,26832
03/24/02,1900,29026
03/24/02,2000,29997
03/24/02,2100,29532
03/24/02,2200,28185
03/24/02,2300,26545
03/24/02,2400,24797
03/23/02,100,28642
03/23/02,200,27701
03/23/02,300,27270
03/23/02,400,27220
03/23/02,500,27381
03/23/02,600,28120
03/23/02,700,28678
03/23/02,800,29682
03/23/02,900,30934
03/23/02,1000,31505
03/23/02,1100,31392
03/23/02,1200,30615
03/23/02,1300,29684
03/23/02,1400,28764
03/23/02,1500,27783
03/23/02,1600,27135
03/23/02,1700,27083
03/23/02,1800,27687
03/23/02,1900,29683
03/23/02,2000,30887
03/23/02,2100,30369
03/23/02,2200,29547
03/23/02,2300,28113
03/23/02,2400,26451
03/22/02,100,26972
03/22/02,200,26605
03/22/02,300,26738
03/22/02,400,27098
03/22/02,500,28034
03/22/02,600,30377
03/22/02,700,33655
03/22/02,800,35541
03/22/02,900,36064
03/22/02,1000,36058
03/22/02,1100,36017
03/22/02,1200,35510
03/22/02,1300,34820
03/22/02,1400,34390
03/22/02,1500,33682
03/22/02,1600,33372
03/22/02,1700,33378
03/22/02,1800,34161
03/22/02,1900,36168
03/22/02,2000,36660
03/22/02,2100,35792
03/22/02,2200,34412
03/22/02,2300,32500
03/22/02,2400,30371
03/21/02,100,25285
03/21/02,200,24446
03/21/02,300,24131
03/21/02,400,24045
03/21/02,500,24778
03/21/02,600,27071
03/21/02,700,30483
03/21/02,800,32456
03/21/02,900,32647
03/21/02,1000,32327
03/21/02,1100,31998
03/21/02,1200,31456
03/21/02,1300,30872
03/21/02,1400,30516
03/21/02,1500,30141
03/21/02,1600,29800
03/21/02,1700,29851
03/21/02,1800,30423
03/21/02,1900,32499
03/21/02,2000,33590
03/21/02,2100,33263
03/21/02,2200,32158
03/21/02,2300,30120
03/21/02,2400,28061
03/20/02,100,25124
03/20/02,200,24263
03/20/02,300,24051
03/20/02,400,24028
03/20/02,500,24731
03/20/02,600,26815
03/20/02,700,30504
03/20/02,800,33161
03/20/02,900,33906
03/20/02,1000,33993
03/20/02,1100,34117
03/20/02,1200,34228
03/20/02,1300,33870
03/20/02,1400,33710
03/20/02,1500,33415
03/20/02,1600,33171
03/20/02,1700,33414
03/20/02,1800,33877
03/20/02,1900,34970
03/20/02,2000,34896
03/20/02,2100,33778
03/20/02,2200,32209
03/20/02,2300,29554
03/20/02,2400,26884
03/19/02,100,25282
03/19/02,200,24429
03/19/02,300,23952
03/19/02,400,23959
03/19/02,500,24600
03/19/02,600,26763
03/19/02,700,30191
03/19/02,800,32801
03/19/02,900,32605
03/19/02,1000,32076
03/19/02,1100,32020
03/19/02,1200,31944
03/19/02,1300,31498
03/19/02,1400,31204
03/19/02,1500,30919
03/19/02,1600,30827
03/19/02,1700,31336
03/19/02,1800,32479
03/19/02,1900,34262
03/19/02,2000,34414
03/19/02,2100,33598
03/19/02,2200,31807
03/19/02,2300,29380
03/19/02,2400,26811
03/18/02,100,24818
03/18/02,200,24161
03/18/02,300,23907
03/18/02,400,23962
03/18/02,500,24686
03/18/02,600,26802
03/18/02,700,30460
03/18/02,800,33163
03/18/02,900,33989
03/18/02,1000,34192
03/18/02,1100,34502
03/18/02,1200,34192
03/18/02,1300,33867
03/18/02,1400,33670
03/18/02,1500,33262
03/18/02,1600,33213
03/18/02,1700,33495
03/18/02,1800,34258
03/18/02,1900,35275
03/18/02,2000,35318
03/18/02,2100,34186
03/18/02,2200,32305
03/18/02,2300,29570
03/18/02,2400,27080
03/17/02,100,23144
03/17/02,200,22169
03/17/02,300,21930
03/17/02,400,21762
03/17/02,500,21978
03/17/02,600,22654
03/17/02,700,23304
03/17/02,800,24554
03/17/02,900,26529
03/17/02,1000,27980
03/17/02,1100,28448
03/17/02,1200,28642
03/17/02,1300,28927
03/17/02,1400,28766
03/17/02,1500,28716
03/17/02,1600,28739
03/17/02,1700,29534
03/17/02,1800,30691
03/17/02,1900,32202
03/17/02,2000,32286
03/17/02,2100,31701
03/17/02,2200,30335
03/17/02,2300,28456
03/17/02,2400,26338
03/16/02,100,22265
03/16/02,200,21189
03/16/02,300,20542
03/16/02,400,20175
03/16/02,500,20243
03/16/02,600,20798
03/16/02,700,21652
03/16/02,800,23139
03/16/02,900,25261
03/16/02,1000,26822
03/16/02,1100,27445
03/16/02,1200,27352
03/16/02,1300,26973
03/16/02,1400,26783
03/16/02,1500,26183
03/16/02,1600,25722
03/16/02,1700,25807
03/16/02,1800,26333
03/16/02,1900,28119
03/16/02,2000,28665
03/16/02,2100,28132
03/16/02,2200,27189
03/16/02,2300,25885
03/16/02,2400,24299
03/15/02,100,23114
03/15/02,200,22144
03/15/02,300,21784
03/15/02,400,21759
03/15/02,500,22270
03/15/02,600,24279
03/15/02,700,27710
03/15/02,800,29869
03/15/02,900,30572
03/15/02,1000,30728
03/15/02,1100,30886
03/15/02,1200,30710
03/15/02,1300,30405
03/15/02,1400,30418
03/15/02,1500,29954
03/15/02,1600,29465
03/15/02,1700,29297
03/15/02,1800,29337
03/15/02,1900,30779
03/15/02,2000,30943
03/15/02,2100,29886
03/15/02,2200,28434
03/15/02,2300,26422
03/15/02,2400,24042
03/14/02,100,24771
03/14/02,200,23887
03/14/02,300,23367
03/14/02,400,23362
03/14/02,500,23814
03/14/02,600,26034
03/14/02,700,29409
03/14/02,800,31288
03/14/02,900,31359
03/14/02,1000,31178
03/14/02,1100,31232
03/14/02,1200,30880
03/14/02,1300,30682
03/14/02,1400,30530
03/14/02,1500,30189
03/14/02,1600,29779
03/14/02,1700,29647
03/14/02,1800,29796
03/14/02,1900,31738
03/14/02,2000,32263
03/14/02,2100,31631
03/14/02,2200,29864
03/14/02,2300,27378
03/14/02,2400,24822
03/13/02,100,24815
03/13/02,200,24055
03/13/02,300,23566
03/13/02,400,23498
03/13/02,500,24037
03/13/02,600,26094
03/13/02,700,29959
03/13/02,800,32413
03/13/02,900,32955
03/13/02,1000,33110
03/13/02,1100,33402
03/13/02,1200,33171
03/13/02,1300,32924
03/13/02,1400,32717
03/13/02,1500,32396
03/13/02,1600,32270
03/13/02,1700,32566
03/13/02,1800,33599
03/13/02,1900,34679
03/13/02,2000,34494
03/13/02,2100,33505
03/13/02,2200,31696
03/13/02,2300,29085
03/13/02,2400,26515
03/12/02,100,26578
03/12/02,200,25860
03/12/02,300,25470
03/12/02,400,25413
03/12/02,500,25877
03/12/02,600,28031
03/12/02,700,31711
03/12/02,800,33642
03/12/02,900,33974
03/12/02,1000,33893
03/12/02,1100,33805
03/12/02,1200,33535
03/12/02,1300,32737
03/12/02,1400,32319
03/12/02,1500,31282
03/12/02,1600,31409
03/12/02,1700,31531
03/12/02,1800,32553
03/12/02,1900,34065
03/12/02,2000,34348
03/12/02,2100,33374
03/12/02,2200,31434
03/12/02,2300,29024
03/12/02,2400,26483
03/11/02,100,26091
03/11/02,200,25615
03/11/02,300,25169
03/11/02,400,25328
03/11/02,500,26233
03/11/02,600,28558
03/11/02,700,32413
03/11/02,800,34166
03/11/02,900,34548
03/11/02,1000,34316
03/11/02,1100,34115
03/11/02,1200,33527
03/11/02,1300,32885
03/11/02,1400,32319
03/11/02,1500,31609
03/11/02,1600,31125
03/11/02,1700,31232
03/11/02,1800,32430
03/11/02,1900,35226
03/11/02,2000,35567
03/11/02,2100,34771
03/11/02,2200,33136
03/11/02,2300,30579
03/11/02,2400,28109
03/10/02,100,21598
03/10/02,200,20671
03/10/02,300,20298
03/10/02,400,20191
03/10/02,500,20511
03/10/02,600,21220
03/10/02,700,22134
03/10/02,800,23267
03/10/02,900,25125
03/10/02,1000,26475
03/10/02,1100,27072
03/10/02,1200,27361
03/10/02,1300,27418
03/10/02,1400,27010
03/10/02,1500,26603
03/10/02,1600,26475
03/10/02,1700,27033
03/10/02,1800,28638
03/10/02,1900,31382
03/10/02,2000,32412
03/10/02,2100,32116
03/10/02,2200,30808
03/10/02,2300,29048
03/10/02,2400,27564
03/09/02,100,22917
03/09/02,200,22452
03/09/02,300,21315
03/09/02,400,21135
03/09/02,500,21091
03/09/02,600,21833
03/09/02,700,22868
03/09/02,800,24294
03/09/02,900,26248
03/09/02,1000,27636
03/09/02,1100,27749
03/09/02,1200,27496
03/09/02,1300,26915
03/09/02,1400,26361
03/09/02,1500,25800
03/09/02,1600,25636
03/09/02,1700,25921
03/09/02,1800,26702
03/09/02,1900,28408
03/09/02,2000,28444
03/09/02,2100,27745
03/09/02,2200,26659
03/09/02,2300,25091
03/09/02,2400,23338
03/08/02,100,23967
03/08/02,200,23247
03/08/02,300,23052
03/08/02,400,23186
03/08/02,500,23914
03/08/02,600,26072
03/08/02,700,29738
03/08/02,800,31646
03/08/02,900,31800
03/08/02,1000,31434
03/08/02,1100,31282
03/08/02,1200,30897
03/08/02,1300,30443
03/08/02,1400,30043
03/08/02,1500,29618
03/08/02,1600,29109
03/08/02,1700,28907
03/08/02,1800,29267
03/08/02,1900,31007
03/08/02,2000,31058
03/08/02,2100,30098
03/08/02,2200,28635
03/08/02,2300,26715
03/08/02,2400,24581
03/07/02,100,24990
03/07/02,200,24114
03/07/02,300,23832
03/07/02,400,23887
03/07/02,500,24660
03/07/02,600,26974
03/07/02,700,30662
03/07/02,800,32284
03/07/02,900,32213
03/07/02,1000,31781
03/07/02,1100,31712
03/07/02,1200,31211
03/07/02,1300,30819
03/07/02,1400,30584
03/07/02,1500,30173
03/07/02,1600,29564
03/07/02,1700,29846
03/07/02,1800,30806
03/07/02,1900,32574
03/07/02,2000,32873
03/07/02,2100,32010
03/07/02,2200,30338
03/07/02,2300,27807
03/07/02,2400,25547
03/06/02,100,28068
03/06/02,200,27206
03/06/02,300,27024
03/06/02,400,26966
03/06/02,500,27491
03/06/02,600,29578
03/06/02,700,33323
03/06/02,800,34955
03/06/02,900,34662
03/06/02,1000,34109
03/06/02,1100,33801
03/06/02,1200,32950
03/06/02,1300,32182
03/06/02,1400,31708
03/06/02,1500,31183
03/06/02,1600,30501
03/06/02,1700,30378
03/06/02,1800,31222
03/06/02,1900,33455
03/06/02,2000,33788
03/06/02,2100,33233
03/06/02,2200,31455
03/06/02,2300,28944
03/06/02,2400,26810
03/05/02,100,30169
03/05/02,200,29559
03/05/02,300,29398
03/05/02,400,29590
03/05/02,500,30391
03/05/02,600,32895
03/05/02,700,36529
03/05/02,800,38175
03/05/02,900,37615
03/05/02,1000,36957
03/05/02,1100,36508
03/05/02,1200,35552
03/05/02,1300,34732
03/05/02,1400,34491
03/05/02,1500,33878
03/05/02,1600,33405
03/05/02,1700,33382
03/05/02,1800,34520
03/05/02,1900,36935
03/05/02,2000,37358
03/05/02,2100,36590
03/05/02,2200,34853
03/05/02,2300,32234
03/05/02,2400,29781
03/04/02,100,24705
03/04/02,200,24311
03/04/02,300,24315
03/04/02,400,24727
03/04/02,500,25673
03/04/02,600,28106
03/04/02,700,32524
03/04/02,800,34629
03/04/02,900,34785
03/04/02,1000,34722
03/04/02,1100,34681
03/04/02,1200,34382
03/04/02,1300,33964
03/04/02,1400,33723
03/04/02,1500,33563
03/04/02,1600,33349
03/04/02,1700,34164
03/04/02,1800,35762
03/04/02,1900,38470
03/04/02,2000,38883
03/04/02,2100,38201
03/04/02,2200,36620
03/04/02,2300,34018
03/04/02,2400,31635
03/03/02,100,23910
03/03/02,200,22688
03/03/02,300,21919
03/03/02,400,21376
03/03/02,500,21263
03/03/02,600,21491
03/03/02,700,22231
03/03/02,800,22881
03/03/02,900,24668
03/03/02,1000,25947
03/03/02,1100,26647
03/03/02,1200,26921
03/03/02,1300,26930
03/03/02,1400,26500
03/03/02,1500,26006
03/03/02,1600,26015
03/03/02,1700,26847
03/03/02,1800,28292
03/03/02,1900,30228
03/03/02,2000,30512
03/03/02,2100,30005
03/03/02,2200,29089
03/03/02,2300,27405
03/03/02,2400,25775
03/02/02,100,26243
03/02/02,200,25597
03/02/02,300,25168
03/02/02,400,25187
03/02/02,500,25444
03/02/02,600,26162
03/02/02,700,27329
03/02/02,800,28447
03/02/02,900,30289
03/02/02,1000,30856
03/02/02,1100,30753
03/02/02,1200,30370
03/02/02,1300,29658
03/02/02,1400,28916
03/02/02,1500,28400
03/02/02,1600,28263
03/02/02,1700,28932
03/02/02,1800,30231
03/02/02,1900,31529
03/02/02,2000,31050
03/02/02,2100,30335
03/02/02,2200,29147
03/02/02,2300,27549
03/02/02,2400,25693
03/01/02,100,28135
03/01/02,200,27420
03/01/02,300,27273
03/01/02,400,27422
03/01/02,500,28313
03/01/02,600,30574
03/01/02,700,34530
03/01/02,800,36111
03/01/02,900,35533
03/01/02,1000,34782
03/01/02,1100,34167
03/01/02,1200,33418
03/01/02,1300,32422
03/01/02,1400,32009
03/01/02,1500,31263
03/01/02,1600,30577
03/01/02,1700,30478
03/01/02,1800,31386
03/01/02,1900,33634
03/01/02,2000,33412
03/01/02,2100,32836
03/01/02,2200,31664
03/01/02,2300,29944
03/01/02,2400,27961
02/28/02,100,28797
02/28/02,200,28259
02/28/02,300,27955
02/28/02,400,27994
02/28/02,500,28624
02/28/02,600,30807
02/28/02,700,34637
02/28/02,800,36013
02/28/02,900,35811
02/28/02,1000,35551
02/28/02,1100,35189
