Date,Hour,PJM_Load
11/11/99,200,20975
11/11/99,300,20497
11/11/99,400,20375
11/11/99,500,20786
11/11/99,600,22308
11/11/99,700,25463
11/11/99,800,25991
11/11/99,900,28328
11/11/99,1000,29695
11/11/99,1100,30024
11/11/99,1200,29954
11/11/99,1300,29625
11/11/99,1400,29493
11/11/99,1500,29291
11/11/99,1600,29237
11/11/99,1700,30037
11/11/99,1800,32879
11/11/99,1900,33045
11/11/99,2000,32370
11/11/99,2100,31707
11/11/99,2200,30237
11/11/99,2300,28388
11/11/99,2400,25979
11/10/99,100,22105
11/10/99,200,21264
11/10/99,300,21014
11/10/99,400,20859
11/10/99,500,21330
11/10/99,600,23499
11/10/99,700,27092
11/10/99,800,28785
11/10/99,900,29375
11/10/99,1000,29802
11/10/99,1100,30214
11/10/99,1200,30313
11/10/99,1300,30161
11/10/99,1400,30144
11/10/99,1500,29924
11/10/99,1600,29780
11/10/99,1700,30307
11/10/99,1800,32769
11/10/99,1900,32458
11/10/99,2000,31632
11/10/99,2100,30664
11/10/99,2200,28961
11/10/99,2300,26821
11/10/99,2400,23857
11/09/99,100,24190
11/09/99,200,23340
11/09/99,300,23091
11/09/99,400,23179
11/09/99,500,23709
11/09/99,600,25714
11/09/99,700,29418
11/09/99,800,31183
11/09/99,900,31253
11/09/99,1000,30752
11/09/99,1100,30557
11/09/99,1200,30303
11/09/99,1300,29898
11/09/99,1400,29885
11/09/99,1500,29578
11/09/99,1600,29521
11/09/99,1700,29934
11/09/99,1800,32608
11/09/99,1900,33014
11/09/99,2000,32006
11/09/99,2100,31045
11/09/99,2200,29340
11/09/99,2300,26898
11/09/99,2400,24416
11/08/99,100,22684
11/08/99,200,22281
11/08/99,300,22108
11/08/99,400,22272
11/08/99,500,23085
11/08/99,600,24967
11/08/99,700,28947
11/08/99,800,31180
11/08/99,900,31291
11/08/99,1000,31441
11/08/99,1100,31517
11/08/99,1200,30986
11/08/99,1300,30638
11/08/99,1400,30381
11/08/99,1500,29850
11/08/99,1600,29761
11/08/99,1700,30604
11/08/99,1800,33442
11/08/99,1900,33718
11/08/99,2000,33155
11/08/99,2100,32247
11/08/99,2200,30852
11/08/99,2300,28442
11/08/99,2400,25876
11/07/99,100,21040
11/07/99,200,20162
11/07/99,300,19574
11/07/99,400,19402
11/07/99,500,19651
11/07/99,600,20228
11/07/99,700,21070
11/07/99,800,22181
11/07/99,900,23839
11/07/99,1000,24923
11/07/99,1100,25219
11/07/99,1200,25204
11/07/99,1300,25140
11/07/99,1400,24876
11/07/99,1500,24510
11/07/99,1600,24459
11/07/99,1700,25891
11/07/99,1800,28805
11/07/99,1900,29677
11/07/99,2000,29222
11/07/99,2100,28554
11/07/99,2200,27575
11/07/99,2300,25944
11/07/99,2400,23982
11/06/99,100,22448
11/06/99,200,21250
11/06/99,300,20833
11/06/99,400,20475
11/06/99,500,20670
11/06/99,600,21392
11/06/99,700,22587
11/06/99,800,23865
11/06/99,900,25470
11/06/99,1000,26349
11/06/99,1100,26595
11/06/99,1200,26425
11/06/99,1300,26026
11/06/99,1400,25358
11/06/99,1500,24856
11/06/99,1600,24543
11/06/99,1700,25078
11/06/99,1800,27708
11/06/99,1900,28282
11/06/99,2000,27306
11/06/99,2100,26567
11/06/99,2200,25578
11/06/99,2300,24339
11/06/99,2400,22484
11/05/99,100,24350
11/05/99,200,23459
11/05/99,300,23257
11/05/99,400,23282
11/05/99,500,23844
11/05/99,600,25986
11/05/99,700,29577
11/05/99,800,31655
11/05/99,900,31300
11/05/99,1000,30913
11/05/99,1100,30780
11/05/99,1200,30395
11/05/99,1300,29811
11/05/99,1400,29736
11/05/99,1500,29351
11/05/99,1600,28998
11/05/99,1700,29200
11/05/99,1800,31231
11/05/99,1900,31579
11/05/99,2000,30505
11/05/99,2100,29604
11/05/99,2200,28159
11/05/99,2300,26293
11/05/99,2400,24313
11/04/99,100,24444
11/04/99,200,23831
11/04/99,300,23419
11/04/99,400,23412
11/04/99,500,24045
11/04/99,600,26202
11/04/99,700,29616
11/04/99,800,31283
11/04/99,900,31489
11/04/99,1000,31381
11/04/99,1100,31293
11/04/99,1200,30804
11/04/99,1300,30413
11/04/99,1400,30001
11/04/99,1500,29827
11/04/99,1600,29585
11/04/99,1700,30349
11/04/99,1800,33110
11/04/99,1900,33591
11/04/99,2000,32805
11/04/99,2100,32206
11/04/99,2200,30808
11/04/99,2300,28530
11/04/99,2400,25842
11/03/99,100,21868
11/03/99,200,21165
11/03/99,300,20826
11/03/99,400,20800
11/03/99,500,21375
11/03/99,600,23543
11/03/99,700,27147
11/03/99,800,29365
11/03/99,900,29924
11/03/99,1000,30203
11/03/99,1100,30121
11/03/99,1200,30686
11/03/99,1300,30203
11/03/99,1400,30142
11/03/99,1500,30214
11/03/99,1600,30267
11/03/99,1700,31027
11/03/99,1800,33663
11/03/99,1900,34254
11/03/99,2000,33499
11/03/99,2100,32822
11/03/99,2200,31191
11/03/99,2300,28967
11/03/99,2400,26448
11/02/99,100,22067
11/02/99,200,21454
11/02/99,300,21179
11/02/99,400,21170
11/02/99,500,21195
11/02/99,600,22293
11/02/99,700,26936
11/02/99,800,29073
11/02/99,900,29745
11/02/99,1000,30175
11/02/99,1100,30943
11/02/99,1200,31130
11/02/99,1300,31063
11/02/99,1400,31169
11/02/99,1500,31185
11/02/99,1600,31167
11/02/99,1700,31969
11/02/99,1800,33385
11/02/99,1900,33048
11/02/99,2000,31783
11/02/99,2100,30690
11/02/99,2200,28949
11/02/99,2300,26049
11/02/99,2400,23713
11/01/99,100,21274
11/01/99,200,20729
11/01/99,300,20608
11/01/99,400,20650
11/01/99,500,21558
11/01/99,600,22912
11/01/99,700,25900
11/01/99,800,28166
11/01/99,900,29011
11/01/99,1000,29481
11/01/99,1100,30101
11/01/99,1200,30362
11/01/99,1300,30195
11/01/99,1400,30333
11/01/99,1500,30098
11/01/99,1600,29759
11/01/99,1700,30039
11/01/99,1800,31884
11/01/99,1900,32610
11/01/99,2000,31732
11/01/99,2100,30577
11/01/99,2200,28547
11/01/99,2300,26381
11/01/99,2400,23849
10/31/99,100,21928
10/31/99,200,21182,EDT
10/31/99,200,21073,EST
10/31/99,300,20367
10/31/99,400,19933
10/31/99,500,20087
10/31/99,600,20624
10/31/99,700,21402
10/31/99,800,22184
10/31/99,900,23523
10/31/99,1000,24271
10/31/99,1100,24671
10/31/99,1200,24673
10/31/99,1300,24685
10/31/99,1400,24956
10/31/99,1500,24512
10/31/99,1600,24615
10/31/99,1700,25133
10/31/99,1800,27639
10/31/99,1900,27736
10/31/99,2000,26912
10/31/99,2100,26595
10/31/99,2200,25363
10/31/99,2300,23436
10/31/99,2400,22657
10/30/99,100,22941
10/30/99,200,21902
10/30/99,300,21408
10/30/99,400,21162
10/30/99,500,21282
10/30/99,600,21966
10/30/99,700,23355
10/30/99,800,24599
10/30/99,900,25510
10/30/99,1000,26568
10/30/99,1100,27002
10/30/99,1200,26758
10/30/99,1300,26279
10/30/99,1400,25685
10/30/99,1500,25197
10/30/99,1600,24893
10/30/99,1700,24849
10/30/99,1800,25232
10/30/99,1900,27033
10/30/99,2000,27486
10/30/99,2100,26757
10/30/99,2200,25806
10/30/99,2300,24384
10/30/99,2400,23136
10/29/99,100,24318
10/29/99,200,23507
10/29/99,300,23310
10/29/99,400,23050
10/29/99,500,23726
10/29/99,600,25132
10/29/99,700,28540
10/29/99,800,31049
10/29/99,900,31080
10/29/99,1000,30747
10/29/99,1100,30547
10/29/99,1200,30354
10/29/99,1300,29978
10/29/99,1400,29806
10/29/99,1500,29428
10/29/99,1600,29063
10/29/99,1700,28853
10/29/99,1800,28718
10/29/99,1900,29980
10/29/99,2000,29981
10/29/99,2100,29021
10/29/99,2200,27852
10/29/99,2300,25997
10/29/99,2400,24343
10/28/99,100,22948
10/28/99,200,22243
10/28/99,300,22027
10/28/99,400,22015
10/28/99,500,22484
10/28/99,600,24518
10/28/99,700,28809
10/28/99,800,31178
10/28/99,900,31022
10/28/99,1000,30740
10/28/99,1100,30657
10/28/99,1200,30319
10/28/99,1300,30045
10/28/99,1400,29925
10/28/99,1500,29547
10/28/99,1600,29303
10/28/99,1700,29225
10/28/99,1800,29475
10/28/99,1900,31272
10/28/99,2000,31695
10/28/99,2100,31078
10/28/99,2200,29767
10/28/99,2300,27731
10/28/99,2400,25688
10/27/99,100,22536
10/27/99,200,21533
10/27/99,300,21178
10/27/99,400,21220
10/27/99,500,21441
10/27/99,600,23271
10/27/99,700,27574
10/27/99,800,30513
10/27/99,900,30400
10/27/99,1000,30316
10/27/99,1100,30288
10/27/99,1200,30167
10/27/99,1300,30006
10/27/99,1400,29831
10/27/99,1500,29394
10/27/99,1600,29304
10/27/99,1700,29380
10/27/99,1800,29823
10/27/99,1900,31300
10/27/99,2000,31748
10/27/99,2100,31029
10/27/99,2200,29556
10/27/99,2300,27237
10/27/99,2400,24758
10/26/99,100,22887
10/26/99,200,22019
10/26/99,300,21709
10/26/99,400,21579
10/26/99,500,22093
10/26/99,600,24041
10/26/99,700,27950
10/26/99,800,30583
10/26/99,900,30461
10/26/99,1000,30548
10/26/99,1100,31047
10/26/99,1200,30620
10/26/99,1300,29692
10/26/99,1400,29553
10/26/99,1500,29372
10/26/99,1600,29293
10/26/99,1700,29440
10/26/99,1800,29600
10/26/99,1900,31113
10/26/99,2000,31527
10/26/99,2100,30805
10/26/99,2200,29309
10/26/99,2300,26830
10/26/99,2400,24056
10/25/99,100,22341
10/25/99,200,21405
10/25/99,300,21229
10/25/99,400,21242
10/25/99,500,21957
10/25/99,600,24256
10/25/99,700,28267
10/25/99,800,30952
10/25/99,900,30992
10/25/99,1000,30821
10/25/99,1100,30619
10/25/99,1200,30528
10/25/99,1300,30067
10/25/99,1400,29823
10/25/99,1500,29392
10/25/99,1600,29049
10/25/99,1700,29104
10/25/99,1800,29391
10/25/99,1900,31150
10/25/99,2000,31875
10/25/99,2100,31152
10/25/99,2200,29488
10/25/99,2300,27167
10/25/99,2400,24570
10/24/99,100,22372
10/24/99,200,21288
10/24/99,300,20694
10/24/99,400,20445
10/24/99,500,20444
10/24/99,600,20857
10/24/99,700,21849
10/24/99,800,22899
10/24/99,900,24123
10/24/99,1000,25062
10/24/99,1100,25368
10/24/99,1200,25494
10/24/99,1300,25341
10/24/99,1400,25103
10/24/99,1500,24789
10/24/99,1600,24745
10/24/99,1700,25136
10/24/99,1800,25915
10/24/99,1900,27657
10/24/99,2000,28848
10/24/99,2100,28175
10/24/99,2200,27270
10/24/99,2300,25600
10/24/99,2400,23446
10/23/99,100,22203
10/23/99,200,21249
10/23/99,300,20776
10/23/99,400,20473
10/23/99,500,20500
10/23/99,600,21191
10/23/99,700,22460
10/23/99,800,23988
10/23/99,900,25427
10/23/99,1000,26933
10/23/99,1100,27299
10/23/99,1200,27048
10/23/99,1300,26472
10/23/99,1400,26067
10/23/99,1500,25566
10/23/99,1600,25295
10/23/99,1700,25420
10/23/99,1800,26035
10/23/99,1900,27530
10/23/99,2000,28201
10/23/99,2100,27662
10/23/99,2200,26876
10/23/99,2300,25535
10/23/99,2400,23833
10/22/99,100,22986
10/22/99,200,22257
10/22/99,300,21868
10/22/99,400,21637
10/22/99,500,22260
10/22/99,600,24288
10/22/99,700,27943
10/22/99,800,30212
10/22/99,900,30560
10/22/99,1000,30631
10/22/99,1100,30499
10/22/99,1200,30446
10/22/99,1300,30030
10/22/99,1400,29871
10/22/99,1500,29296
10/22/99,1600,29053
10/22/99,1700,28957
10/22/99,1800,29064
10/22/99,1900,30294
10/22/99,2000,30267
10/22/99,2100,29318
10/22/99,2200,28238
10/22/99,2300,26256
10/22/99,2400,24529
10/21/99,100,22751
10/21/99,200,21853
10/21/99,300,21459
10/21/99,400,21553
10/21/99,500,22069
10/21/99,600,23636
10/21/99,700,27737
10/21/99,800,30406
10/21/99,900,30401
10/21/99,1000,30345
10/21/99,1100,30472
10/21/99,1200,30184
10/21/99,1300,29846
10/21/99,1400,29756
10/21/99,1500,29337
10/21/99,1600,29211
10/21/99,1700,29071
10/21/99,1800,29299
10/21/99,1900,30526
10/21/99,2000,31538
10/21/99,2100,30901
10/21/99,2200,29656
10/21/99,2300,27148
10/21/99,2400,24887
10/20/99,100,22638
10/20/99,200,21752
10/20/99,300,21153
10/20/99,400,20990
10/20/99,500,21410
10/20/99,600,23404
10/20/99,700,27163
10/20/99,800,29706
10/20/99,900,30109
10/20/99,1000,30393
10/20/99,1100,31015
10/20/99,1200,31191
10/20/99,1300,30698
10/20/99,1400,30639
10/20/99,1500,30232
10/20/99,1600,30179
10/20/99,1700,30546
10/20/99,1800,30890
10/20/99,1900,31925
10/20/99,2000,31995
10/20/99,2100,31333
10/20/99,2200,29817
10/20/99,2300,27265
10/20/99,2400,24614
10/19/99,100,22617
10/19/99,200,21819
10/19/99,300,21395
10/19/99,400,21390
10/19/99,500,21977
10/19/99,600,23978
10/19/99,700,28002
10/19/99,800,30258
10/19/99,900,30468
10/19/99,1000,30605
10/19/99,1100,30708
10/19/99,1200,30377
10/19/99,1300,30075
10/19/99,1400,29866
10/19/99,1500,29484
10/19/99,1600,29359
10/19/99,1700,29607
10/19/99,1800,30107
10/19/99,1900,31321
10/19/99,2000,32023
10/19/99,2100,30949
10/19/99,2200,29669
10/19/99,2300,26945
10/19/99,2400,24738
10/18/99,100,21383
10/18/99,200,20594
10/18/99,300,19960
10/18/99,400,19799
10/18/99,500,20186
10/18/99,600,22418
10/18/99,700,26210
10/18/99,800,28686
10/18/99,900,29309
10/18/99,1000,29851
10/18/99,1100,30367
10/18/99,1200,30291
10/18/99,1300,29997
10/18/99,1400,30027
10/18/99,1500,29696
10/18/99,1600,29315
10/18/99,1700,29262
10/18/99,1800,29454
10/18/99,1900,30423
10/18/99,2000,31706
10/18/99,2100,30928
10/18/99,2200,29336
10/18/99,2300,27018
10/18/99,2400,24522
10/17/99,100,20907
10/17/99,200,19977
10/17/99,300,19259
10/17/99,400,18950
10/17/99,500,18922
10/17/99,600,19216
10/17/99,700,20046
10/17/99,800,20963
10/17/99,900,22448
10/17/99,1000,23876
10/17/99,1100,24652
10/17/99,1200,25120
10/17/99,1300,25238
10/17/99,1400,25165
10/17/99,1500,24968
10/17/99,1600,24929
10/17/99,1700,25378
10/17/99,1800,26566
10/17/99,1900,27790
10/17/99,2000,28382
10/17/99,2100,27826
10/17/99,2200,26584
10/17/99,2300,24809
10/17/99,2400,22856
10/16/99,100,22100
10/16/99,200,21067
10/16/99,300,20727
10/16/99,400,20367
10/16/99,500,20446
10/16/99,600,21126
10/16/99,700,22440
10/16/99,800,23865
10/16/99,900,25364
10/16/99,1000,26624
10/16/99,1100,26966
10/16/99,1200,26525
10/16/99,1300,26415
10/16/99,1400,25946
10/16/99,1500,25525
10/16/99,1600,25181
10/16/99,1700,25222
10/16/99,1800,25492
10/16/99,1900,26474
10/16/99,2000,27754
10/16/99,2100,26874
10/16/99,2200,25950
10/16/99,2300,24517
10/16/99,2400,22496
10/15/99,100,22846
10/15/99,200,21862
10/15/99,300,21644
10/15/99,400,21483
10/15/99,500,21990
10/15/99,600,23994
10/15/99,700,27901
10/15/99,800,30389
10/15/99,900,30516
10/15/99,1000,30322
10/15/99,1100,30409
10/15/99,1200,30086
10/15/99,1300,29771
10/15/99,1400,29620
10/15/99,1500,29317
10/15/99,1600,28836
10/15/99,1700,28563
10/15/99,1800,28283
10/15/99,1900,28983
10/15/99,2000,29820
10/15/99,2100,29108
10/15/99,2200,27833
10/15/99,2300,26077
10/15/99,2400,24059
10/14/99,100,22402
10/14/99,200,21308
10/14/99,300,20807
10/14/99,400,20524
10/14/99,500,20792
10/14/99,600,22462
10/14/99,700,26360
10/14/99,800,28684
10/14/99,900,29027
10/14/99,1000,29467
10/14/99,1100,29813
10/14/99,1200,29776
10/14/99,1300,29466
10/14/99,1400,29568
10/14/99,1500,29308
10/14/99,1600,28880
10/14/99,1700,28892
10/14/99,1800,29199
10/14/99,1900,30132
10/14/99,2000,31276
10/14/99,2100,30790
10/14/99,2200,29405
10/14/99,2300,26998
10/14/99,2400,24799
10/13/99,100,22103
10/13/99,200,21157
10/13/99,300,20771
10/13/99,400,20623
10/13/99,500,20962
10/13/99,600,22935
10/13/99,700,26923
10/13/99,800,29228
10/13/99,900,29475
10/13/99,1000,29764
10/13/99,1100,30234
10/13/99,1200,30379
10/13/99,1300,30363
10/13/99,1400,30501
10/13/99,1500,30453
10/13/99,1600,30227
10/13/99,1700,30370
10/13/99,1800,30241
10/13/99,1900,30954
10/13/99,2000,31978
10/13/99,2100,31182
10/13/99,2200,29681
10/13/99,2300,26831
10/13/99,2400,24575
10/12/99,100,22312
10/12/99,200,21894
10/12/99,300,21736
10/12/99,400,20402
10/12/99,500,21016
10/12/99,600,22393
10/12/99,700,26286
10/12/99,800,28974
10/12/99,900,29213
10/12/99,1000,29335
10/12/99,1100,29804
10/12/99,1200,29946
10/12/99,1300,29952
10/12/99,1400,30083
10/12/99,1500,29746
10/12/99,1600,29636
10/12/99,1700,29511
10/12/99,1800,29460
10/12/99,1900,30139
10/12/99,2000,31272
10/12/99,2100,30640
10/12/99,2200,29136
10/12/99,2300,26354
10/12/99,2400,24267
10/11/99,100,21576
10/11/99,200,20782
10/11/99,300,20526
10/11/99,400,20293
10/11/99,500,20604
10/11/99,600,22124
10/11/99,700,25236
10/11/99,800,28074
10/11/99,900,28834
10/11/99,1000,30206
10/11/99,1100,30814
10/11/99,1200,31184
10/11/99,1300,30894
10/11/99,1400,30858
10/11/99,1500,30665
10/11/99,1600,30251
10/11/99,1700,30052
10/11/99,1800,29888
10/11/99,1900,30071
10/11/99,2000,31375
10/11/99,2100,30822
10/11/99,2200,29186
10/11/99,2300,26443
10/11/99,2400,24053
10/10/99,100,21312
10/10/99,200,20102
10/10/99,300,19636
10/10/99,400,19195
10/10/99,500,19044
10/10/99,600,19392
10/10/99,700,20101
10/10/99,800,21107
10/10/99,900,22785
10/10/99,1000,24524
10/10/99,1100,25654
10/10/99,1200,25956
10/10/99,1300,26196
10/10/99,1400,26020
10/10/99,1500,25652
10/10/99,1600,25572
10/10/99,1700,25914
10/10/99,1800,26682
10/10/99,1900,27567
10/10/99,2000,28077
10/10/99,2100,27619
10/10/99,2200,26657
10/10/99,2300,25194
10/10/99,2400,23326
10/09/99,100,22002
10/09/99,200,20845
10/09/99,300,20391
10/09/99,400,20161
10/09/99,500,20129
10/09/99,600,20632
10/09/99,700,21816
10/09/99,800,23078
10/09/99,900,24966
10/09/99,1000,26132
10/09/99,1100,27201
10/09/99,1200,26784
10/09/99,1300,26495
10/09/99,1400,25994
10/09/99,1500,25443
10/09/99,1600,25116
10/09/99,1700,25346
10/09/99,1800,25628
10/09/99,1900,26923
10/09/99,2000,27928
10/09/99,2100,27185
10/09/99,2200,26047
10/09/99,2300,24680
10/09/99,2400,22813
10/08/99,100,23061
10/08/99,200,22313
10/08/99,300,21862
10/08/99,400,21820
10/08/99,500,22372
10/08/99,600,24055
10/08/99,700,28052
10/08/99,800,30612
10/08/99,900,30918
10/08/99,1000,30674
10/08/99,1100,30736
10/08/99,1200,30523
10/08/99,1300,30108
10/08/99,1400,29743
10/08/99,1500,29537
10/08/99,1600,29075
10/08/99,1700,28807
10/08/99,1800,28427
10/08/99,1900,28939
10/08/99,2000,30049
10/08/99,2100,29208
10/08/99,2200,28083
10/08/99,2300,26329
10/08/99,2400,24020
10/07/99,100,22397
10/07/99,200,21645
10/07/99,300,21097
10/07/99,400,21113
10/07/99,500,21550
10/07/99,600,23584
10/07/99,700,27632
10/07/99,800,29576
10/07/99,900,29744
10/07/99,1000,30235
10/07/99,1100,30372
10/07/99,1200,30168
10/07/99,1300,29924
10/07/99,1400,29644
10/07/99,1500,29299
10/07/99,1600,29003
10/07/99,1700,28840
10/07/99,1800,28922
10/07/99,1900,29559
10/07/99,2000,31587
10/07/99,2100,31286
10/07/99,2200,29916
10/07/99,2300,27423
10/07/99,2400,25160
10/06/99,100,22560
10/06/99,200,21698
10/06/99,300,21310
10/06/99,400,21203
10/06/99,500,21618
10/06/99,600,23544
10/06/99,700,27403
10/06/99,800,29671
10/06/99,900,29834
10/06/99,1000,29848
10/06/99,1100,30027
10/06/99,1200,30033
10/06/99,1300,29632
10/06/99,1400,29682
10/06/99,1500,29551
10/06/99,1600,29229
10/06/99,1700,29098
10/06/99,1800,29003
10/06/99,1900,29239
10/06/99,2000,30946
10/06/99,2100,30068
10/06/99,2200,29322
10/06/99,2300,26768
10/06/99,2400,24224
10/05/99,100,22255
10/05/99,200,21173
10/05/99,300,20704
10/05/99,400,20451
10/05/99,500,20786
10/05/99,600,22687
10/05/99,700,26323
10/05/99,800,28854
10/05/99,900,29425
10/05/99,1000,29597
10/05/99,1100,29845
10/05/99,1200,29868
10/05/99,1300,29805
10/05/99,1400,29821
10/05/99,1500,29461
10/05/99,1600,29283
10/05/99,1700,29314
10/05/99,1800,29376
10/05/99,1900,29864
10/05/99,2000,31401
10/05/99,2100,30883
10/05/99,2200,29456
10/05/99,2300,26668
10/05/99,2400,24274
10/04/99,100,21532
10/04/99,200,20635
10/04/99,300,20303
10/04/99,400,20262
10/04/99,500,20713
10/04/99,600,22634
10/04/99,700,26658
10/04/99,800,29498
10/04/99,900,30594
10/04/99,1000,31280
10/04/99,1100,31946
10/04/99,1200,32284
10/04/99,1300,32063
10/04/99,1400,31966
10/04/99,1500,31867
10/04/99,1600,31612
10/04/99,1700,31643
10/04/99,1800,32305
10/04/99,1900,32649
10/04/99,2000,32576
10/04/99,2100,31565
10/04/99,2200,29898
10/04/99,2300,27290
10/04/99,2400,24476
10/03/99,100,21039
10/03/99,200,20040
10/03/99,300,19331
10/03/99,400,18995
10/03/99,500,18816
10/03/99,600,19222
10/03/99,700,19701
10/03/99,800,20646
10/03/99,900,22086
10/03/99,1000,23778
10/03/99,1100,24912
10/03/99,1200,25498
10/03/99,1300,25899
10/03/99,1400,26005
10/03/99,1500,26066
10/03/99,1600,26119
10/03/99,1700,26388
10/03/99,1800,26552
10/03/99,1900,26944
10/03/99,2000,28811
10/03/99,2100,28390
10/03/99,2200,27011
10/03/99,2300,25153
10/03/99,2400,23090
10/02/99,100,21260
10/02/99,200,19812
10/02/99,300,19265
10/02/99,400,18890
10/02/99,500,18915
10/02/99,600,19408
10/02/99,700,20543
10/02/99,800,21542
10/02/99,900,23686
10/02/99,1000,25371
10/02/99,1100,26401
10/02/99,1200,26791
10/02/99,1300,26781
10/02/99,1400,26491
10/02/99,1500,26448
10/02/99,1600,26115
10/02/99,1700,26101
10/02/99,1800,26135
10/02/99,1900,26172
10/02/99,2000,27726
10/02/99,2100,27379
10/02/99,2200,26054
10/02/99,2300,24528
10/02/99,2400,22674
10/01/99,100,22190
10/01/99,200,21192
10/01/99,300,20601
10/01/99,400,20425
10/01/99,500,20650
10/01/99,600,22321
10/01/99,700,25954
10/01/99,800,28521
10/01/99,900,29218
10/01/99,1000,29376
10/01/99,1100,30107
10/01/99,1200,30324
10/01/99,1300,30283
10/01/99,1400,30485
10/01/99,1500,30640
10/01/99,1600,30075
10/01/99,1700,29859
10/01/99,1800,29391
10/01/99,1900,28877
10/01/99,2000,29934
10/01/99,2100,29234
10/01/99,2200,27830
10/01/99,2300,26082
10/01/99,2400,23537
09/30/99,100,24815
09/30/99,200,23308
09/30/99,300,22578
09/30/99,400,22145
09/30/99,500,22287
09/30/99,600,23827
09/30/99,700,27160
09/30/99,800,29349
09/30/99,900,30072
09/30/99,1000,31011
09/30/99,1100,31441
09/30/99,1200,31590
09/30/99,1300,31513
09/30/99,1400,31545
09/30/99,1500,31367
09/30/99,1600,31195
09/30/99,1700,30996
09/30/99,1800,30560
09/30/99,1900,29988
09/30/99,2000,31182
09/30/99,2100,31109
09/30/99,2200,29452
09/30/99,2300,26933
09/30/99,2400,24119
09/29/99,100,24589
09/29/99,200,23422
09/29/99,300,23009
09/29/99,400,22496
09/29/99,500,22654
09/29/99,600,24432
09/29/99,700,28622
09/29/99,800,31069
09/29/99,900,31915
09/29/99,1000,33044
09/29/99,1100,33929
09/29/99,1200,34311
09/29/99,1300,34412
09/29/99,1400,34711
09/29/99,1500,34673
09/29/99,1600,34503
09/29/99,1700,34506
09/29/99,1800,34044
09/29/99,1900,33727
09/29/99,2000,34665
09/29/99,2100,34065
09/29/99,2200,32340
09/29/99,2300,29419
09/29/99,2400,26866
09/28/99,100,24017
09/28/99,200,22989
09/28/99,300,22191
09/28/99,400,22071
09/28/99,500,22391
09/28/99,600,24118
09/28/99,700,27835
09/28/99,800,30653
09/28/99,900,31624
09/28/99,1000,32611
09/28/99,1100,33422
09/28/99,1200,33917
09/28/99,1300,34037
09/28/99,1400,34504
09/28/99,1500,34564
09/28/99,1600,34535
09/28/99,1700,34280
09/28/99,1800,34052
09/28/99,1900,33790
09/28/99,2000,34523
09/28/99,2100,34051
09/28/99,2200,32337
09/28/99,2300,29589
09/28/99,2400,26674
09/27/99,100,22001
09/27/99,200,20988
09/27/99,300,20583
09/27/99,400,20369
09/27/99,500,20789
09/27/99,600,22831
09/27/99,700,26751
09/27/99,800,29405
09/27/99,900,30603
09/27/99,1000,31529
09/27/99,1100,32429
09/27/99,1200,32821
09/27/99,1300,32755
09/27/99,1400,33082
09/27/99,1500,33010
09/27/99,1600,32778
09/27/99,1700,32728
09/27/99,1800,32808
09/27/99,1900,32713
09/27/99,2000,34029
09/27/99,2100,33313
09/27/99,2200,31469
09/27/99,2300,28745
09/27/99,2400,26079
09/26/99,100,21469
09/26/99,200,20160
09/26/99,300,20230
09/26/99,400,19752
09/26/99,500,19750
09/26/99,600,19221
09/26/99,700,19808
09/26/99,800,20437
09/26/99,900,22222
09/26/99,1000,23861
09/26/99,1100,24756
09/26/99,1200,25532
09/26/99,1300,26043
09/26/99,1400,26179
09/26/99,1500,26292
09/26/99,1600,26419
09/26/99,1700,26768
09/26/99,1800,27005
09/26/99,1900,27004
09/26/99,2000,28598
09/26/99,2100,28962
09/26/99,2200,27631
09/26/99,2300,25709
09/26/99,2400,23741
09/25/99,100,22491
09/25/99,200,21171
09/25/99,300,20433
09/25/99,400,20005
09/25/99,500,19988
09/25/99,600,20502
09/25/99,700,21613
09/25/99,800,22628
09/25/99,900,24743
09/25/99,1000,26438
09/25/99,1100,27553
09/25/99,1200,28053
09/25/99,1300,28169
09/25/99,1400,28046
09/25/99,1500,28053
09/25/99,1600,27942
09/25/99,1700,28048
09/25/99,1800,27800
09/25/99,1900,27429
09/25/99,2000,28534
09/25/99,2100,28315
09/25/99,2200,27002
09/25/99,2300,25217
09/25/99,2400,23227
09/24/99,100,22200
09/24/99,200,21076
09/24/99,300,20676
09/24/99,400,20355
09/24/99,500,20757
09/24/99,600,22220
09/24/99,700,25857
09/24/99,800,28256
09/24/99,900,28960
09/24/99,1000,29686
09/24/99,1100,30573
09/24/99,1200,30983
09/24/99,1300,31264
09/24/99,1400,31556
09/24/99,1500,31608
09/24/99,1600,31500
09/24/99,1700,31237
09/24/99,1800,30712
09/24/99,1900,29756
09/24/99,2000,30672
09/24/99,2100,30217
09/24/99,2200,28869
09/24/99,2300,26715
09/24/99,2400,24192
09/23/99,100,21995
09/23/99,200,20842
09/23/99,300,20470
09/23/99,400,20428
09/23/99,500,20673
09/23/99,600,22255
09/23/99,700,26133
09/23/99,800,28766
09/23/99,900,28786
09/23/99,1000,29319
09/23/99,1100,29931
09/23/99,1200,30271
09/23/99,1300,30086
09/23/99,1400,30468
09/23/99,1500,30603
09/23/99,1600,30527
09/23/99,1700,30617
09/23/99,1800,30354
09/23/99,1900,29835
09/23/99,2000,31323
09/23/99,2100,31103
09/23/99,2200,29373
09/23/99,2300,26835
09/23/99,2400,24144
09/22/99,100,21869
09/22/99,200,20948
