Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
09/14/09,300,22775,3682,8774,1391,11152,1230,7298
09/14/09,400,22521,3638,8548,1375,11005,1229,7208
09/14/09,500,22930,3705,8491,1409,11248,1243,7354
09/14/09,600,24740,3968,8679,1532,11929,1320,7980
09/14/09,700,28126,4468,9423,1769,13548,1452,9100
09/14/09,800,30149,4710,10482,1898,14084,1558,9592
09/14/09,900,31768,4878,11340,1958,14559,1641,10015
09/14/09,1000,33403,5074,12094,2054,15216,1759,10524
09/14/09,1100,34775,5305,12774,2158,15774,1823,11079
09/14/09,1200,35640,5527,13351,2220,16054,1888,11686
09/14/09,1300,36373,5695,13803,2297,16867,1928,12181
09/14/09,1400,37064,5764,14236,2367,17340,1951,12754
09/14/09,1500,37547,5835,14734,2415,17733,1977,13133
09/14/09,1600,37946,5941,15022,2419,18045,1986,13472
09/14/09,1700,38164,5983,15180,2432,18209,1983,13499
09/14/09,1800,37916,5994,15174,2437,18051,1947,13509
09/14/09,1900,36694,5915,14877,2407,17707,1879,13218
09/14/09,2000,37054,5950,14301,2348,17341,1869,13011
09/14/09,2100,36844,6020,14462,2397,17633,1868,12857
09/14/09,2200,34451,5615,14103,2244,16716,1783,11819
09/14/09,2300,31269,5160,13183,2029,15282,1643,10576
09/14/09,2400,28335,4607,12001,1837,13938,1516,9422
09/13/09,100,23952,3679,9916,1404,11422,1248,8111
09/13/09,200,22713,3471,9329,1322,10853,1197,7634
09/13/09,300,21965,3402,8821,1265,10488,1165,7310
09/13/09,400,21532,3345,8534,1234,10310,1138,7146
09/13/09,500,21359,3371,8274,1218,10142,1128,7057
09/13/09,600,21616,3381,8243,1226,10244,1139,7138
09/13/09,700,22119,3479,8240,1264,10413,1161,7279
09/13/09,800,22945,3618,8305,1290,10572,1170,7567
09/13/09,900,24904,3902,8378,1380,11236,1237,8379
09/13/09,1000,26906,4225,8959,1480,11946,1321,9181
09/13/09,1100,28489,4395,9705,1568,12513,1389,9831
09/13/09,1200,29571,4613,10334,1621,13017,1453,10268
09/13/09,1300,30389,4708,10746,1665,13519,1496,10739
09/13/09,1400,30948,4822,11148,1696,13858,1535,11167
09/13/09,1500,31397,4903,11491,1729,14110,1555,11473
09/13/09,1600,31832,4966,11763,1784,14422,1603,11773
09/13/09,1700,32306,5035,11947,1834,14801,1635,11995
09/13/09,1800,32515,5138,12124,1893,15003,1644,12141
09/13/09,1900,32146,5088,12040,1878,14915,1629,11875
09/13/09,2000,32947,5088,11786,1865,14693,1633,11733
09/13/09,2100,33341,5265,12103,1947,15248,1674,11732
09/13/09,2200,31626,4948,11860,1862,14597,1618,10826
09/13/09,2300,29203,4558,11341,1721,13606,1528,9769
09/13/09,2400,26745,4186,10587,1591,12596,1417,8773
09/12/09,100,23945,3867,10634,1609,12256,1268,7889
09/12/09,200,22760,3667,9925,1426,11703,1211,7441
09/12/09,300,22062,3582,9370,1359,11260,1186,7194
09/12/09,400,21639,3558,9023,1323,11108,1152,7009
09/12/09,500,21563,3580,8783,1317,11022,1157,7031
09/12/09,600,22091,3605,8762,1340,11153,1196,7154
09/12/09,700,23111,3790,8905,1405,11596,1244,7434
09/12/09,800,24163,3931,9238,1462,11992,1272,7764
09/12/09,900,26155,4161,9549,1552,12538,1346,8551
09/12/09,1000,27911,4424,10269,1652,13174,1414,9142
09/12/09,1100,29028,4579,10944,1731,13611,1445,9667
09/12/09,1200,29542,4622,11546,1770,13936,1499,9989
09/12/09,1300,29517,4571,11999,1794,14249,1511,10267
09/12/09,1400,29300,4546,12280,1811,14462,1499,10184
09/12/09,1500,28959,4529,12341,1835,14570,1486,10473
09/12/09,1600,28709,4464,12444,1851,14843,1487,10608
09/12/09,1700,28681,4452,12520,1884,14984,1485,10555
09/12/09,1800,28798,4498,12541,1915,14971,1478,10509
09/12/09,1900,28862,4452,12256,1874,14681,1477,10401
09/12/09,2000,29972,4612,11898,1822,14377,1514,10578
09/12/09,2100,30139,4697,12038,1850,14542,1543,10634
09/12/09,2200,29082,4517,11981,1771,14090,1510,10137
09/12/09,2300,27480,4300,11444,1641,13306,1439,9526
09/12/09,2400,25671,3931,10724,1522,12347,1336,8751
09/11/09,100,24672,4022,11009,1709,12786,1316,7748
09/11/09,200,23537,3821,10201,1605,12214,1242,7382
09/11/09,300,22948,3729,9733,1535,11737,1222,7169
09/11/09,400,22678,3692,9364,1502,11584,1200,7101
09/11/09,500,22791,3809,9243,1502,11656,1213,7237
09/11/09,600,23777,4010,9278,1601,12290,1278,7719
09/11/09,700,27498,4552,9991,1823,13745,1409,8817
09/11/09,800,29818,4676,10998,1945,14354,1487,9331
09/11/09,900,30916,4797,11830,1983,14710,1553,9530
09/11/09,1000,31740,4882,12608,2056,15086,1607,9704
09/11/09,1100,32341,4990,13222,2146,15674,1669,9968
09/11/09,1200,32553,5065,13840,2190,15971,1676,10165
09/11/09,1300,32453,5104,14247,2238,16357,1710,10355
09/11/09,1400,32434,5100,14542,2282,16645,1726,10554
09/11/09,1500,32051,5085,14798,2307,16798,1724,10760
09/11/09,1600,31769,5094,14921,2289,16837,1691,10903
09/11/09,1700,31661,5068,14908,2291,16833,1666,11074
09/11/09,1800,31658,5009,14762,2256,16663,1643,11057
09/11/09,1900,31341,4971,14259,2172,16196,1571,10710
09/11/09,2000,31769,4959,13517,2060,15609,1580,10684
09/11/09,2100,31373,5047,13468,2076,15901,1590,10628
09/11/09,2200,29901,4822,13208,1989,15292,1536,10071
09/11/09,2300,27843,4494,12525,1848,14397,1445,9377
09/11/09,2400,25794,4154,11627,1590,13228,1349,8590
09/10/09,100,25642,4245,10695,1737,12904,1385,8337
09/10/09,200,24262,4076,9984,1645,12350,1307,7916
09/10/09,300,23448,3976,9491,1570,11922,1280,7664
09/10/09,400,23145,3899,9184,1522,11740,1289,7610
09/10/09,500,23302,3937,9081,1532,11844,1293,7754
09/10/09,600,25063,4203,9203,1636,12485,1370,8359
09/10/09,700,28482,4717,9895,1874,13980,1537,9556
09/10/09,800,30307,4876,10980,1982,14667,1614,10050
09/10/09,900,31357,4988,11883,2049,15153,1679,10148
09/10/09,1000,32202,5111,12684,2133,15597,1727,10258
09/10/09,1100,33011,5259,13301,2224,16080,1792,10503
09/10/09,1200,33376,5292,13935,2287,16461,1809,10728
09/10/09,1300,33544,5376,14398,2363,16786,1818,10786
09/10/09,1400,33550,5440,14774,2445,17073,1821,10872
09/10/09,1500,33359,5434,15096,2471,17179,1866,10878
09/10/09,1600,32906,5404,15204,2456,17143,1864,10766
09/10/09,1700,32681,5454,15245,2435,17140,1859,10796
09/10/09,1800,32381,5414,15118,2406,16930,1827,10626
09/10/09,1900,32274,5306,14732,2348,16551,1745,10461
09/10/09,2000,33039,5385,14074,2289,16372,1745,10801
09/10/09,2100,33008,5498,14106,2350,16827,1739,10881
09/10/09,2200,31204,5138,14024,2259,16309,1661,10236
09/10/09,2300,28820,4758,13202,2063,15084,1523,9337
09/10/09,2400,26512,4338,12141,1857,13791,1413,8413
09/09/09,100,25977,4286,10473,1698,12891,1367,8162
09/09/09,200,24754,4065,9816,1601,12419,1308,7789
09/09/09,300,24011,3955,9358,1532,12086,1296,7517
09/09/09,400,23753,3907,9059,1489,11858,1286,7366
09/09/09,500,24059,3927,8938,1519,11937,1317,7479
09/09/09,600,26002,4205,9128,1620,12687,1401,8132
09/09/09,700,29634,4712,9852,1836,14116,1557,9346
09/09/09,800,31750,4972,11078,2006,14945,1643,9862
09/09/09,900,32922,5062,11927,2058,15208,1732,10134
09/09/09,1000,33882,5175,12505,2131,15722,1782,10529
09/09/09,1100,34754,5361,12852,2207,16204,1817,10954
09/09/09,1200,35247,5505,13174,2280,16602,1869,11262
09/09/09,1300,35502,5540,13396,2348,17030,1906,11572
09/09/09,1400,35734,5684,13659,2436,17437,1926,11825
09/09/09,1500,35804,5745,13993,2476,17691,1931,12001
09/09/09,1600,35651,5800,14143,2475,17638,1946,12232
09/09/09,1700,35606,5787,14198,2492,17495,1942,12384
09/09/09,1800,35321,5683,14142,2490,17305,1909,12278
09/09/09,1900,34700,5591,13832,2440,16971,1834,11797
09/09/09,2000,35486,5591,13294,2371,16686,1824,11826
09/09/09,2100,35503,5748,13465,2403,16985,1842,11810
09/09/09,2200,33680,5457,13395,2315,16517,1778,11020
09/09/09,2300,30786,5014,12735,2104,15216,1646,10007
09/09/09,2400,27823,4565,11720,1896,13939,1511,9034
09/08/09,100,24801,3950,9312,1541,12222,1340,8510
09/08/09,200,23633,3843,8775,1477,11819,1302,8093
09/08/09,300,23002,3769,8427,1459,11566,1274,7864
09/08/09,400,22802,3740,8237,1420,11531,1248,7809
09/08/09,500,23218,3815,8212,1471,11798,1266,7921
09/08/09,600,25084,4077,8421,1602,12437,1354,8587
09/08/09,700,28705,4638,9193,1851,13909,1512,9892
09/08/09,800,30809,4901,10412,2007,14873,1623,10524
09/08/09,900,32137,5075,11316,2085,15247,1680,10600
09/08/09,1000,33279,5193,12062,2151,15685,1737,10749
09/08/09,1100,34333,5339,12667,2232,16016,1810,10977
09/08/09,1200,34957,5420,13238,2295,16343,1852,11075
09/08/09,1300,35394,5455,13598,2340,16730,1855,11183
09/08/09,1400,35640,5541,13852,2357,17107,1891,11183
09/08/09,1500,35599,5647,14053,2392,17295,1921,11207
09/08/09,1600,35526,5646,14107,2383,17285,1919,11189
09/08/09,1700,35390,5669,14161,2392,17273,1923,11256
09/08/09,1800,35174,5666,14050,2365,17088,1908,11328
09/08/09,1900,34635,5580,13685,2330,16653,1857,11189
09/08/09,2000,35487,5644,13149,2282,16480,1816,11417
09/08/09,2100,35680,5835,13353,2371,16897,1831,11443
09/08/09,2200,33756,5535,13307,2266,16356,1762,10794
09/08/09,2300,30847,5054,12628,2068,15131,1641,9763
09/08/09,2400,28147,4614,11548,1879,13831,1492,8831
09/07/09,100,25033,3903,9432,1504,11937,1325,8842
09/07/09,200,23806,3717,8891,1387,11458,1271,8395
09/07/09,300,22937,3632,8477,1346,11147,1236,8051
09/07/09,400,22613,3562,8222,1303,10869,1215,7908
09/07/09,500,22556,3564,8080,1301,10875,1217,7914
09/07/09,600,22994,3650,8099,1315,11063,1241,8064
09/07/09,700,23630,3744,8195,1363,11405,1284,8400
09/07/09,800,24123,3842,8236,1389,11505,1310,8594
09/07/09,900,25860,4127,8276,1450,12053,1368,9186
09/07/09,1000,27858,4414,8862,1536,12839,1439,9944
09/07/09,1100,29447,4678,9477,1674,13449,1506,10505
09/07/09,1200,30337,4835,10057,1785,13972,1548,10863
09/07/09,1300,30913,4894,10463,1841,14267,1572,11128
09/07/09,1400,31132,4886,10721,1883,14340,1562,11246
09/07/09,1500,31229,4839,10889,1907,14367,1552,11318
09/07/09,1600,31263,4865,11016,1893,14542,1553,11348
09/07/09,1700,31393,4879,11110,1901,14629,1582,11309
09/07/09,1800,31548,4972,11153,1913,14739,1585,11414
09/07/09,1900,31423,4966,11096,1909,14624,1577,11369
09/07/09,2000,32460,5073,10829,1911,14749,1617,11629
09/07/09,2100,33096,5217,11154,1961,15284,1642,11725
09/07/09,2200,31616,4992,11313,1898,14779,1588,11108
09/07/09,2300,28984,4603,10859,1764,13919,1485,10106
09/07/09,2400,26629,4246,10107,1638,12829,1398,9165
09/06/09,100,26454,3850,9575,1449,11737,1326,8810
09/06/09,200,24889,3620,8976,1365,11225,1258,8275
09/06/09,300,23817,3465,8652,1310,10915,1210,7895
09/06/09,400,23105,3389,8357,1273,10627,1189,7678
09/06/09,500,22758,3383,8189,1251,10445,1177,7538
09/06/09,600,22837,3396,8167,1254,10441,1182,7540
09/06/09,700,22957,3492,8156,1294,10687,1172,7690
09/06/09,800,23643,3574,8278,1311,10961,1149,7921
09/06/09,900,25763,3898,8338,1385,11626,1225,8777
09/06/09,1000,27948,4226,8845,1504,12218,1301,9739
09/06/09,1100,29751,4503,9327,1575,12659,1382,10616
09/06/09,1200,31073,4692,9699,1675,13231,1466,11195
09/06/09,1300,32050,4840,9938,1759,13779,1552,11690
09/06/09,1400,32649,4994,10170,1827,14227,1598,12090
09/06/09,1500,32723,5098,10264,1867,14459,1635,12354
09/06/09,1600,32657,5134,10486,1902,14700,1662,12506
09/06/09,1700,32481,5155,10523,1907,14749,1672,12538
09/06/09,1800,31964,5160,10493,1887,14718,1649,12403
09/06/09,1900,31028,5024,10390,1863,14464,1614,11953
09/06/09,2000,31210,4976,10260,1833,14172,1594,11714
09/06/09,2100,31486,5009,10650,1900,14536,1624,11666
09/06/09,2200,30403,4853,10737,1847,14081,1584,11127
09/06/09,2300,28758,4575,10484,1744,13417,1518,10333
09/06/09,2400,26816,4239,10029,1618,12616,1414,9528
09/05/09,100,27236,3978,9721,1521,12306,1336,8549
09/05/09,200,25595,3738,9035,1411,11592,1268,7917
09/05/09,300,24460,3609,8600,1338,11174,1239,7639
09/05/09,400,23777,3553,8288,1280,10960,1203,7449
09/05/09,500,23447,3531,8181,1270,10833,1193,7377
09/05/09,600,23638,3551,8143,1293,11037,1210,7426
09/05/09,700,24066,3657,8239,1349,11270,1241,7667
09/05/09,800,25126,3801,8387,1372,11391,1263,7986
09/05/09,900,27659,4098,8674,1493,12040,1361,8860
09/05/09,1000,30203,4382,9395,1619,12777,1455,9842
09/05/09,1100,32316,4627,9947,1733,13352,1534,10702
09/05/09,1200,33918,4823,10489,1787,13918,1593,11435
09/05/09,1300,35010,4983,10758,1815,14380,1649,12031
09/05/09,1400,35834,5112,11041,1870,14769,1665,12512
09/05/09,1500,36303,5202,11051,1911,15087,1694,12858
09/05/09,1600,36723,5284,11132,1944,15378,1715,13206
09/05/09,1700,37092,5383,11108,1985,15627,1743,13343
09/05/09,1800,36876,5385,10969,1991,15593,1740,13270
09/05/09,1900,35806,5244,10790,1957,15214,1694,12751
09/05/09,2000,35073,5095,10546,1873,14871,1642,12315
09/05/09,2100,35112,5154,10918,1898,14967,1676,12168
09/05/09,2200,33448,4913,11016,1845,14466,1627,11431
09/05/09,2300,31201,4513,10740,1701,13686,1523,10619
09/05/09,2400,28780,4127,10173,1572,12632,1414,9643
09/04/09,100,25863,4018,10005,1633,12598,1304,8223
09/04/09,200,24476,3849,9394,1538,12108,1246,7850
09/04/09,300,23708,3758,8940,1477,11750,1202,7537
09/04/09,400,23340,3705,8662,1435,11557,1186,7404
09/04/09,500,23596,3720,8550,1444,11679,1202,7575
09/04/09,600,25076,3978,8708,1533,12281,1258,8016
09/04/09,700,27709,4421,9248,1750,13451,1405,8883
09/04/09,800,29623,4619,10070,1848,14057,1479,9290
09/04/09,900,31700,4777,10883,1880,14506,1569,9921
09/04/09,1000,33509,4958,11551,2007,15014,1635,10421
09/04/09,1100,35197,5145,12094,2102,15597,1720,11027
09/04/09,1200,36509,5352,12526,2150,15907,1785,11632
09/04/09,1300,37312,5435,12789,2201,16299,1824,12178
09/04/09,1400,38076,5592,12880,2246,16702,1849,12612
09/04/09,1500,38499,5661,13062,2275,16804,1881,13083
09/04/09,1600,38715,5710,13074,2262,17061,1875,13336
09/04/09,1700,38754,5793,13095,2273,17071,1882,13458
09/04/09,1800,38252,5844,12942,2247,17070,1863,13342
09/04/09,1900,36971,5721,12636,2180,16440,1795,12722
09/04/09,2000,36503,5469,12007,2086,15858,1734,12184
09/04/09,2100,36578,5524,11991,2108,15948,1735,12019
09/04/09,2200,34864,5252,11991,2014,15447,1658,11314
09/04/09,2300,32442,4824,11423,1846,14467,1540,10384
09/04/09,2400,29678,4363,10639,1683,13340,1421,9386
09/03/09,100,25090,4029,9642,1595,12539,1312,8102
09/03/09,200,23781,3844,9027,1521,11940,1249,7647
09/03/09,300,23052,3771,8630,1462,11644,1223,7391
09/03/09,400,22747,3700,8391,1418,11376,1211,7297
09/03/09,500,23024,3797,8336,1457,11467,1223,7417
09/03/09,600,24731,4012,8480,1557,12151,1272,7999
09/03/09,700,27786,4500,9094,1791,13639,1412,8887
09/03/09,800,29591,4652,10041,1886,14169,1470,9322
09/03/09,900,31137,4757,10926,1948,14624,1565,9859
09/03/09,1000,32662,4902,11651,2030,15068,1662,10405
09/03/09,1100,33975,5083,12188,2110,15537,1724,10874
09/03/09,1200,34842,5181,12596,2165,15753,1762,11193
09/03/09,1300,35454,5265,12865,2214,16255,1790,11404
09/03/09,1400,36118,5363,13022,2270,16605,1802,11620
09/03/09,1500,36579,5457,13197,2308,16745,1809,11883
09/03/09,1600,36960,5509,13222,2302,16923,1819,12045
09/03/09,1700,37104,5617,13184,2309,17032,1856,12193
09/03/09,1800,36562,5659,13077,2296,17095,1841,12144
09/03/09,1900,35351,5576,12772,2242,16715,1774,11807
09/03/09,2000,34925,5485,12306,2178,16288,1737,11610
09/03/09,2100,35438,5631,12472,2239,16662,1763,11661
09/03/09,2200,33683,5338,12553,2168,16263,1684,10851
09/03/09,2300,30871,4828,11960,1975,14961,1534,9948
09/03/09,2400,28118,4379,11050,1781,13580,1401,8959
09/02/09,100,24624,3989,9414,1565,12347,1290,7955
09/02/09,200,23388,3879,8807,1549,11811,1238,7535
09/02/09,300,22657,3781,8432,1455,11507,1208,7317
09/02/09,400,22341,3764,8187,1413,11442,1192,7174
09/02/09,500,22684,3821,8102,1432,11492,1211,7298
09/02/09,600,24330,4043,8303,1548,12103,1275,7773
09/02/09,700,27172,4568,8914,1767,13531,1408,8620
09/02/09,800,29042,4687,9824,1883,14042,1472,9139
09/02/09,900,30724,4775,10658,1944,14388,1556,9620
09/02/09,1000,32206,4923,11300,2009,14736,1632,10133
09/02/09,1100,33510,5076,11786,2088,15281,1707,10563
09/02/09,1200,34365,5150,12189,2126,15642,1752,10841
09/02/09,1300,34896,5240,12357,2159,15869,1777,11038
09/02/09,1400,35474,5325,12472,2221,16257,1795,11293
09/02/09,1500,35880,5385,12633,2249,16492,1809,11469
09/02/09,1600,36166,5449,12668,2249,16514,1828,11666
09/02/09,1700,36345,5475,12625,2273,16617,1834,11729
09/02/09,1800,36055,5566,12513,2288,16585,1805,11677
09/02/09,1900,34895,5453,12261,2223,16452,1765,11359
09/02/09,2000,34406,5404,11794,2154,16040,1726,11199
09/02/09,2100,34949,5581,11942,2217,16372,1755,11368
09/02/09,2200,33091,5278,12117,2097,15854,1679,10741
09/02/09,2300,30040,4796,11484,1924,14842,1555,9742
09/02/09,2400,27193,4319,10574,1747,13548,1406,8766
09/01/09,100,24608,3995,9226,1542,12205,1267,8008
09/01/09,200,23416,3813,8638,1477,11684,1220,7599
09/01/09,300,22680,3761,8299,1402,11404,1180,7341
09/01/09,400,22395,3701,8101,1384,11291,1178,7266
09/01/09,500,22736,3780,8042,1401,11325,1193,7395
09/01/09,600,24290,4017,8205,1519,12043,1270,7838
09/01/09,700,26985,4473,8812,1747,13418,1388,8728
09/01/09,800,28835,4586,9697,1848,14104,1452,9172
09/01/09,900,30337,4766,10499,1920,14376,1538,9603
09/01/09,1000,31696,4869,11087,1985,14672,1612,10042
09/01/09,1100,32957,5018,11527,2044,15121,1676,10447
09/01/09,1200,33709,5063,11872,2075,15342,1718,10649
09/01/09,1300,34074,5136,12055,2108,15591,1717,10962
09/01/09,1400,34566,5192,12147,2128,15925,1758,11173
09/01/09,1500,34891,5259,12347,2132,16049,1770,11405
09/01/09,1600,35189,5309,12360,2118,16090,1781,11633
09/01/09,1700,35333,5352,12321,2099,16157,1759,11795
09/01/09,1800,35187,5429,12212,2092,16098,1743,11759
09/01/09,1900,33990,5408,11967,2063,15813,1697,11378
09/01/09,2000,33587,5351,11536,2011,15582,1665,11107
09/01/09,2100,34294,5487,11668,2084,16051,1698,11260
09/01/09,2200,32387,5200,11879,2039,15738,1640,10565
09/01/09,2300,29376,4723,11241,1878,14466,1500,9547
09/01/09,2400,26549,4324,10323,1692,13199,1386,8615
08/31/09,100,26576,3916,8620,1457,11655,1206,9317
08/31/09,200,25042,3797,8177,1387,11278,1178,8796
08/31/09,300,24223,3646,7954,1353,11101,1149,8482
08/31/09,400,23815,3667,7790,1356,11055,1155,8319
08/31/09,500,24065,3754,7803,1383,11207,1178,8421
08/31/09,600,25705,4032,8022,1489,11881,1253,8862
08/31/09,700,28521,4477,8671,1727,13214,1379,9746
08/31/09,800,30320,4668,9569,1821,13882,1444,10154
08/31/09,900,31676,4775,10405,1861,14451,1548,10432
08/31/09,1000,32691,4969,10946,1972,14813,1617,10605
08/31/09,1100,33618,5146,11352,2030,15353,1656,10902
08/31/09,1200,34389,5256,11687,2048,15574,1696,10985
08/31/09,1300,35017,5330,11823,2101,15747,1729,11270
08/31/09,1400,35541,5380,11905,2108,15826,1733,11418
08/31/09,1500,35663,5412,12003,2083,15921,1750,11512
08/31/09,1600,35655,5386,11976,2050,15817,1762,11643
08/31/09,1700,35526,5481,11872,2031,15900,1769,11706
08/31/09,1800,35122,5441,11744,2015,15773,1728,11697
08/31/09,1900,34044,5390,11520,1972,15528,1669,11419
08/31/09,2000,33743,5311,11148,1944,15350,1618,11185
08/31/09,2100,34410,5468,11334,2015,15792,1649,11316
08/31/09,2200,32508,5182,11595,1976,15363,1603,10671
08/31/09,2300,29596,4714,10989,1812,14203,1474,9664
08/31/09,2400,26660,4281,10097,1647,13056,1364,8645
08/30/09,100,29222,4087,8919,1475,11997,1354,10345
08/30/09,200,27433,3826,8446,1388,11391,1275,9745
08/30/09,300,26257,3660,8097,1315,10988,1233,9193
08/30/09,400,25485,3545,7833,1266,10796,1184,8859
08/30/09,500,25031,3512,7716,1261,10634,1182,8695
08/30/09,600,25061,3520,7654,1271,10631,1183,8623
08/30/09,700,25388,3567,7737,1296,10807,1197,8728
08/30/09,800,26055,3682,7664,1315,10939,1204,9036
08/30/09,900,28232,4018,7846,1406,11771,1272,10016
08/30/09,1000,30961,4376,8274,1523,12471,1334,11129
08/30/09,1100,33406,4609,8770,1602,13025,1406,11998
08/30/09,1200,35330,4811,9038,1636,13355,1460,12732
08/30/09,1300,36645,4916,9287,1662,13769,1479,13429
08/30/09,1400,37471,5002,9367,1659,13967,1477,13861
08/30/09,1500,38096,5050,9409,1651,14071,1487,14195
08/30/09,1600,38524,5118,9413,1661,14216,1483,14427
08/30/09,1700,38765,5182,9494,1683,14343,1486,14546
08/30/09,1800,38652,5210,9471,1713,14377,1475,14479
08/30/09,1900,37373,5107,9531,1717,14277,1454,13895
08/30/09,2000,36405,5036,9429,1700,14141,1460,13494
08/30/09,2100,36668,5191,9855,1783,14510,1514,13375
08/30/09,2200,34645,4942,10181,1775,14259,1478,12513
08/30/09,2300,31827,4531,9887,1663,13306,1381,11406
08/30/09,2400,28903,4196,9252,1556,12317,1281,10286
08/29/09,100,28304,4433,9831,1736,13199,1484,9930
08/29/09,200,26834,4159,9179,1627,12565,1417,9358
08/29/09,300,25907,4044,8733,1556,12036,1362,8968
08/29/09,400,25366,3959,8448,1516,11794,1348,8742
08/29/09,500,25218,3925,8235,1503,11721,1336,8651
08/29/09,600,25702,3973,8262,1501,11815,1366,8767
08/29/09,700,26806,4091,8367,1549,12311,1411,9078
08/29/09,800,28056,4247,8593,1601,12569,1434,9465
08/29/09,900,30261,4572,8874,1722,13391,1536,10337
08/29/09,1000,32630,4914,9466,1835,14158,1671,11251
08/29/09,1100,34540,5190,9839,1920,14828,1708,11965
08/29/09,1200,35585,5359,10150,1966,15323,1737,12740
08/29/09,1300,36532,5513,10247,1996,15754,1752,13528
08/29/09,1400,37403,5685,10269,2005,15946,1780,14251
08/29/09,1500,38295,5809,10161,2024,16147,1822,14822
08/29/09,1600,38867,5882,10118,2035,16220,1857,15164
08/29/09,1700,39312,5950,10046,2034,16334,1860,15367
08/29/09,1800,39271,5934,10008,2016,16201,1844,15181
08/29/09,1900,38405,5783,9856,1962,15810,1790,14710
08/29/09,2000,37833,5558,9728,1919,15271,1726,14125
08/29/09,2100,37964,5555,10026,1911,15283,1731,13919
08/29/09,2200,36486,5326,10320,1847,14971,1684,13205
08/29/09,2300,34063,4909,10041,1720,14085,1561,12223
08/29/09,2400,31505,4460,9521,1581,12937,1450,11206
08/28/09,100,30933,4896,9994,1939,14172,1527,10790
08/28/09,200,29167,4661,9403,1819,13454,1433,10040
08/28/09,300,28070,4497,9043,1735,13044,1386,9670
08/28/09,400,27528,4409,8802,1686,12612,1385,9400
08/28/09,500,27742,4428,8696,1693,12796,1390,9431
08/28/09,600,29313,4623,8826,1786,13407,1468,9904
08/28/09,700,32073,5062,9456,2010,14741,1612,10832
08/28/09,800,34172,5386,10510,2118,15544,1709,11312
08/28/09,900,35896,5464,11369,2186,15884,1805,12010
08/28/09,1000,37206,5597,11937,2309,16367,1886,12635
08/28/09,1100,38423,5703,12291,2448,16862,1960,13392
08/28/09,1200,38942,5912,12566,2557,17103,1977,13876
08/28/09,1300,38964,5977,12689,2678,17278,1953,14280
08/28/09,1400,38907,5949,12686,2756,17610,1932,14596
08/28/09,1500,38490,5931,12662,2796,17514,1949,14881
08/28/09,1600,38125,5877,12537,2744,17413,1936,14843
08/28/09,1700,37859,5911,12318,2711,17415,1941,14696
08/28/09,1800,37450,5854,12135,2602,17185,1927,14412
08/28/09,1900,36654,5766,11862,2446,16831,1868,13867
08/28/09,2000,36494,5709,11590,2316,16404,1838,13536
08/28/09,2100,36348,5788,11696,2305,16633,1881,13280
08/28/09,2200,34969,5558,11783,2221,16242,1826,12554
08/28/09,2300,32801,5241,11388,2078,15349,1716,11716
08/28/09,2400,30435,4802,10634,1905,14231,1590,10768
08/27/09,100,33162,4956,10233,1944,14210,1635,10809
08/27/09,200,31106,4721,9622,1815,13466,1545,10055
08/27/09,300,29726,4482,9227,1719,12906,1500,9581
08/27/09,400,28850,4415,9023,1683,12700,1459,9311
08/27/09,500,28793,4408,8969,1681,12769,1453,9321
08/27/09,600,30194,4637,9181,1782,13344,1523,9787
08/27/09,700,32778,5011,9836,2016,14769,1667,10625
08/27/09,800,34784,5273,10922,2157,15513,1744,11178
08/27/09,900,36781,5520,11786,2222,15921,1848,11983
08/27/09,1000,38663,5785,12292,2307,16475,1933,13135
08/27/09,1100,40178,6253,12503,2412,17261,1984,14009
08/27/09,1200,41470,6529,12697,2492,17962,2034,15036
08/27/09,1300,42576,6772,12724,2633,18817,2071,15405
08/27/09,1400,43513,6948,12710,2763,19404,2140,16556
08/27/09,1500,44157,7000,12715,2839,19723,2206,16955
08/27/09,1600,44362,7109,12614,2855,19803,2248,17205
08/27/09,1700,44163,7093,12444,2873,19748,2259,17166
08/27/09,1800,43658,7085,12313,2857,19614,2217,16852
08/27/09,1900,42141,6929,12151,2797,19192,2147,16193
08/27/09,2000,41080,6779,11941,2700,18673,2061,15592
08/27/09,2100,41359,6807,12157,2717,18790,2056,15321
08/27/09,2200,39512,6430,12142,2630,18211,1967,14322
08/27/09,2300,36458,5932,11616,2381,16829,1805,13026
08/27/09,2400,33476,5346,10823,2112,15248,1651,11779
08/26/09,100,31256,4770,11859,1829,13845,1537,10034
08/26/09,200,29370,4551,11005,1713,13042,1463,9410
08/26/09,300,28171,4381,10429,1628,12499,1405,8989
08/26/09,400,27471,4278,10057,1587,12349,1393,8783
08/26/09,500,27662,4297,9889,1603,12331,1392,8870
08/26/09,600,29251,4577,10022,1712,13062,1466,9375
08/26/09,700,31957,5017,10705,1933,14484,1602,10144
08/26/09,800,34421,5196,11906,2046,15144,1671,10798
08/26/09,900,37180,5417,12847,2142,15640,1762,11736
08/26/09,1000,40027,5808,13319,2248,16404,1894,12752
08/26/09,1100,42814,6147,13542,2387,17487,2000,13773
08/26/09,1200,45076,6448,13690,2471,18298,2085,14807
08/26/09,1300,46696,6511,13678,2574,19021,2164,15655
08/26/09,1400,48167,6959,13648,2664,19536,2231,16137
08/26/09,1500,49263,7147,13592,2745,19813,2273,16543
08/26/09,1600,49603,7217,13426,2773,20016,2316,16865
08/26/09,1700,49609,7304,13188,2807,20106,2336,17064
