Date,Hour,PJM-E,PJM-W
06/23/03,800,29189,5120
06/23/03,900,31698,5453
06/23/03,1000,33697,5679
06/23/03,1100,35404,5887
06/23/03,1200,36726,6017
06/23/03,1300,37658,6153
06/23/03,1400,38889,6330
06/23/03,1500,39941,6415
06/23/03,1600,40881,6563
06/23/03,1700,41634,6695
06/23/03,1800,41945,6716
06/23/03,1900,41354,6659
06/23/03,2000,40178,6511
06/23/03,2100,39610,6394
06/23/03,2200,39483,6475
06/23/03,2300,36250,6039
06/23/03,2400,32464,5460
06/22/03,100,23039,4139
06/22/03,200,21611,3965
06/22/03,300,20963,3939
06/22/03,400,20538,3902
06/22/03,500,20364,3847
06/22/03,600,20375,3909
06/22/03,700,20599,3942
06/22/03,800,21889,4199
06/22/03,900,23636,4444
06/22/03,1000,25514,4683
06/22/03,1100,26646,4839
06/22/03,1200,27359,4939
06/22/03,1300,27745,4981
06/22/03,1400,27762,4993
06/22/03,1500,27606,5005
06/22/03,1600,27683,5081
06/22/03,1700,27958,5197
06/22/03,1800,28321,5336
06/22/03,1900,28421,5419
06/22/03,2000,28498,5358
06/22/03,2100,29181,5350
06/22/03,2200,29782,5496
06/22/03,2300,28117,5261
06/22/03,2400,25644,4842
06/21/03,100,24305,4349
06/21/03,200,22898,4153
06/21/03,300,22022,4038
06/21/03,400,21547,3998
06/21/03,500,21413,3976
06/21/03,600,21765,4023
06/21/03,700,22337,4166
06/21/03,800,24000,4400
06/21/03,900,26256,4706
06/21/03,1000,28188,4951
06/21/03,1100,29417,5098
06/21/03,1200,29790,5155
06/21/03,1300,29632,5088
06/21/03,1400,29269,5028
06/21/03,1500,28762,4964
06/21/03,1600,28511,4917
06/21/03,1700,28493,4912
06/21/03,1800,28561,4913
06/21/03,1900,28305,4879
06/21/03,2000,28115,4890
06/21/03,2100,28347,4934
06/21/03,2200,28325,4951
06/21/03,2300,26925,4770
06/21/03,2400,25000,4453
06/20/03,100,27080,4764
06/20/03,200,25483,4572
06/20/03,300,24530,4472
06/20/03,400,24008,4333
06/20/03,500,24185,4400
06/20/03,600,25614,4596
06/20/03,700,28310,4959
06/20/03,800,31174,5250
06/20/03,900,32943,5470
06/20/03,1000,33954,5606
06/20/03,1100,34756,5735
06/20/03,1200,34988,5703
06/20/03,1300,34795,5663
06/20/03,1400,34697,5676
06/20/03,1500,34158,5622
06/20/03,1600,33744,5555
06/20/03,1700,33493,5522
06/20/03,1800,33074,5462
06/20/03,1900,32190,5367
06/20/03,2000,31532,5321
06/20/03,2100,31519,5311
06/20/03,2200,31054,5337
06/20/03,2300,28976,5066
06/20/03,2400,26450,4674
06/19/03,100,25928,4907
06/19/03,200,24530,4722
06/19/03,300,23793,4563
06/19/03,400,23442,4469
06/19/03,500,23727,4503
06/19/03,600,25413,4687
06/19/03,700,28248,5081
06/19/03,800,31370,5429
06/19/03,900,33139,5750
06/19/03,1000,34300,5997
06/19/03,1100,35329,6197
06/19/03,1200,35992,6324
06/19/03,1300,36365,6409
06/19/03,1400,36812,6467
06/19/03,1500,37163,6447
06/19/03,1600,37374,6410
06/19/03,1700,37712,6388
06/19/03,1800,37537,6334
06/19/03,1900,36698,6175
06/19/03,2000,35957,6040
06/19/03,2100,36098,5994
06/19/03,2200,35588,6002
06/19/03,2300,32884,5611
06/19/03,2400,29678,5105
06/18/03,100,24067,4615
06/18/03,200,23038,4441
06/18/03,300,22357,4413
06/18/03,400,22105,4405
06/18/03,500,22474,4413
06/18/03,600,24137,4623
06/18/03,700,26923,4967
06/18/03,800,29787,5226
06/18/03,900,31437,5475
06/18/03,1000,32375,5640
06/18/03,1100,33348,5857
06/18/03,1200,33842,5935
06/18/03,1300,34029,5972
06/18/03,1400,34204,6075
06/18/03,1500,34427,6160
06/18/03,1600,34602,6150
06/18/03,1700,34736,6195
06/18/03,1800,34586,6240
06/18/03,1900,33954,6195
06/18/03,2000,33416,6063
06/18/03,2100,33648,6124
06/18/03,2200,33835,6173
06/18/03,2300,31274,5775
06/18/03,2400,28360,5302
06/17/03,100,24153,4776
06/17/03,200,22859,4517
06/17/03,300,22148,4435
06/17/03,400,21844,4384
06/17/03,500,22096,4424
06/17/03,600,23550,4599
06/17/03,700,26259,4991
06/17/03,800,29081,5312
06/17/03,900,30641,5600
06/17/03,1000,31577,5705
06/17/03,1100,32390,5877
06/17/03,1200,32861,5868
06/17/03,1300,33079,5852
06/17/03,1400,33351,5848
06/17/03,1500,33297,5749
06/17/03,1600,33232,5726
06/17/03,1700,32986,5713
06/17/03,1800,32624,5704
06/17/03,1900,31811,5704
06/17/03,2000,31468,5639
06/17/03,2100,31918,5699
06/17/03,2200,31639,5645
06/17/03,2300,29026,5338
06/17/03,2400,26190,4973
06/16/03,100,26134,4610
06/16/03,200,24576,4423
06/16/03,300,23600,4353
06/16/03,400,23157,4292
06/16/03,500,23298,4346
06/16/03,600,24520,4546
06/16/03,700,27294,4926
06/16/03,800,30510,5336
06/16/03,900,32398,5643
06/16/03,1000,33638,5850
06/16/03,1100,34515,6012
06/16/03,1200,35078,6093
06/16/03,1300,35328,6199
06/16/03,1400,35536,6218
06/16/03,1500,35441,6220
06/16/03,1600,35275,6200
06/16/03,1700,34939,6219
06/16/03,1800,34158,6233
06/16/03,1900,32982,6091
06/16/03,2000,32046,5999
06/16/03,2100,32163,6002
06/16/03,2200,32157,6069
06/16/03,2300,29680,5691
06/16/03,2400,26338,5203
06/15/03,100,29273,4644
06/15/03,200,27331,4450
06/15/03,300,25973,4351
06/15/03,400,25043,4221
06/15/03,500,24410,4154
06/15/03,600,24105,4182
06/15/03,700,24106,4181
06/15/03,800,25714,4377
06/15/03,900,28362,4774
06/15/03,1000,30869,5112
06/15/03,1100,32829,5301
06/15/03,1200,34156,5423
06/15/03,1300,34968,5504
06/15/03,1400,35377,5547
06/15/03,1500,35636,5549
06/15/03,1600,35565,5531
06/15/03,1700,35489,5537
06/15/03,1800,35257,5619
06/15/03,1900,34711,5617
06/15/03,2000,34269,5562
06/15/03,2100,34852,5526
06/15/03,2200,35621,5740
06/15/03,2300,33560,5474
06/15/03,2400,30186,5019
06/14/03,100,27515,4802
06/14/03,200,25801,4512
06/14/03,300,24732,4390
06/14/03,400,24011,4270
06/14/03,500,23656,4293
06/14/03,600,23805,4356
06/14/03,700,24394,4408
06/14/03,800,26470,4738
06/14/03,900,29540,5048
06/14/03,1000,32327,5537
06/14/03,1100,34406,5755
06/14/03,1200,36021,5947
06/14/03,1300,37118,5969
06/14/03,1400,37786,5982
06/14/03,1500,38331,5960
06/14/03,1600,38425,5898
06/14/03,1700,37901,5864
06/14/03,1800,36914,5866
06/14/03,1900,36101,5810
06/14/03,2000,35158,5710
06/14/03,2100,35029,5721
06/14/03,2200,35036,5767
06/14/03,2300,33165,5464
06/14/03,2400,30513,5004
06/13/03,100,28759,4986
06/13/03,200,27171,4746
06/13/03,300,26213,4638
06/13/03,400,25672,4581
06/13/03,500,25754,4552
06/13/03,600,27300,4778
06/13/03,700,30221,5119
06/13/03,800,33424,5531
06/13/03,900,35341,5822
06/13/03,1000,36582,6015
06/13/03,1100,37772,6189
06/13/03,1200,38136,6296
06/13/03,1300,39282,6411
06/13/03,1400,39790,6482
06/13/03,1500,40113,6514
06/13/03,1600,40115,6437
06/13/03,1700,39777,6371
06/13/03,1800,39337,6265
06/13/03,1900,37963,6151
06/13/03,2000,36730,6020
06/13/03,2100,36250,5936
06/13/03,2200,35293,5963
06/13/03,2300,33218,5676
06/13/03,2400,30040,5239
06/12/03,100,29008,4990
06/12/03,200,27334,4794
06/12/03,300,26265,4695
06/12/03,400,25695,4607
06/12/03,500,25743,4678
06/12/03,600,27127,4823
06/12/03,700,30118,5218
06/12/03,800,33488,5638
06/12/03,900,35555,5807
06/12/03,1000,37103,5956
06/12/03,1100,38706,6232
06/12/03,1200,39882,6375
06/12/03,1300,40881,6434
06/12/03,1400,41864,6538
06/12/03,1500,42313,6629
06/12/03,1600,42677,6620
06/12/03,1700,42830,6599
06/12/03,1800,42233,6556
06/12/03,1900,40668,6435
06/12/03,2000,39826,6334
06/12/03,2100,39435,6294
06/12/03,2200,37976,6290
06/12/03,2300,34736,5973
06/12/03,2400,31367,5421
06/11/03,100,25904,4783
06/11/03,200,24416,4642
06/11/03,300,23593,4534
06/11/03,400,23215,4488
06/11/03,500,23529,4517
06/11/03,600,24983,4730
06/11/03,700,28154,5140
06/11/03,800,31393,5433
06/11/03,900,33217,5685
06/11/03,1000,34656,5868
06/11/03,1100,35895,6041
06/11/03,1200,36778,6108
06/11/03,1300,37384,6271
06/11/03,1400,38107,6320
06/11/03,1500,38617,6350
06/11/03,1600,38805,6365
06/11/03,1700,39158,6411
06/11/03,1800,39166,6424
06/11/03,1900,38554,6332
06/11/03,2000,37920,6283
06/11/03,2100,38408,6261
06/11/03,2200,38341,6240
06/11/03,2300,35253,5843
06/11/03,2400,31784,5365
06/10/03,100,24893,4694
06/10/03,200,23365,4461
06/10/03,300,22615,4335
06/10/03,400,22231,4292
06/10/03,500,22485,4330
06/10/03,600,23777,4585
06/10/03,700,26852,4940
06/10/03,800,29983,5306
06/10/03,900,31972,5595
06/10/03,1000,33209,5753
06/10/03,1100,33752,5969
06/10/03,1200,34740,6054
06/10/03,1300,35465,6142
06/10/03,1400,35928,6229
06/10/03,1500,36171,6247
06/10/03,1600,36367,6200
06/10/03,1700,36374,6199
06/10/03,1800,35901,6098
06/10/03,1900,34878,6010
06/10/03,2000,33956,5932
06/10/03,2100,34255,6032
06/10/03,2200,34488,6087
06/10/03,2300,31636,5662
06/10/03,2400,28433,5189
06/09/03,100,22586,4316
06/09/03,200,21543,4205
06/09/03,300,21016,4118
06/09/03,400,20865,4107
06/09/03,500,21334,4169
06/09/03,600,22998,4383
06/09/03,700,26224,4815
06/09/03,800,29373,5254
06/09/03,900,30901,5534
06/09/03,1000,31939,5742
06/09/03,1100,32752,5902
06/09/03,1200,33199,5966
06/09/03,1300,33560,5974
06/09/03,1400,33863,5962
06/09/03,1500,33976,5918
06/09/03,1600,34068,5920
06/09/03,1700,34133,5898
06/09/03,1800,33817,5825
06/09/03,1900,32986,5829
06/09/03,2000,32419,5765
06/09/03,2100,32730,5784
06/09/03,2200,33186,5855
06/09/03,2300,30512,5522
06/09/03,2400,27332,5069
06/08/03,100,22731,4226
06/08/03,200,21374,3989
06/08/03,300,20625,3894
06/08/03,400,20209,3844
06/08/03,500,20125,3812
06/08/03,600,20225,3850
06/08/03,700,20395,3882
06/08/03,800,21662,4131
06/08/03,900,23542,4460
06/08/03,1000,25299,4785
06/08/03,1100,26390,4939
06/08/03,1200,26865,5025
06/08/03,1300,27004,5109
06/08/03,1400,26788,5108
06/08/03,1500,26522,5045
06/08/03,1600,26395,5091
06/08/03,1700,26611,5161
06/08/03,1800,26903,5205
06/08/03,1900,27175,5185
06/08/03,2000,27463,5193
06/08/03,2100,28624,5247
06/08/03,2200,28653,5221
06/08/03,2300,26813,4934
06/08/03,2400,24393,4543
06/07/03,100,23787,4476
06/07/03,200,22262,4283
06/07/03,300,21470,4181
06/07/03,400,21009,4086
06/07/03,500,20929,4110
06/07/03,600,21204,4208
06/07/03,700,21861,4283
06/07/03,800,23487,4507
06/07/03,900,25797,4804
06/07/03,1000,27729,5088
06/07/03,1100,28976,5261
06/07/03,1200,29538,5304
06/07/03,1300,29528,5273
06/07/03,1400,29168,5181
06/07/03,1500,28674,5106
06/07/03,1600,28312,5073
06/07/03,1700,28241,5047
06/07/03,1800,28166,5035
06/07/03,1900,27976,4994
06/07/03,2000,28085,4988
06/07/03,2100,28445,5028
06/07/03,2200,28254,5116
06/07/03,2300,26769,4894
06/07/03,2400,24648,4536
06/06/03,100,23750,4553
06/06/03,200,22492,4363
06/06/03,300,21773,4261
06/06/03,400,21562,4278
06/06/03,500,21781,4362
06/06/03,600,23232,4606
06/06/03,700,26365,5058
06/06/03,800,29361,5414
06/06/03,900,30784,5525
06/06/03,1000,31725,5610
06/06/03,1100,32453,5732
06/06/03,1200,32790,5774
06/06/03,1300,32796,5778
06/06/03,1400,32947,5738
06/06/03,1500,32823,5739
06/06/03,1600,32733,5716
06/06/03,1700,32562,5761
06/06/03,1800,32074,5716
06/06/03,1900,31120,5590
06/06/03,2000,30253,5480
06/06/03,2100,30514,5475
06/06/03,2200,30803,5604
06/06/03,2300,29534,5276
06/06/03,2400,26012,4811
06/05/03,100,23498,4597
06/05/03,200,22278,4435
06/05/03,300,21799,4372
06/05/03,400,21577,4344
06/05/03,500,21975,4418
06/05/03,600,23668,4711
06/05/03,700,26924,5168
06/05/03,800,29664,5418
06/05/03,900,30804,5577
06/05/03,1000,31592,5609
06/05/03,1100,32235,5705
06/05/03,1200,32485,5706
06/05/03,1300,32389,5673
06/05/03,1400,32602,5648
06/05/03,1500,32411,5631
06/05/03,1600,32234,5558
06/05/03,1700,32040,5574
06/05/03,1800,31651,5561
06/05/03,1900,30928,5516
06/05/03,2000,30344,5531
06/05/03,2100,31056,5610
06/05/03,2200,31411,5739
06/05/03,2300,29129,5368
06/05/03,2400,25909,4901
06/04/03,100,23330,4632
06/04/03,200,22165,4438
06/04/03,300,21583,4353
06/04/03,400,21503,4360
06/04/03,500,21905,4447
06/04/03,600,23923,4738
06/04/03,700,27018,5183
06/04/03,800,29841,5502
06/04/03,900,31076,5634
06/04/03,1000,31719,5690
06/04/03,1100,32200,5788
06/04/03,1200,32263,5740
06/04/03,1300,32230,5707
06/04/03,1400,31972,5689
06/04/03,1500,31702,5653
06/04/03,1600,31544,5583
06/04/03,1700,31693,5652
06/04/03,1800,31708,5622
06/04/03,1900,31455,5652
06/04/03,2000,31226,5654
06/04/03,2100,31680,5740
06/04/03,2200,30907,5707
06/04/03,2300,28258,5313
06/04/03,2400,25569,4908
06/03/03,100,23039,4516
06/03/03,200,21873,4329
06/03/03,300,21258,4253
06/03/03,400,21061,4222
06/03/03,500,21461,4275
06/03/03,600,23120,4629
06/03/03,700,26150,5103
06/03/03,800,29027,5445
06/03/03,900,30088,5616
06/03/03,1000,30907,5706
06/03/03,1100,31682,5770
06/03/03,1200,31969,5825
06/03/03,1300,31910,5806
06/03/03,1400,31840,5800
06/03/03,1500,31734,5735
06/03/03,1600,31538,5742
06/03/03,1700,31517,5803
06/03/03,1800,31640,5802
06/03/03,1900,31357,5817
06/03/03,2000,31222,5792
06/03/03,2100,31478,5822
06/03/03,2200,30572,5763
06/03/03,2300,28060,5338
06/03/03,2400,25229,4919
06/02/03,100,22218,4274
06/02/03,200,21121,4144
06/02/03,300,20773,4173
06/02/03,400,20757,4196
06/02/03,500,21180,4358
06/02/03,600,22983,4697
06/02/03,700,26146,5139
06/02/03,800,28929,5510
06/02/03,900,30160,5642
06/02/03,1000,30781,5651
06/02/03,1100,31312,5653
06/02/03,1200,31510,5669
06/02/03,1300,31652,5697
06/02/03,1400,31801,5663
06/02/03,1500,31636,5579
06/02/03,1600,31470,5536
06/02/03,1700,31448,5569
06/02/03,1800,31072,5518
06/02/03,1900,30306,5426
06/02/03,2000,29736,5403
06/02/03,2100,30752,5633
06/02/03,2200,31042,5707
06/02/03,2300,28341,5308
06/02/03,2400,25260,4817
06/01/03,100,22442,4161
06/01/03,200,21156,3985
06/01/03,300,20488,3869
06/01/03,400,20057,3823
06/01/03,500,19930,3811
06/01/03,600,20072,3866
06/01/03,700,20294,3955
06/01/03,800,21445,4179
06/01/03,900,23345,4490
06/01/03,1000,25040,4717
06/01/03,1100,26132,4812
06/01/03,1200,26770,4839
06/01/03,1300,26845,4839
06/01/03,1400,26607,4769
06/01/03,1500,26142,4688
06/01/03,1600,26099,4660
06/01/03,1700,26138,4666
06/01/03,1800,26433,4709
06/01/03,1900,26377,4698
06/01/03,2000,26438,4733
06/01/03,2100,27413,4938
06/01/03,2200,28041,5072
06/01/03,2300,26303,4794
06/01/03,2400,23889,4451
05/31/03,100,23749,4404
05/31/03,200,22293,4209
05/31/03,300,21383,4104
05/31/03,400,20866,4042
05/31/03,500,20780,4043
05/31/03,600,21037,4138
05/31/03,700,21593,4261
05/31/03,800,23340,4471
05/31/03,900,25602,4755
05/31/03,1000,27408,5033
05/31/03,1100,28455,5191
05/31/03,1200,28818,5247
05/31/03,1300,28834,5226
05/31/03,1400,28465,5152
05/31/03,1500,27994,5087
05/31/03,1600,27731,5055
05/31/03,1700,27714,5005
05/31/03,1800,27856,5020
05/31/03,1900,27907,4992
05/31/03,2000,27862,5002
05/31/03,2100,28184,5069
05/31/03,2200,27857,5054
05/31/03,2300,26315,4779
05/31/03,2400,24331,4451
05/30/03,100,23454,4509
05/30/03,200,22165,4328
05/30/03,300,21581,4251
05/30/03,400,21287,4232
05/30/03,500,21580,4305
05/30/03,600,23127,4575
05/30/03,700,26245,5059
05/30/03,800,29183,5432
05/30/03,900,30708,5518
05/30/03,1000,31631,5565
05/30/03,1100,32441,5656
05/30/03,1200,32989,5685
05/30/03,1300,33079,5701
05/30/03,1400,33397,5758
05/30/03,1500,33535,5724
05/30/03,1600,33363,5691
05/30/03,1700,33011,5687
05/30/03,1800,32415,5583
05/30/03,1900,31409,5489
05/30/03,2000,30551,5370
05/30/03,2100,30908,5426
05/30/03,2200,30837,5509
05/30/03,2300,28716,5227
05/30/03,2400,26029,4767
05/29/03,100,23126,4560
05/29/03,200,22046,4424
05/29/03,300,21504,4351
05/29/03,400,21331,4337
05/29/03,500,21679,4393
05/29/03,600,23289,4649
05/29/03,700,26490,5108
05/29/03,800,29286,5419
05/29/03,900,30425,5562
05/29/03,1000,31106,5592
05/29/03,1100,31855,5697
05/29/03,1200,32128,5663
05/29/03,1300,32167,5656
05/29/03,1400,32272,5727
05/29/03,1500,32195,5674
05/29/03,1600,32025,5661
05/29/03,1700,31964,5648
05/29/03,1800,31484,5597
05/29/03,1900,30592,5540
05/29/03,2000,30347,5512
05/29/03,2100,31265,5670
05/29/03,2200,31237,5731
05/29/03,2300,28609,5317
05/29/03,2400,25708,4838
05/28/03,100,23320,4500
05/28/03,200,22225,4341
05/28/03,300,21432,4227
05/28/03,400,21210,4278
05/28/03,500,21637,4342
05/28/03,600,23312,4618
05/28/03,700,26562,5149
05/28/03,800,29455,5478
05/28/03,900,30522,5559
05/28/03,1000,31122,5599
05/28/03,1100,31656,5646
05/28/03,1200,31877,5675
05/28/03,1300,31744,5639
05/28/03,1400,31675,5663
05/28/03,1500,31422,5582
05/28/03,1600,31183,5548
05/28/03,1700,31093,5535
05/28/03,1800,30905,5478
05/28/03,1900,30280,5452
05/28/03,2000,29964,5487
05/28/03,2100,30832,5631
05/28/03,2200,30890,5746
05/28/03,2300,28349,5317
05/28/03,2400,25299,487
05/27/03,100,21586,4103
05/27/03,200,20696,4005
05/27/03,300,20274,3989
05/27/03,400,20146,4015
05/27/03,500,20637,4087
05/27/03,600,22452,4373
05/27/03,700,25886,4851
05/27/03,800,28779,5231
05/27/03,900,30015,5400
05/27/03,1000,30744,5493
05/27/03,1100,30952,5576
05/27/03,1200,31502,5587
05/27/03,1300,31478,5577
05/27/03,1400,31501,5573
05/27/03,1500,31298,5532
05/27/03,1600,31072,5451
05/27/03,1700,30986,5442
05/27/03,1800,30844,5454
05/27/03,1900,30661,5458
05/27/03,2000,30654,5475
05/27/03,2100,31172,5643
05/27/03,2200,30509,5641
05/27/03,2300,28012,5222
05/27/03,2400,25647,4805
05/26/03,100,21436,3940
05/26/03,200,20251,3793
05/26/03,300,19639,3714
05/26/03,400,19454,3677
05/26/03,500,19414,3690
05/26/03,600,19856,3753
05/26/03,700,20319,3830
05/26/03,800,21276,4001
05/26/03,900,23100,4339
05/26/03,1000,25207,4689
05/26/03,1100,26684,4863
05/26/03,1200,27289,4960
05/26/03,1300,27119,4916
05/26/03,1400,26655,4803
05/26/03,1500,26059,4743
05/26/03,1600,25752,4693
05/26/03,1700,25812,4691
05/26/03,1800,26137,4720
05/26/03,1900,26103,4716
05/26/03,2000,26365,4748
05/26/03,2100,27597,4993
05/26/03,2200,27857,5029
05/26/03,2300,25752,4721
05/26/03,2400,23431,4386
05/25/03,100,22189,4007
05/25/03,200,20804,3894
05/25/03,300,20161,3819
05/25/03,400,19684,3742
05/25/03,500,19602,3753
05/25/03,600,19825,3809
05/25/03,700,20072,3841
05/25/03,800,21064,4068
05/25/03,900,22849,4359
05/25/03,1000,24531,4579
05/25/03,1100,25546,4663
05/25/03,1200,26033,4686
05/25/03,1300,26028,4652
05/25/03,1400,25747,4619
05/25/03,1500,25394,4573
05/25/03,1600,25076,4537
05/25/03,1700,24972,4542
05/25/03,1800,25108,4530
05/25/03,1900,25203,4548
05/25/03,2000,25502,4606
05/25/03,2100,26442,4781
05/25/03,2200,26282,4821
05/25/03,2300,24919,4561
05/25/03,2400,23167,4238
05/24/03,100,23304,4269
05/24/03,200,21805,4111
05/24/03,300,21137,3996
05/24/03,400,20726,3950
05/24/03,500,20647,3985
05/24/03,600,21053,4056
05/24/03,700,21537,4120
05/24/03,800,22967,4341
05/24/03,900,24975,4682
05/24/03,1000,26762,4936
05/24/03,1100,27719,5036
05/24/03,1200,27804,5006
05/24/03,1300,27464,4914
05/24/03,1400,27002,4834
05/24/03,1500,26526,4759
05/24/03,1600,26196,4706
05/24/03,1700,26199,4696
05/24/03,1800,26243,4697
05/24/03,1900,26344,4669
05/24/03,2000,26476,4673
05/24/03,2100,27310,4833
05/24/03,2200,27125,4859
05/24/03,2300,25713,4601
05/24/03,2400,23892,4311
05/23/03,100,23392,4559
05/23/03,200,22266,4399
05/23/03,300,21736,4326
05/23/03,400,21488,4291
05/23/03,500,21818,4367
05/23/03,600,23453,4698
05/23/03,700,26608,5165
05/23/03,800,29412,5451
05/23/03,900,30599,5598
05/23/03,1000,31295,5666
05/23/03,1100,31697,5671
05/23/03,1200,31606,5663
05/23/03,1300,31319,5598
05/23/03,1400,31148,5578
05/23/03,1500,30823,5495
05/23/03,1600,30453,5447
05/23/03,1700,30350,5405
05/23/03,1800,30282,5412
05/23/03,1900,29994,5369
05/23/03,2000,29708,5360
05/23/03,2100,30067,5477
05/23/03,2200,29384,5370
05/23/03,2300,27385,5050
05/23/03,2400,25002,4599
05/22/03,100,23312,4643
05/22/03,200,22310,4505
05/22/03,300,21675,4448
05/22/03,400,21478,4436
05/22/03,500,21927,4488
05/22/03,600,23713,4766
05/22/03,700,26942,5272
05/22/03,800,29777,5534
05/22/03,900,30806,5689
05/22/03,1000,31220,5723
05/22/03,1100,31683,5732
05/22/03,1200,31673,5663
05/22/03,1300,31552,5673
05/22/03,1400,31453,5651
05/22/03,1500,31222,5569
05/22/03,1600,30979,5552
05/22/03,1700,31096,5569
05/22/03,1800,31088,5569
05/22/03,1900,30898,5565
05/22/03,2000,30843,5528
05/22/03,2100,31539,5730
05/22/03,2200,30742,5713
05/22/03,2300,28188,5337
05/22/03,2400,25435,4875
05/21/03,100,23086,4554
05/21/03,200,22030,4387
05/21/03,300,21500,4291
05/21/03,400,21261,4298
05/21/03,500,21551,4324
05/21/03,600,23216,4640
05/21/03,700,26520,5108
05/21/03,800,29508,5437
05/21/03,900,30727,5538
05/21/03,1000,31368,5654
05/21/03,1100,31595,5692
05/21/03,1200,31879,5683
05/21/03,1300,31788,5653
05/21/03,1400,31753,5626
05/21/03,1500,31551,5521
05/21/03,1600,31355,5503
05/21/03,1700,31456,5542
05/21/03,1800,31426,5548
05/21/03,1900,31082,5513
05/21/03,2000,31025,5510
05/21/03,2100,31503,5630
05/21/03,2200,30492,5674
05/21/03,2300,28207,5312
05/21/03,2400,25463,4882
05/20/03,100,23037,4523
05/20/03,200,21892,4315
05/20/03,300,21351,4284
05/20/03,400,21246,4266
05/20/03,500,21638,4316
05/20/03,600,23310,4649
05/20/03,700,26473,5076
05/20/03,800,29211,5457
05/20/03,900,30164,5552
05/20/03,1000,30756,5583
05/20/03,1100,31410,5586
05/20/03,1200,31741,5625
05/20/03,1300,31863,5631
05/20/03,1400,32214,5646
05/20/03,1500,32158,5611
05/20/03,1600,32138,5579
05/20/03,1700,31913,5586
05/20/03,1800,31340,5595
05/20/03,1900,30514,5567
05/20/03,2000,30311,5591
05/20/03,2100,31283,5758
05/20/03,2200,30803,5741
05/20/03,2300,28069,5299
05/20/03,2400,25142,4852
05/19/03,100,22613,4374
05/19/03,200,21711,4339
05/19/03,300,21430,4301
05/19/03,400,21515,4363
05/19/03,500,22131,4459
05/19/03,600,24047,4749
05/19/03,700,27174,5277
05/19/03,800,29675,5563
05/19/03,900,30623,5665
05/19/03,1000,31002,5642
05/19/03,1100,31358,5710
05/19/03,1200,31508,5721
05/19/03,1300,31530,5697
05/19/03,1400,31549,5678
05/19/03,1500,31375,5604
05/19/03,1600,31316,5602
05/19/03,1700,31280,5579
05/19/03,1800,31081,5568
05/19/03,1900,30388,5509
05/19/03,2000,30032,5492
05/19/03,2100,31086,5681
05/19/03,2200,30886,5711
05/19/03,2300,28224,5307
05/19/03,2400,25192,4850
05/18/03,100,22837,4297
05/18/03,200,21638,4121
05/18/03,300,21012,4031
05/18/03,400,20638,3982
05/18/03,500,20743,4001
05/18/03,600,20959,4060
05/18/03,700,21326,4133
05/18/03,800,22473,4367
05/18/03,900,24169,4650
05/18/03,1000,25499,4850
05/18/03,1100,26220,4912
05/18/03,1200,26534,4959
05/18/03,1300,26568,4935
05/18/03,1400,26287,4890
05/18/03,1500,25774,4818
05/18/03,1600,25394,4779
05/18/03,1700,25355,4811
05/18/03,1800,25567,4840
05/18/03,1900,25653,4873
05/18/03,2000,26116,4934
05/18/03,2100,27725,5128
05/18/03,2200,27998,5173
05/18/03,2300,26210,4893
05/18/03,2400,24279,4586
05/17/03,100,23469,4450
05/17/03,200,22193,4226
05/17/03,300,21644,4139
05/17/03,400,21377,4101
05/17/03,500,21346,4138
05/17/03,600,21751,4205
05/17/03,700,22680,4306
05/17/03,800,24171,4586
05/17/03,900,26413,4919
05/17/03,1000,27931,5099
05/17/03,1100,28611,5176
05/17/03,1200,28438,5179
05/17/03,1300,27887,5094
05/17/03,1400,27431,5040
05/17/03,1500,26900,4999
05/17/03,1600,26567,4931
05/17/03,1700,26523,4978
05/17/03,1800,26702,4996
05/17/03,1900,26671,5005
05/17/03,2000,26822,5067
05/17/03,2100,27845,5189
05/17/03,2200,27788,5093
05/17/03,2300,26363,4863
05/17/03,2400,24467,4563
05/16/03,100,23314,4557
05/16/03,200,22151,4447
05/16/03,300,21598,4362
05/16/03,400,21426,4333
05/16/03,500,21731,4421
05/16/03,600,23410,4684
05/16/03,700,26800,5198
05/16/03,800,29615,5424
05/16/03,900,30799,5527
05/16/03,1000,31426,5600
05/16/03,1100,31936,5658
05/16/03,1200,31855,5661
05/16/03,1300,31647,5631
05/16/03,1400,31494,5570
05/16/03,1500,31136,5517
05/16/03,1600,30863,5449
05/16/03,1700,30719,5457
05/16/03,1800,30643,5446
05/16/03,1900,30257,5371
05/16/03,2000,30086,5309
05/16/03,2100,30508,5411
05/16/03,2200,29695,5350
05/16/03,2300,27647,5078
05/16/03,2400,25441,4719
05/15/03,100,23115,4523
05/15/03,200,22135,4344
05/15/03,300,21666,4305
05/15/03,400,21450,4332
05/15/03,500,21901,4343
05/15/03,600,23582,4633
05/15/03,700,26840,5205
05/15/03,800,29428,5486
05/15/03,900,30384,5562
05/15/03,1000,30917,5581
05/15/03,1100,31322,5642
05/15/03,1200,31523,5634
05/15/03,1300,31489,5612
05/15/03,1400,31560,5598
05/15/03,1500,31365,5520
05/15/03,1600,31083,5487
05/15/03,1700,31007,5504
05/15/03,1800,30832,5455
05/15/03,1900,30596,5522
05/15/03,2000,30482,5565
05/15/03,2100,31375,5687
05/15/03,2200,30610,5642
05/15/03,2300,28051,5239
05/15/03,2400,25340,4816
05/14/03,100,23246,4600
05/14/03,200,22258,4538
