Date,Hour,PJM_Load
11/11/01,200,20493
11/11/01,300,19896
11/11/01,400,19674
11/11/01,500,19675
11/11/01,600,20280
11/11/01,700,21111
11/11/01,800,21889
11/11/01,900,23341
11/11/01,1000,24614
11/11/01,1100,24900
11/11/01,1200,24954
11/11/01,1300,24786
11/11/01,1400,24574
11/11/01,1500,24578
11/11/01,1600,24433
11/11/01,1700,25483
11/11/01,1800,28620
11/11/01,1900,29376
11/11/01,2000,28993
11/11/01,2100,28643
11/11/01,2200,27662
11/11/01,2300,25918
11/11/01,2400,24339
11/10/01,100,23871
11/10/01,200,23010
11/10/01,300,22571
11/10/01,400,22457
11/10/01,500,22569
11/10/01,600,23569
11/10/01,700,24713
11/10/01,800,25891
11/10/01,900,27488
11/10/01,1000,27960
11/10/01,1100,27644
11/10/01,1200,27161
11/10/01,1300,26424
11/10/01,1400,25721
11/10/01,1500,25114
11/10/01,1600,24926
11/10/01,1700,25814
11/10/01,1800,28560
11/10/01,1900,28718
11/10/01,2000,28051
11/10/01,2100,27102
11/10/01,2200,25965
11/10/01,2300,24574
11/10/01,2400,22862
11/09/01,100,21987
11/09/01,200,21235
11/09/01,300,20792
11/09/01,400,20705
11/09/01,500,21400
11/09/01,600,23297
11/09/01,700,26928
11/09/01,800,28807
11/09/01,900,29560
11/09/01,1000,29891
11/09/01,1100,30041
11/09/01,1200,29898
11/09/01,1300,29387
11/09/01,1400,29404
11/09/01,1500,28761
11/09/01,1600,28611
11/09/01,1700,29608
11/09/01,1800,32244
11/09/01,1900,32200
11/09/01,2000,31419
11/09/01,2100,30539
11/09/01,2200,29288
11/09/01,2300,27430
11/09/01,2400,25424
11/08/01,100,22478
11/08/01,200,21558
11/08/01,300,21251
11/08/01,400,21187
11/08/01,500,21500
11/08/01,600,24184
11/08/01,700,27953
11/08/01,800,29668
11/08/01,900,29958
11/08/01,1000,30035
11/08/01,1100,30101
11/08/01,1200,29935
11/08/01,1300,29670
11/08/01,1400,29627
11/08/01,1500,29294
11/08/01,1600,29023
11/08/01,1700,29615
11/08/01,1800,32205
11/08/01,1900,32397
11/08/01,2000,31582
11/08/01,2100,30452
11/08/01,2200,28715
11/08/01,2300,26304
11/08/01,2400,23894
11/07/01,100,23316
11/07/01,200,22373
11/07/01,300,22009
11/07/01,400,21953
11/07/01,500,22693
11/07/01,600,24619
11/07/01,700,28253
11/07/01,800,29856
11/07/01,900,30062
11/07/01,1000,30133
11/07/01,1100,30104
11/07/01,1200,30071
11/07/01,1300,29721
11/07/01,1400,29653
11/07/01,1500,29444
11/07/01,1600,29248
11/07/01,1700,29692
11/07/01,1800,32360
11/07/01,1900,32444
11/07/01,2000,31501
11/07/01,2100,30560
11/07/01,2200,28887
11/07/01,2300,26197
11/07/01,2400,23759
11/06/01,100,23570
11/06/01,200,22845
11/06/01,300,22409
11/06/01,400,22402
11/06/01,500,23101
11/06/01,600,25247
11/06/01,700,29037
11/06/01,800,30658
11/06/01,900,30784
11/06/01,1000,30722
11/06/01,1100,30633
11/06/01,1200,30301
11/06/01,1300,29904
11/06/01,1400,29798
11/06/01,1500,29438
11/06/01,1600,29227
11/06/01,1700,29927
11/06/01,1800,32887
11/06/01,1900,33269
11/06/01,2000,32625
11/06/01,2100,31798
11/06/01,2200,30357
11/06/01,2300,27341
11/06/01,2400,25096
11/05/01,100,21426
11/05/01,200,20367
11/05/01,300,20412
11/05/01,400,20384
11/05/01,500,21213
11/05/01,600,23463
11/05/01,700,27234
11/05/01,800,29381
11/05/01,900,30099
11/05/01,1000,30501
11/05/01,1100,30874
11/05/01,1200,30789
11/05/01,1300,30536
11/05/01,1400,30456
11/05/01,1500,30121
11/05/01,1600,30049
11/05/01,1700,30981
11/05/01,1800,33590
11/05/01,1900,34003
11/05/01,2000,33139
11/05/01,2100,32097
11/05/01,2200,30317
11/05/01,2300,27679
11/05/01,2400,25216
11/04/01,100,20901
11/04/01,200,19895
11/04/01,300,19543
11/04/01,400,19204
11/04/01,500,19544
11/04/01,600,19922
11/04/01,700,20600
11/04/01,800,21780
11/04/01,900,23312
11/04/01,1000,24319
11/04/01,1100,24622
11/04/01,1200,24734
11/04/01,1300,24722
11/04/01,1400,24427
11/04/01,1500,24207
11/04/01,1600,24197
11/04/01,1700,25158
11/04/01,1800,28225
11/04/01,1900,28886
11/04/01,2000,28312
11/04/01,2100,27516
11/04/01,2200,26247
11/04/01,2300,24392
11/04/01,2400,22716
11/03/01,100,22243
11/03/01,200,21250
11/03/01,300,20584
11/03/01,400,20133
11/03/01,500,20066
11/03/01,600,20809
11/03/01,700,21883
11/03/01,800,23177
11/03/01,900,25404
11/03/01,1000,26893
11/03/01,1100,27377
11/03/01,1200,27355
11/03/01,1300,26887
11/03/01,1400,26140
11/03/01,1500,25587
11/03/01,1600,25295
11/03/01,1700,25642
11/03/01,1800,28077
11/03/01,1900,28503
11/03/01,2000,27694
11/03/01,2100,26823
11/03/01,2200,25745
11/03/01,2300,24276
11/03/01,2400,22344
11/02/01,100,22628
11/02/01,200,21610
11/02/01,300,21184
11/02/01,400,21099
11/02/01,500,21613
11/02/01,600,23525
11/02/01,700,27190
11/02/01,800,29179
11/02/01,900,30111
11/02/01,1000,30505
11/02/01,1100,30991
11/02/01,1200,31400
11/02/01,1300,31171
11/02/01,1400,31033
11/02/01,1500,30966
11/02/01,1600,30503
11/02/01,1700,30604
11/02/01,1800,32521
11/02/01,1900,32385
11/02/01,2000,31103
11/02/01,2100,29704
11/02/01,2200,27949
11/02/01,2300,25987
11/02/01,2400,23983
11/01/01,100,22595
11/01/01,200,21778
11/01/01,300,21498
11/01/01,400,21547
11/01/01,500,22187
11/01/01,600,24296
11/01/01,700,27937
11/01/01,800,29680
11/01/01,900,30091
11/01/01,1000,30233
11/01/01,1100,30505
11/01/01,1200,30507
11/01/01,1300,30479
11/01/01,1400,30548
11/01/01,1500,30242
11/01/01,1600,29924
11/01/01,1700,30439
11/01/01,1800,32783
11/01/01,1900,33080
11/01/01,2000,32485
11/01/01,2100,31420
11/01/01,2200,29491
11/01/01,2300,26810
11/01/01,2400,24560
10/31/01,100,23350
10/31/01,200,22610
10/31/01,300,22345
10/31/01,400,22379
10/31/01,500,23050
10/31/01,600,25278
10/31/01,700,29107
10/31/01,800,31171
10/31/01,900,31338
10/31/01,1000,31242
10/31/01,1100,31453
10/31/01,1200,31205
10/31/01,1300,30928
10/31/01,1400,30614
10/31/01,1500,29906
10/31/01,1600,29813
10/31/01,1700,30320
10/31/01,1800,32387
10/31/01,1900,32095
10/31/01,2000,31083
10/31/01,2100,30575
10/31/01,2200,29333
10/31/01,2300,26808
10/31/01,2400,24262
10/30/01,100,23229
10/30/01,200,22494
10/30/01,300,22290
10/30/01,400,22214
10/30/01,500,22868
10/30/01,600,24977
10/30/01,700,28675
10/30/01,800,30656
10/30/01,900,30619
10/30/01,1000,30608
10/30/01,1100,30666
10/30/01,1200,30728
10/30/01,1300,30258
10/30/01,1400,30145
10/30/01,1500,29864
10/30/01,1600,29590
10/30/01,1700,30010
10/30/01,1800,32565
10/30/01,1900,33175
10/30/01,2000,32435
10/30/01,2100,31523
10/30/01,2200,29764
10/30/01,2300,27259
10/30/01,2400,25035
10/29/01,100,23503
10/29/01,200,23024
10/29/01,300,22998
10/29/01,400,23275
10/29/01,500,24193
10/29/01,600,26443
10/29/01,700,30517
10/29/01,800,32120
10/29/01,900,32079
10/29/01,1000,31784
10/29/01,1100,31511
10/29/01,1200,31124
10/29/01,1300,30619
10/29/01,1400,30411
10/29/01,1500,30094
10/29/01,1600,29783
10/29/01,1700,30324
10/29/01,1800,32912
10/29/01,1900,33678
10/29/01,2000,32902
10/29/01,2100,31774
10/29/01,2200,29948
10/29/01,2300,27264
10/29/01,2400,24921
10/28/01,100,23017
10/28/01,200,22021,EDT
10/28/01,200,21560,EST
10/28/01,300,21336
10/28/01,400,21265
10/28/01,500,21519
10/28/01,600,22169
10/28/01,700,23124
10/28/01,800,24510
10/28/01,900,25849
10/28/01,1000,26447
10/28/01,1100,26446
10/28/01,1200,26084
10/28/01,1300,25652
10/28/01,1400,25211
10/28/01,1500,24883
10/28/01,1600,24912
10/28/01,1700,25864
10/28/01,1800,28754
10/28/01,1900,30121
10/28/01,2000,29601
10/28/01,2100,29127
10/28/01,2200,27800
10/28/01,2300,26017
10/28/01,2400,24427
10/27/01,100,23470
10/27/01,200,22519
10/27/01,300,21854
10/27/01,400,21670
10/27/01,500,21638
10/27/01,600,22243
10/27/01,700,23558
10/27/01,800,24919
10/27/01,900,26468
10/27/01,1000,27531
10/27/01,1100,27910
10/27/01,1200,27625
10/27/01,1300,26992
10/27/01,1400,26589
10/27/01,1500,26154
10/27/01,1600,26158
10/27/01,1700,26475
10/27/01,1800,27260
10/27/01,1900,28837
10/27/01,2000,29082
10/27/01,2100,28336
10/27/01,2200,27445
10/27/01,2300,26214
10/27/01,2400,24708
10/26/01,100,22512
10/26/01,200,21506
10/26/01,300,20923
10/26/01,400,20868
10/26/01,500,21348
10/26/01,600,23000
10/26/01,700,26845
10/26/01,800,29597
10/26/01,900,30123
10/26/01,1000,30356
10/26/01,1100,30670
10/26/01,1200,30286
10/26/01,1300,29882
10/26/01,1400,29708
10/26/01,1500,29469
10/26/01,1600,29037
10/26/01,1700,28859
10/26/01,1800,29337
10/26/01,1900,30858
10/26/01,2000,31204
10/26/01,2100,30324
10/26/01,2200,29235
10/26/01,2300,27402
10/26/01,2400,25469
10/25/01,100,24002
10/25/01,200,22907
10/25/01,300,22211
10/25/01,400,21915
10/25/01,500,22360
10/25/01,600,24291
10/25/01,700,28380
10/25/01,800,30806
10/25/01,900,31372
10/25/01,1000,32198
10/25/01,1100,33025
10/25/01,1200,32992
10/25/01,1300,32370
10/25/01,1400,32286
10/25/01,1500,31800
10/25/01,1600,31396
10/25/01,1700,31053
10/25/01,1800,30720
10/25/01,1900,31731
10/25/01,2000,32365
10/25/01,2100,31138
10/25/01,2200,29491
10/25/01,2300,26839
10/25/01,2400,24379
10/24/01,100,23459
10/24/01,200,22258
10/24/01,300,21762
10/24/01,400,21522
10/24/01,500,21851
10/24/01,600,23831
10/24/01,700,27686
10/24/01,800,30267
10/24/01,900,30738
10/24/01,1000,31432
10/24/01,1100,32379
10/24/01,1200,32851
10/24/01,1300,33179
10/24/01,1400,33667
10/24/01,1500,33943
10/24/01,1600,33888
10/24/01,1700,33805
10/24/01,1800,33351
10/24/01,1900,34403
10/24/01,2000,34789
10/24/01,2100,33626
10/24/01,2200,31734
10/24/01,2300,28837
10/24/01,2400,25994
10/23/01,100,22820
10/23/01,200,21756
10/23/01,300,21208
10/23/01,400,20987
10/23/01,500,21394
10/23/01,600,23232
10/23/01,700,27107
10/23/01,800,29650
10/23/01,900,30107
10/23/01,1000,30643
10/23/01,1100,31191
10/23/01,1200,31435
10/23/01,1300,31564
10/23/01,1400,31682
10/23/01,1500,31572
10/23/01,1600,31740
10/23/01,1700,31623
10/23/01,1800,31556
10/23/01,1900,32973
10/23/01,2000,33387
10/23/01,2100,32444
10/23/01,2200,30558
10/23/01,2300,27604
10/23/01,2400,25145
10/22/01,100,21427
10/22/01,200,20502
10/22/01,300,20116
10/22/01,400,19974
10/22/01,500,20632
10/22/01,600,22472
10/22/01,700,26347
10/22/01,800,29009
10/22/01,900,29660
10/22/01,1000,30252
10/22/01,1100,31169
10/22/01,1200,31534
10/22/01,1300,31734
10/22/01,1400,32060
10/22/01,1500,32007
10/22/01,1600,31883
10/22/01,1700,31811
10/22/01,1800,31857
10/22/01,1900,32891
10/22/01,2000,33334
10/22/01,2100,32141
10/22/01,2200,30410
10/22/01,2300,27341
10/22/01,2400,24708
10/21/01,100,21137
10/21/01,200,20035
10/21/01,300,19423
10/21/01,400,19274
10/21/01,500,19121
10/21/01,600,19618
10/21/01,700,20573
10/21/01,800,21453
10/21/01,900,22957
10/21/01,1000,24008
10/21/01,1100,24348
10/21/01,1200,24622
10/21/01,1300,24750
10/21/01,1400,24631
10/21/01,1500,24449
10/21/01,1600,24439
10/21/01,1700,24909
10/21/01,1800,25757
10/21/01,1900,27549
10/21/01,2000,28977
10/21/01,2100,28293
10/21/01,2200,26884
10/21/01,2300,24967
10/21/01,2400,22883
10/20/01,100,22385
10/20/01,200,21388
10/20/01,300,20872
10/20/01,400,20652
10/20/01,500,20747
10/20/01,600,21293
10/20/01,700,22627
10/20/01,800,23931
10/20/01,900,25577
10/20/01,1000,26605
10/20/01,1100,26887
10/20/01,1200,26729
10/20/01,1300,26392
10/20/01,1400,25830
10/20/01,1500,25287
10/20/01,1600,24984
10/20/01,1700,24937
10/20/01,1800,25161
10/20/01,1900,26603
10/20/01,2000,27604
10/20/01,2100,26823
10/20/01,2200,25707
10/20/01,2300,24247
10/20/01,2400,22632
10/19/01,100,23911
10/19/01,200,22889
10/19/01,300,22603
10/19/01,400,22647
10/19/01,500,23198
10/19/01,600,25107
10/19/01,700,29065
10/19/01,800,31338
10/19/01,900,31420
10/19/01,1000,31212
10/19/01,1100,31200
10/19/01,1200,30895
10/19/01,1300,30356
10/19/01,1400,29979
10/19/01,1500,29614
10/19/01,1600,29137
10/19/01,1700,28835
10/19/01,1800,28651
10/19/01,1900,29988
10/19/01,2000,30514
10/19/01,2100,29645
10/19/01,2200,28371
10/19/01,2300,26469
10/19/01,2400,24327
10/18/01,100,23558
10/18/01,200,22697
10/18/01,300,22403
10/18/01,400,22353
10/18/01,500,22947
10/18/01,600,24943
10/18/01,700,29323
10/18/01,800,31170
10/18/01,900,31356
10/18/01,1000,31237
10/18/01,1100,30908
10/18/01,1200,30672
10/18/01,1300,30511
10/18/01,1400,30302
10/18/01,1500,29952
10/18/01,1600,29434
10/18/01,1700,29506
10/18/01,1800,29722
10/18/01,1900,31075
10/18/01,2000,32384
10/18/01,2100,31660
10/18/01,2200,30284
10/18/01,2300,27823
10/18/01,2400,25551
10/17/01,100,22658
10/17/01,200,21618
10/17/01,300,21228
10/17/01,400,21146
10/17/01,500,21764
10/17/01,600,23626
10/17/01,700,27746
10/17/01,800,30189
10/17/01,900,30350
10/17/01,1000,30452
10/17/01,1100,30691
10/17/01,1200,30505
10/17/01,1300,30335
10/17/01,1400,30114
10/17/01,1500,29854
10/17/01,1600,29914
10/17/01,1700,29835
10/17/01,1800,30102
10/17/01,1900,31408
10/17/01,2000,32405
10/17/01,2100,31584
10/17/01,2200,29962
10/17/01,2300,27801
10/17/01,2400,25351
10/16/01,100,22522
10/16/01,200,21464
10/16/01,300,21049
10/16/01,400,20901
10/16/01,500,21421
10/16/01,600,23422
10/16/01,700,27601
10/16/01,800,29751
10/16/01,900,30035
10/16/01,1000,30165
10/16/01,1100,30737
10/16/01,1200,30900
10/16/01,1300,30725
10/16/01,1400,30717
10/16/01,1500,30613
10/16/01,1600,30565
10/16/01,1700,30342
10/16/01,1800,30729
10/16/01,1900,31848
10/16/01,2000,32357
10/16/01,2100,31319
10/16/01,2200,29453
10/16/01,2300,26729
10/16/01,2400,24265
10/15/01,100,21834
10/15/01,200,20747
10/15/01,300,20256
10/15/01,400,20106
10/15/01,500,20455
10/15/01,600,22409
10/15/01,700,26346
10/15/01,800,28682
10/15/01,900,29388
10/15/01,1000,30197
10/15/01,1100,30724
10/15/01,1200,30907
10/15/01,1300,30993
10/15/01,1400,30901
10/15/01,1500,30849
10/15/01,1600,30644
10/15/01,1700,30527
10/15/01,1800,30390
10/15/01,1900,31081
10/15/01,2000,32262
10/15/01,2100,31225
10/15/01,2200,29394
10/15/01,2300,26555
10/15/01,2400,24272
10/14/01,100,21796
10/14/01,200,20556
10/14/01,300,19859
10/14/01,400,19382
10/14/01,500,19227
10/14/01,600,19610
10/14/01,700,20256
10/14/01,800,21131
10/14/01,900,22559
10/14/01,1000,24200
10/14/01,1100,25132
10/14/01,1200,25590
10/14/01,1300,25871
10/14/01,1400,25881
10/14/01,1500,25688
10/14/01,1600,25729
10/14/01,1700,26123
10/14/01,1800,26800
10/14/01,1900,28474
10/14/01,2000,29442
10/14/01,2100,28755
10/14/01,2200,27397
10/14/01,2300,25467
10/14/01,2400,23303
10/13/01,100,22403
10/13/01,200,21236
10/13/01,300,20547
10/13/01,400,20038
10/13/01,500,20036
10/13/01,600,20508
10/13/01,700,21665
10/13/01,800,22829
10/13/01,900,24714
10/13/01,1000,26359
10/13/01,1100,27308
10/13/01,1200,27670
10/13/01,1300,27718
10/13/01,1400,27773
10/13/01,1500,27514
10/13/01,1600,27337
10/13/01,1700,27229
10/13/01,1800,27279
10/13/01,1900,28157
10/13/01,2000,29175
10/13/01,2100,28382
10/13/01,2200,27014
10/13/01,2300,25282
10/13/01,2400,23545
10/12/01,100,22828
10/12/01,200,21601
10/12/01,300,21064
10/12/01,400,20765
10/12/01,500,21118
10/12/01,600,22991
10/12/01,700,26712
10/12/01,800,28839
10/12/01,900,29426
10/12/01,1000,30127
10/12/01,1100,30920
10/12/01,1200,31247
10/12/01,1300,31617
10/12/01,1400,31740
10/12/01,1500,31578
10/12/01,1600,31197
10/12/01,1700,30760
10/12/01,1800,30185
10/12/01,1900,30726
10/12/01,2000,31232
10/12/01,2100,30180
10/12/01,2200,28735
10/12/01,2300,26578
10/12/01,2400,24492
10/11/01,100,22950
10/11/01,200,21872
10/11/01,300,21364
10/11/01,400,21201
10/11/01,500,21712
10/11/01,600,23558
10/11/01,700,27389
10/11/01,800,29604
10/11/01,900,29915
10/11/01,1000,30311
10/11/01,1100,30983
10/11/01,1200,31208
10/11/01,1300,31216
10/11/01,1400,31437
10/11/01,1500,31441
10/11/01,1600,31385
10/11/01,1700,31134
10/11/01,1800,30898
10/11/01,1900,31272
10/11/01,2000,32667
10/11/01,2100,31765
10/11/01,2200,30026
10/11/01,2300,27331
10/11/01,2400,24779
10/10/01,100,23293
10/10/01,200,22531
10/10/01,300,22236
10/10/01,400,22191
10/10/01,500,22714
10/10/01,600,24690
10/10/01,700,28676
10/10/01,800,30644
10/10/01,900,30660
10/10/01,1000,30511
10/10/01,1100,30618
10/10/01,1200,30591
10/10/01,1300,30350
10/10/01,1400,30467
10/10/01,1500,30304
10/10/01,1600,30089
10/10/01,1700,30080
10/10/01,1800,29989
10/10/01,1900,30747
10/10/01,2000,32189
10/10/01,2100,31447
10/10/01,2200,29680
10/10/01,2300,26995
10/10/01,2400,24662
10/09/01,100,23991
10/09/01,200,23267
10/09/01,300,22992
10/09/01,400,23084
10/09/01,500,23671
10/09/01,600,25794
10/09/01,700,29937
10/09/01,800,31921
10/09/01,900,31981
10/09/01,1000,31600
10/09/01,1100,31365
10/09/01,1200,30944
10/09/01,1300,30503
10/09/01,1400,30342
10/09/01,1500,29905
10/09/01,1600,29663
10/09/01,1700,29663
10/09/01,1800,29772
10/09/01,1900,30544
10/09/01,2000,32153
10/09/01,2100,31482
10/09/01,2200,29869
10/09/01,2300,27275
10/09/01,2400,25090
10/08/01,100,22242
10/08/01,200,21466
10/08/01,300,21242
10/08/01,400,21299
10/08/01,500,21881
10/08/01,600,23620
10/08/01,700,27193
10/08/01,800,29376
10/08/01,900,30277
10/08/01,1000,30711
10/08/01,1100,30954
10/08/01,1200,30688
10/08/01,1300,30177
10/08/01,1400,29800
10/08/01,1500,29428
10/08/01,1600,28995
10/08/01,1700,29013
10/08/01,1800,29211
10/08/01,1900,30284
10/08/01,2000,32070
10/08/01,2100,31600
10/08/01,2200,30188
10/08/01,2300,27764
10/08/01,2400,25600
10/07/01,100,21361
10/07/01,200,20248
10/07/01,300,19612
10/07/01,400,19309
10/07/01,500,19299
10/07/01,600,19708
10/07/01,700,20598
10/07/01,800,21487
10/07/01,900,23176
10/07/01,1000,24339
10/07/01,1100,24832
10/07/01,1200,24898
10/07/01,1300,24713
10/07/01,1400,24456
10/07/01,1500,24154
10/07/01,1600,24071
10/07/01,1700,24425
10/07/01,1800,25016
10/07/01,1900,26063
10/07/01,2000,28118
10/07/01,2100,28015
10/07/01,2200,26918
10/07/01,2300,25348
10/07/01,2400,23631
10/06/01,100,23372
10/06/01,200,22183
10/06/01,300,21396
10/06/01,400,21013
10/06/01,500,20936
10/06/01,600,21541
10/06/01,700,22656
10/06/01,800,24052
10/06/01,900,26039
10/06/01,1000,27510
10/06/01,1100,27889
10/06/01,1200,27458
10/06/01,1300,26824
10/06/01,1400,26170
10/06/01,1500,25582
10/06/01,1600,25264
10/06/01,1700,25272
10/06/01,1800,25161
10/06/01,1900,25724
10/06/01,2000,27207
10/06/01,2100,26870
10/06/01,2200,25839
10/06/01,2300,24484
10/06/01,2400,22756
10/05/01,100,23327
10/05/01,200,22028
10/05/01,300,21551
10/05/01,400,21234
10/05/01,500,21299
10/05/01,600,23030
10/05/01,700,26755
10/05/01,800,28728
10/05/01,900,29675
10/05/01,1000,30624
10/05/01,1100,31865
10/05/01,1200,32649
10/05/01,1300,32834
10/05/01,1400,33275
10/05/01,1500,33400
10/05/01,1600,33313
10/05/01,1700,33034
10/05/01,1800,32097
10/05/01,1900,31493
10/05/01,2000,32341
10/05/01,2100,31298
10/05/01,2200,29861
10/05/01,2300,27562
10/05/01,2400,25221
10/04/01,100,23518
10/04/01,200,22258
10/04/01,300,21679
10/04/01,400,21448
10/04/01,500,21701
10/04/01,600,23513
10/04/01,700,27353
10/04/01,800,29389
10/04/01,900,30133
10/04/01,1000,31331
10/04/01,1100,32637
10/04/01,1200,33541
10/04/01,1300,33694
10/04/01,1400,34171
10/04/01,1500,34123
10/04/01,1600,34133
10/04/01,1700,34023
10/04/01,1800,33367
10/04/01,1900,32867
10/04/01,2000,34055
10/04/01,2100,33177
10/04/01,2200,31094
10/04/01,2300,28224
10/04/01,2400,25291
10/03/01,100,22634
10/03/01,200,21663
10/03/01,300,21134
10/03/01,400,20854
10/03/01,500,21146
10/03/01,600,22987
10/03/01,700,26883
10/03/01,800,28985
10/03/01,900,29749
10/03/01,1000,30439
10/03/01,1100,31482
10/03/01,1200,32389
10/03/01,1300,32759
10/03/01,1400,33339
10/03/01,1500,33490
10/03/01,1600,33537
10/03/01,1700,33451
10/03/01,1800,32921
10/03/01,1900,32446
10/03/01,2000,34004
10/03/01,2100,33262
10/03/01,2200,31263
10/03/01,2300,28369
10/03/01,2400,25512
10/02/01,100,22531
10/02/01,200,21507
10/02/01,300,21124
10/02/01,400,20908
10/02/01,500,21387
10/02/01,600,23255
10/02/01,700,27250
10/02/01,800,29130
10/02/01,900,29697
10/02/01,1000,30037
10/02/01,1100,30835
10/02/01,1200,31175
10/02/01,1300,31238
10/02/01,1400,31599
10/02/01,1500,31731
10/02/01,1600,31537
10/02/01,1700,31483
10/02/01,1800,31198
10/02/01,1900,31079
10/02/01,2000,32559
10/02/01,2100,31943
10/02/01,2200,30100
10/02/01,2300,27145
10/02/01,2400,24521
10/01/01,100,21478
10/01/01,200,20543
10/01/01,300,20205
10/01/01,400,20163
10/01/01,500,20709
10/01/01,600,22578
10/01/01,700,26532
10/01/01,800,29016
10/01/01,900,29812
10/01/01,1000,30368
10/01/01,1100,30753
10/01/01,1200,30843
10/01/01,1300,30630
10/01/01,1400,30558
10/01/01,1500,30230
10/01/01,1600,30007
10/01/01,1700,29963
10/01/01,1800,29996
10/01/01,1900,30180
10/01/01,2000,31855
10/01/01,2100,31334
10/01/01,2200,29586
10/01/01,2300,26926
10/01/01,2400,24364
09/30/01,100,21091
09/30/01,200,20137
09/30/01,300,19497
09/30/01,400,19238
09/30/01,500,19188
09/30/01,600,19491
09/30/01,700,20166
09/30/01,800,21036
09/30/01,900,22876
09/30/01,1000,24337
09/30/01,1100,24924
09/30/01,1200,25150
09/30/01,1300,24913
09/30/01,1400,24755
09/30/01,1500,24884
09/30/01,1600,24936
09/30/01,1700,25316
09/30/01,1800,25934
09/30/01,1900,26888
09/30/01,2000,28295
09/30/01,2100,28159
09/30/01,2200,26859
09/30/01,2300,24941
09/30/01,2400,22827
09/29/01,100,22154
09/29/01,200,21015
09/29/01,300,20288
09/29/01,400,19975
09/29/01,500,19992
09/29/01,600,20588
09/29/01,700,21727
09/29/01,800,22869
09/29/01,900,24828
09/29/01,1000,26189
09/29/01,1100,26845
09/29/01,1200,26715
09/29/01,1300,26305
09/29/01,1400,25887
09/29/01,1500,25391
09/29/01,1600,25080
09/29/01,1700,25117
09/29/01,1800,25182
09/29/01,1900,25692
09/29/01,2000,27250
09/29/01,2100,26982
09/29/01,2200,25956
09/29/01,2300,24609
09/29/01,2400,22841
09/28/01,100,22301
09/28/01,200,21362
09/28/01,300,20814
09/28/01,400,20733
09/28/01,500,20927
09/28/01,600,22895
09/28/01,700,26600
09/28/01,800,28608
09/28/01,900,29277
09/28/01,1000,29912
09/28/01,1100,30445
09/28/01,1200,30516
09/28/01,1300,30231
09/28/01,1400,30194
09/28/01,1500,29950
09/28/01,1600,29497
09/28/01,1700,29292
09/28/01,1800,28911
09/28/01,1900,28961
09/28/01,2000,30039
09/28/01,2100,29551
09/28/01,2200,28070
09/28/01,2300,26114
09/28/01,2400,23945
09/27/01,100,22382
09/27/01,200,21407
09/27/01,300,20786
09/27/01,400,20761
09/27/01,500,21107
09/27/01,600,22721
09/27/01,700,26225
09/27/01,800,28172
09/27/01,900,29125
09/27/01,1000,29897
09/27/01,1100,30467
09/27/01,1200,30750
09/27/01,1300,30660
09/27/01,1400,30807
09/27/01,1500,30330
09/27/01,1600,30096
09/27/01,1700,29910
09/27/01,1800,29742
09/27/01,1900,30127
09/27/01,2000,31610
09/27/01,2100,30901
09/27/01,2200,29206
09/27/01,2300,26567
09/27/01,2400,24032
09/26/01,100,22414
09/26/01,200,21452
09/26/01,300,20857
09/26/01,400,20647
09/26/01,500,21109
09/26/01,600,22833
09/26/01,700,26790
09/26/01,800,28733
09/26/01,900,29301
09/26/01,1000,30280
09/26/01,1100,30323
09/26/01,1200,30579
09/26/01,1300,30557
09/26/01,1400,30499
09/26/01,1500,30423
09/26/01,1600,30279
09/26/01,1700,30236
09/26/01,1800,29983
09/26/01,1900,29913
09/26/01,2000,31423
09/26/01,2100,30870
09/26/01,2200,29241
09/26/01,2300,26567
09/26/01,2400,24201
09/25/01,100,26026
09/25/01,200,24842
09/25/01,300,23934
09/25/01,400,23527
09/25/01,500,23631
09/25/01,600,25258
09/25/01,700,29085
09/25/01,800,31370
09/25/01,900,32018
09/25/01,1000,32587
09/25/01,1100,33007
09/25/01,1200,33279
09/25/01,1300,33152
09/25/01,1400,33534
09/25/01,1500,33317
09/25/01,1600,32513
09/25/01,1700,32295
09/25/01,1800,31941
09/25/01,1900,31258
09/25/01,2000,32359
09/25/01,2100,31724
09/25/01,2200,29751
09/25/01,2300,27134
09/25/01,2400,24195
09/24/01,100,24419
09/24/01,200,23461
09/24/01,300,22875
09/24/01,400,22718
09/24/01,500,23225
09/24/01,600,25032
09/24/01,700,29256
09/24/01,800,31870
09/24/01,900,33019
09/24/01,1000,34405
09/24/01,1100,35511
09/24/01,1200,36100
09/24/01,1300,36531
09/24/01,1400,37177
09/24/01,1500,37238
09/24/01,1600,37075
09/24/01,1700,36920
09/24/01,1800,36634
09/24/01,1900,36446
09/24/01,2000,37175
09/24/01,2100,36110
09/24/01,2200,34011
09/24/01,2300,30961
09/24/01,2400,28139
09/23/01,100,24274
09/23/01,200,23158
09/23/01,300,21982
09/23/01,400,21472
09/23/01,500,21160
09/23/01,600,21314
09/23/01,700,21743
09/23/01,800,22282
09/23/01,900,24316
09/23/01,1000,26394
09/23/01,1100,27881
09/23/01,1200,29194
09/23/01,1300,30159
09/23/01,1400,30820
09/23/01,1500,31141
09/23/01,1600,31339
09/23/01,1700,31578
09/23/01,1800,31609
09/23/01,1900,31337
09/23/01,2000,32566
09/23/01,2100,32553
09/23/01,2200,30992
09/23/01,2300,28527
09/23/01,2400,26189
09/22/01,100,25214
09/22/01,200,23818
